gene_id,moduleColor,GStraits1.num_LTR,p.GS.traits1.num_LTR,MM.darkorange,p.MMdarkorange,MM.black,p.MMblack,MM.bisque4,p.MMbisque4,MM.greenyellow,p.MMgreenyellow,MM.darkolivegreen,p.MMdarkolivegreen,MM.darkolivegreen4,p.MMdarkolivegreen4,MM.darkslateblue,p.MMdarkslateblue,MM.antiquewhite4,p.MMantiquewhite4,MM.thistle,p.MMthistle,MM.plum1,p.MMplum1,MM.plum3,p.MMplum3,MM.floralwhite,p.MMfloralwhite,MM.darkorange2,p.MMdarkorange2,MM.darkgrey,p.MMdarkgrey,MM.indianred4,p.MMindianred4,MM.salmon2,p.MMsalmon2,MM.skyblue,p.MMskyblue,MM.lavenderblush3,p.MMlavenderblush3,MM.darkviolet,p.MMdarkviolet,MM.thistle2,p.MMthistle2
CD81,bisque4,-0.9914312768691828,1.2994142215820386e-5,-0.9520997054069206,9.39859384966243e-4,0.8828079884139067,0.008469812207342732,0.960495151772449,5.832117074248795e-4,-0.6990960254999554,0.08047666424042005,-0.7839345069140874,0.03695757700536861,-0.6613204681915289,0.10573387085014434,0.5257666721241195,0.22549845205819152,0.47507402458732045,0.2813321573622746,-0.4684130612427689,0.2890838959362633,-0.5416002794528226,0.20924138901122036,-0.3452903072917321,0.44812679520335885,0.44786654164046025,0.3135799113567688,-0.2352296066063289,0.6116177862748826,0.16809024564657074,0.7186553048114166,-0.24283386904597348,0.5997989072605863,-0.05214684344611601,0.9115930856948462,-0.15499766041946966,0.7400171562335605,0.0021391217149352507,0.99636852249727,0.01225440183878422,0.979197843324868,0.013578444433289712,0.9769506417788056
PLA2G3,bisque4,-0.9914208273563769,1.3033721000383704e-5,-0.9657729352203831,4.086654615994567e-4,0.9075932912261314,0.004740973565446758,0.9388897129995889,0.0017154245443165767,-0.719443296836086,0.06837606151038411,-0.7427151262966529,0.05582730410529176,-0.6775491830068147,0.09443934596590946,0.5878289260905211,0.16513684492380262,0.4606842158064477,0.2981955289640272,-0.49967791250247073,0.253525261762539,-0.48608661671586717,0.2687238154186782,-0.2791437321098672,0.5443560441314175,0.40099071827727767,0.37263999521207825,-0.3039303336848439,0.5075288355223889,0.20677356925918855,0.6564261036675461,-0.1914373874087559,0.6809281537676503,-0.05837522608381691,0.9010679033152729,-0.08282690996459766,0.8598704914958828,0.03768528524554375,0.9360688921971168,0.015053860954848746,0.9744466675699905,-0.05410396695370027,0.9082846270402236
FAM149A,bisque4,-0.9910135028082794,1.4633087072557865e-5,-0.9839413851795495,6.222682013604841e-5,0.9206611835551234,0.003261783077269703,0.9313641861476222,0.0022838748975680346,-0.7164621811509697,0.07008303743777665,-0.7294120642201236,0.06283220005749118,-0.7021655168182277,0.07858370607570585,0.633117593426205,0.12694219013063146,0.4202344550078177,0.34787536183477363,-0.4511600707031756,0.30959458994426964,-0.434610574068778,0.3298426903279609,-0.3567248468911977,0.4321897906391672,0.388504281198416,0.389080967160433,-0.33849239150203114,0.45770412846752034,0.21464483033307472,0.6439435011565127,-0.21783283532786327,0.6389065097577398,-0.148602787311653,0.7505002998578245,-0.03893244794968557,0.9339563025472666,0.08059406589619347,0.863623183973332,-0.061893824531924324,0.8951269258904625,-0.11388372662757251,0.8079162677631675
TTC9,bisque4,-0.9909642449189787,1.4834041186344985e-5,-0.9290166881786509,0.0024809985484196134,0.8785094916212439,0.009245750812194586,0.9484554509333601,0.0011267090834434599,-0.736816338957992,0.058877974935701516,-0.7637529296587027,0.045663546563310904,-0.5906241489474171,0.16263392318209532,0.46474699690784815,0.29339026078040253,0.5580274451751376,0.19298937891897944,-0.552913925050035,0.19798064868687612,-0.6126245462211934,0.14359941167111037,-0.3008169305567215,0.5121062623934258,0.41326542393968074,0.35676206611857636,-0.218337906444366,0.6381095122311791,0.20926966498955052,0.6524606598111125,-0.23529085492922855,0.6115223197180701,-0.0024153208571925117,0.99589963592219,-0.1733528426424739,0.7101089984579629,-0.09006286108491558,0.8477238750723421,0.11677776986122403,0.8031008903916094,0.08951499396673414,0.848642738217664
FHL2,bisque4,-0.9908033256780362,1.5502002984285174e-5,-0.9401452507327781,0.0016297861080717447,0.8944694290468072,0.006559860106632251,0.9380742921137291,0.0017724315937783799,-0.749319515676928,0.052516283689225104,-0.7478427640772898,0.053247055596229234,-0.5877174135215014,0.16523708923744831,0.4857244076302515,0.26913435912657113,0.5510305843127031,0.19983444021885802,-0.503531660762671,0.24928955640936676,-0.5800186889117711,0.17223052148155177,-0.3232257037347964,0.4794840206023609,0.3899407829728266,0.387174904593812,-0.255762134105637,0.5798655479601259,0.23430168022983872,0.6130646606472778,-0.306845342924429,0.5032560484371238,-0.056475125286057075,0.9042776704236201,-0.1381356608571416,0.7677245624561493,-0.08809294590639437,0.8510283803255152,0.0577941847548613,0.9020493219272536,0.07184597041329956,0.8783450423185113
DEGS1,bisque4,-0.9896969497289722,2.0581028733599367e-5,-0.9373976161860784,0.001820574109399518,0.8814189512311944,0.008716262246777505,0.9451172303691517,0.0013156911947315973,-0.7242170832562589,0.06568971188406625,-0.7541005612219773,0.050188167451790736,-0.6259798638213282,0.1326255484182727,0.508415080793129,0.24396941382892848,0.518701943571777,0.23293697497866894,-0.5686920658093727,0.18277849212711111,-0.5749358082545953,0.17692597474250776,-0.3292913275349556,0.47078631769449075,0.4118937583132074,0.3585221766872423,-0.23703005458017565,0.6088132910016917,0.20104080879524544,0.6655576838109165,-0.15872635874704374,0.7339193211373896,-0.016828502908184207,0.9714350913288765,-0.14539298120185584,0.7557737662592618,-0.03447193642548367,0.9415133878447182,0.11076702645332721,0.8131075163766164,0.028625881170016482,0.9514231034500555
SDHD,bisque4,-0.9896319528676054,2.0906424447618914e-5,-0.9747647140335233,1.916804458653405e-4,0.9020854302650199,0.0054626413797232015,0.9458310354262884,0.0012738241337914953,-0.6986041016433782,0.08078226433112272,-0.7587597747518835,0.04797484863645596,-0.6978565404820246,0.08124785457318824,0.5963199155318742,0.1575925121246101,0.42385198388394035,0.3432995050514532,-0.4351810234525241,0.32913557654269954,-0.4685929067882563,0.28887336688421295,-0.3689523631620308,0.4153932441137356,0.4238476738571811,0.34330494166728737,-0.29023819044679733,0.5277644963937029,0.18219653391665658,0.6958016954368061,-0.23881952785315205,0.6060296575972894,-0.1385492640837291,0.7670424684934511,-0.08732782105438877,0.8523123363262116,0.06540271200454485,0.8892062237801155,-0.061530104974113396,0.8957408714143946,-0.07668059759877598,0.870205351505517
MXRA7,bisque4,-0.9894498371043796,2.1834474649518563e-5,-0.9224381763770687,0.003085216172761841,0.8910498335032946,0.007090760925809257,0.9286836248881564,0.002509745017955112,-0.7739056269811309,0.04115678571174319,-0.7314288545536696,0.06174134379393732,-0.5377718027020932,0.21311935221689596,0.4429519308799385,0.3195679133827252,0.6065364492923907,0.14874808588093374,-0.5557295312048127,0.1952247453235463,-0.6252565633315479,0.13320854700360044,-0.3273003322806279,0.4736348959094671,0.364140670770778,0.4219721580643105,-0.2474737868767816,0.5926212919464773,0.26486426212713743,0.565957158220572,-0.30233772938585124,0.5098685567584705,-0.019595144768945732,0.9667406352128188,-0.14986848562608507,0.7484229648888332,-0.1510768977019985,0.7464407792730516,0.1282096960481928,0.7841289216026166,0.12661055872797947,0.7867778646753851
SLC31A1,bisque4,-0.9893171919292457,2.2525654853467268e-5,-0.9248071867475463,0.0028587245060750226,0.8723147835043521,0.010433565568360595,0.9517331417641418,9.577524972394636e-4,-0.7281542684795216,0.06351775891917603,-0.769964230981134,0.04287572182472736,-0.5942578339116444,0.15940857660616822,0.45907387839887026,0.30010968552815664,0.5537336889695014,0.197176345420763,-0.5524327739690236,0.19845345973769732,-0.6158836655680562,0.14088072866572737,-0.31200595040064094,0.49572274978095465,0.42327474394111086,0.3440279517506352,-0.20836185078875158,0.653902119146489,0.19848776855216305,0.6696350240323865,-0.22280566328828827,0.6310715573626704,0.014904643943521988,0.9746999009814548,-0.18508782038629834,0.6911394942325699,-0.08612454593174529,0.8543320761145589,0.12345538083599171,0.792009139941654,0.09534681914128444,0.8388689703521894
ITGBL1,bisque4,-0.989167753935819,2.3319823382696563e-5,-0.9345217044838428,0.0020337172038422347,0.8663983947506803,0.011645813222768735,0.9638796854386384,4.6706440889699883e-4,-0.7000944833582079,0.07985828195712902,-0.792090184964839,0.033726579426509765,-0.6325502763917846,0.12738926627707498,0.4794072289435103,0.2763400179733662,0.5081013689671563,0.2443095861329395,-0.5075073290990134,0.244954332014701,-0.5923514302858939,0.16109674450824601,-0.3458223591586958,0.44738040824459474,0.4563519798127172,0.3033573586064115,-0.19535205302222702,0.6746517560700784,0.16176727133375282,0.7289544800000339,-0.22474023750536384,0.6280308930178427,-0.018575444879647494,0.9684707855473793,-0.19316077683280858,0.6781632132242832,-0.03896980893979974,0.9338930208497374,0.06871634705649642,0.883618733158176,0.06254370676626644,0.8940300518490979
NOG,bisque4,-0.9890029412810235,2.421485297317017e-5,-0.9205552682650074,0.0032724891199575803,0.8743761400293687,0.010029118153962202,0.9450182157122179,0.0013215619215404693,-0.7429218283866912,0.05572200332174701,-0.7587892087866612,0.04796104006548361,-0.569063880541297,0.18242736894022135,0.4431660632458934,0.3193059919199035,0.5769430046242735,0.17506436046364898,-0.5607631496140724,0.1903443785875568,-0.6306922228368023,0.12885913267792948,-0.3395980730233172,0.4561412351931604,0.4056903626083956,0.3665270979585015,-0.2109490928743395,0.6497962719984993,0.21892350701923263,0.6371857865522383,-0.24504199158371515,0.5963798529127968,5.109639315855095e-4,0.9991325608017333,-0.18168410109034486,0.6966287927090964,-0.11592802802203676,0.8045142619924108,0.13425716083628586,0.7741265446655345,0.11486042856384464,0.8062905949774016
