gene_id,moduleColor,GStraits1.num_LTR,p.GS.traits1.num_LTR,MM.black,p.MMblack,MM.pink,p.MMpink,MM.darkgreen,p.MMdarkgreen,MM.lightyellow,p.MMlightyellow,MM.antiquewhite4,p.MMantiquewhite4,MM.lightcyan,p.MMlightcyan,MM.grey60,p.MMgrey60,MM.mediumorchid,p.MMmediumorchid,MM.darkseagreen4,p.MMdarkseagreen4,MM.orangered3,p.MMorangered3,MM.mediumpurple2,p.MMmediumpurple2,MM.plum2,p.MMplum2
SERPINF1,black,0.9857567974785952,0.01424320252140476,0.9963132522425262,0.0036867477574738213,-0.9554001044177074,0.04459989558229261,-0.8431452959294422,0.15685470407055777,0.6979877753032053,0.3020122246967947,0.34910711467594,0.6508928853240599,-0.43668300881233774,0.5633169911876623,0.3767681907172542,0.6232318092827458,0.35193178278036896,0.648068217219631,-0.18792323837099564,0.8120767616290043,-0.4330004068687586,0.5669995931312414,-0.096361478189336,0.903638521810664,-0.3095272839335217,0.6904727160664783
LAMA4,black,0.9857494211216045,0.01425057887839555,0.9769165658908827,0.023083434109117288,-0.8468948810068402,0.15310511899315973,-0.9215882695673934,0.07841173043260662,0.5373014457095423,0.4626985542904577,0.5558799526750304,0.44412004732496957,-0.2924161711820141,0.7075838288179859,0.251443068506862,0.748556931493138,0.5064718231616205,0.49352817683837946,-0.3149259565569664,0.6850740434430336,-0.334703157124016,0.665296842875984,-0.37494367689769315,0.625056323102307,-0.030515662708406315,0.9694843372915937
CE3H7orf26,black,0.9857026000691023,0.014297399930897741,0.9747281291052862,0.025271870894713857,-0.8446102408139663,0.15538975918603365,-0.9137689193663728,0.08623108063362712,0.5149969607541031,0.48500303924589694,0.5772617754033824,0.4227382245966176,-0.3053002290328718,0.6946997709671282,0.2667479866793431,0.7332520133206569,0.4937258947427299,0.5062741052572701,-0.34171673441203154,0.6582832655879685,-0.30784553844791207,0.6921544615520879,-0.38276871402329704,0.6172312859767028,-0.023487849212949236,0.9765121507870508
TIGD2,black,0.9855572374300525,0.014442762569947504,0.9959409097152042,0.00405909028479581,-0.9602304416781111,0.03976955832188888,-0.8335743963176617,0.16642560368233822,0.6936536996101428,0.3063463003898572,0.34997537470529755,0.6500246252947024,-0.45302131511901783,0.5469786848809821,0.39348562134851955,0.6065143786514804,0.33493543909403817,0.6650645609059618,-0.19684291695490436,0.8031570830450956,-0.4222391083331321,0.577760891666868,-0.0847193431718836,0.9152806568281164,-0.32161348053697664,0.6783865194630233
ESCO2,black,0.9855221592303104,0.014477840769689627,0.9960228912676072,0.003977108732392779,-0.9588850770114423,0.04111492298855768,-0.8363916606245314,0.16360833937546862,0.6955169412544694,0.3044830587455305,0.349000611746067,0.650999388253933,-0.4480528878055244,0.5519471121944757,0.3883386563520722,0.6116613436479277,0.34000743001090666,0.6599925699890934,-0.19348564107796706,0.8065143589220329,-0.4260485730809492,0.5739514269190509,-0.08766271945182252,0.9123372805481775,-0.31848374241256905,0.681516257587431
CAGE1,black,0.9854922920102283,0.014507707989771747,0.9740197104380318,0.025980289561968187,-0.9292560785213588,0.07074392147864116,-0.7677045469656246,0.23229545303437532,0.47001485114962793,0.529985148850372,0.5695646192717955,0.43043538072820453,-0.5608797503258194,0.4391202496741806,0.5257602185962427,0.47423978140375733,0.22961062309390412,0.7703893769060959,-0.4598287430614336,0.5401712569385664,-0.16148309436129432,0.8385169056387056,-0.1835943914834898,0.8164056085165102,-0.2303322321163002,0.7696677678836998
EML3,black,0.9854584988053194,0.014541501194680582,0.9709697905589436,0.02903020944105642,-0.9109709554119487,0.08902904458805123,-0.7822012048315676,0.2177987951684323,0.4456387517213413,0.5543612482786586,0.6019169763737886,0.3980830236262113,-0.5343511132499994,0.4656488867500006,0.5021336008715036,0.4978663991284964,0.2578466212124042,0.7421533787875958,-0.4777708746177054,0.5222291253822946,-0.14843852924549664,0.8515614707545034,-0.23016246522467726,0.7698375347753228,-0.1835618783273807,0.8164381216726193
ALKBH8,black,0.9853725851330633,0.014627414866936734,0.9927655229261698,0.007234477073830195,-0.9061447281954733,0.09385527180452669,-0.9082645860910941,0.0917354139089059,0.6860354181569488,0.3139645818430511,0.38726192868799897,0.612738071312001,-0.32064499883648917,0.6793550011635108,0.262794581064235,0.7372054189357651,0.472410697306766,0.527589302693234,-0.1676267023268276,0.8323732976731724,-0.46800759731262187,0.5319924026873781,-0.21517503985617467,0.7848249601438253,-0.18771996269465135,0.8122800373053487
ANKRD49,black,0.9853297784913222,0.014670221508677826,0.9927414724020337,0.007258527597966295,-0.973554428920448,0.026445571079552043,-0.7944888918565599,0.20551110814344,0.6548659736793258,0.34513402632067425,0.37711932159031697,0.622880678409683,-0.5201015534877564,0.47989844651224356,0.46449106337578955,0.5355089366242105,0.2662768383162158,0.7337231616837843,-0.2558021624061754,0.7441978375938245,-0.3576023873108383,0.6423976126891616,-0.05635978876159347,0.9436402112384066,-0.3524877636810429,0.6475122363189572
ZCCHC12,black,0.9851613213996855,0.014838678600314504,0.9792954682020754,0.020704531797924624,-0.9534572781462621,0.04654272185373789,-0.756320478677174,0.2436795213228259,0.5194673389447907,0.4805326610552092,0.5106294651014809,0.4893705348985191,-0.5821353462879707,0.4178646537120293,0.5413250584471834,0.45867494155281663,0.2057928259376937,0.7942071740623062,-0.414005670278908,0.5859943297210921,-0.20105315044348446,0.7989468495565155,-0.11913143410967465,0.8808685658903254,-0.2941731157508215,0.7058268842491785
COL25A1,black,0.9850256273966778,0.014974372603322258,0.9816907171902971,0.01830928280970287,-0.8567803434520778,0.1432196565479222,-0.9328228994545545,0.06717710054544544,0.5918135546820231,0.4081864453179769,0.49988791786777803,0.5001120821322219,-0.2732051164507657,0.7267948835492343,0.2262200585492188,0.7737799414507812,0.5241767177518423,0.47582328224815773,-0.2522070339325999,0.7477929660674001,-0.3954721876300925,0.6045278123699075,-0.34337193525265647,0.6566280647473435,-0.06011787501682828,0.9398821249831717
CTU2,black,0.9849856893450999,0.01501431065490012,0.9951594426597078,0.004840557340292226,-0.9651722945133103,0.03482770548668969,-0.8227096373645323,0.1772903626354676,0.6884758799103444,0.3115241200896556,0.35096856507255464,0.6490314349274453,-0.4708945084061175,0.5291054915938824,0.4118149647435536,0.5881850352564464,0.3160594248593186,0.6839405751406813,-0.2067711210325325,0.7932288789674675,-0.41006754389657296,0.5899324561034269,-0.0719691974551184,0.9280308025448816,-0.3347120819629117,0.6652879180370883
EIF3J,black,0.9849110178546489,0.01508898214535113,0.9686062441013352,0.03139375589866478,-0.8471399444657713,0.15286005553422866,-0.8787978239801375,0.12120217601986245,0.4549611871960887,0.5450388128039112,0.6288621869657345,0.37113781303426563,-0.3632578811249812,0.6367421188750187,0.33106073469669545,0.6689392653033046,0.43469848609593836,0.5653015139040616,-0.4197994319830912,0.5802005680169088,-0.2262531692842399,0.7737468307157601,-0.3812883481704164,0.6187116518295835,-0.027457369948376574,0.9725426300516234
LOC111562012,black,0.9849019204187304,0.015098079581269606,0.9906322934438848,0.009367706556115183,-0.9753523425519858,0.024647657448014226,-0.7813367767253601,0.21866322327463988,0.6352786899210447,0.36472131007895525,0.39314082259828526,0.6068591774017147,-0.5417576181089617,0.4582423818910383,0.488199589559603,0.511800410440397,0.24402534582491622,0.7559746541750838,-0.28190882182980703,0.718091178170193,-0.32989101996196374,0.6701089800380362,-0.05311255944515188,0.9468874405548482,-0.3565498239603213,0.6434501760396787
CBY3,black,0.984898071754073,0.015101928245927031,0.9710271750171454,0.028972824982854587,-0.842187337172542,0.15781266282745793,-0.9002643834380799,0.09973561656192005,0.4837490378865471,0.5162509621134528,0.6056348756110701,0.3943651243889299,-0.3264249924304618,0.6735750075695381,0.29122905897395945,0.7087709410260405,0.47205869417251645,0.5279413058274836,-0.3795149766922351,0.6204850233077648,-0.269036736500219,0.7309632634997811,-0.3900084943998611,0.6099915056001388,-0.017140120922635328,0.9828598790773646
LOC105261355,black,0.9848710373136356,0.01512896268636442,0.981460957559167,0.018539042440833025,-0.8561534246134362,0.14384657538656376,-0.9330990350913618,0.06690096490863816,0.5911254169161417,0.40887458308385827,0.5006268396403989,0.4993731603596011,-0.2723951332875777,0.7276048667124223,0.22548908533935277,0.7745109146606473,0.5249084734585776,0.4750915265414224,-0.2525729171739056,0.7474270828260944,-0.3951394226563014,0.6048605773436986,-0.34456778058787285,0.6554322194121271,-0.05885093420670465,0.9411490657932954
LOC102901153,black,0.9848650888202845,0.015134911179715547,0.9701798191699437,0.029820180830056317,-0.910616327084563,0.08938367291543702,-0.7802946571290381,0.2197053428709618,0.4430451592024367,0.5569548407975633,0.6035459536357929,0.396454046364207,-0.5364761310553147,0.4635238689446852,0.5045235430739621,0.4954764569260379,0.2552211569367782,0.7447788430632218,-0.48058852127963697,0.519411478720363,-0.1451056713215709,0.8548943286784291,-0.22981260861627917,0.7701873913837208,-0.18377711166587854,0.8162228883341215
TMEM209,black,0.984863626843351,0.015136373156648928,0.9765616771771756,0.02343832282282444,-0.9445693189639166,0.05543068103608337,-0.7574458889427838,0.24255411105721614,0.4967641458011188,0.5032358541988813,0.5357308005027906,0.46426919949720935,-0.5787445721773463,0.4212554278226537,0.5404970733086139,0.45950292669138615,0.2097413320671179,0.7902586679328821,-0.43646084525246137,0.5635391547475387,-0.18036175867913498,0.8196382413208649,-0.14225317109007027,0.8577468289099297,-0.27131982625529094,0.7286801737447091
SPARC,black,0.9847449926633983,0.015255007336601702,0.975485486953277,0.024514513046723037,-0.9406280565353615,0.05937194346463846,-0.7586398882639416,0.2413601117360583,0.4880465770590061,0.5119534229409939,0.5456623639450194,0.45433763605498056,-0.5760904482911208,0.42390955170887923,0.5388354376609487,0.46116456233905134,0.21265732648193544,0.7873426735180645,-0.44470175978158244,0.5552982402184176,-0.17296000962557498,0.827039990374425,-0.15239163172685657,0.8476083682731435,-0.26124666380700556,0.7387533361929944
ZCCHC3,black,0.9847296904375623,0.015270309562437663,0.9700763488735231,0.02992365112647687,-0.911075040635451,0.08892495936454897,-0.7793633435359132,0.22063665646408676,0.4430385220709884,0.5569614779290115,0.6030826403270716,0.3969173596729284,-0.5378578387304105,0.4621421612695894,0.5058943799761009,0.49410562002389913,0.25367372510994946,0.7463262748900505,-0.48087275621823355,0.5191272437817664,-0.14455397498157047,0.8554460250184295,-0.22837069974612578,0.7716293002538742,-0.18519974285477744,0.8148002571452225
RFC3,black,0.9846859162889416,0.015314083711058362,0.985384823429757,0.014615176570243032,-0.970926621598904,0.029073378401096025,-0.7611187323863384,0.2388812676136614,0.5823288757785013,0.41767112422149866,0.44317220595714313,0.5568277940428568,-0.5750614866774493,0.4249385133225506,0.5272310885657948,0.4727689114342052,0.2108583392989023,0.7891416607010977,-0.34618420766368624,0.6538157923363137,-0.2650483144146708,0.7349516855853292,-0.0690259308330815,0.9309740691669185,-0.34255783814309226,0.6574421618569077
HOXC9,black,0.9846396733532815,0.015360326646718474,0.9939964283750327,0.006003571624967339,-0.9704447955120733,0.029555204487926694,-0.8085583255523453,0.1914416744476547,0.676769612559067,0.323230387440933,0.35802251524781475,0.6419774847521853,-0.49475957232852114,0.5052404276714788,0.4368358974012433,0.5631641025987566,0.29134813083881944,0.7086518691611805,-0.2253540172002651,0.7746459827997348,-0.38912593025890996,0.6108740697410899,-0.05970549504137754,0.9402945049586224,-0.34771597091677026,0.6522840290832297
GCNT1,black,0.9846029026855787,0.015397097314421283,0.9720449054744494,0.02795509452555057,-0.8407516558044236,0.15924834419557643,-0.9090568711074093,0.0909431288925907,0.4984033351003696,0.5015966648996304,0.5927497500184804,0.4072502499815195,-0.31088539907764295,0.689114600922357,0.2741365220038672,0.7258634779961328,0.4875030150786798,0.5124969849213201,-0.3596735657317211,0.6403264342682788,-0.28954691427087553,0.7104530857291245,-0.39111355788222885,0.6088864421177711,-0.015187728905033287,0.9848122710949667
KHDRBS1,black,0.9845995113689159,0.01540048863108412,0.991301292700095,0.008698707299904986,-0.8988741143465049,0.10112588565349509,-0.9149234816677697,0.08507651833223027,0.6810838194979587,0.3189161805020413,0.3946684951801924,0.6053315048198076,-0.30722952430572825,0.6927704756942716,0.25000273802293044,0.7499972619770696,0.4858356709780493,0.5141643290219506,-0.16841161768938015,0.8315883823106198,-0.4686359478313256,0.5313640521686743,-0.23126737264043798,0.768732627359562,-0.171054943136977,0.828945056863023
PTBP2,black,0.9845879634709738,0.015412036529026236,0.9865323430368973,0.013467656963102714,-0.8743294204268339,0.12567057957316607,-0.930638877002097,0.069361122997903,0.6406814012585089,0.3593185987414911,0.4450906153872426,0.5549093846127573,-0.27800642700867456,0.7219935729913254,0.22549763454407307,0.774502365455927,0.5173659997675251,0.48263400023247494,-0.20230776950199034,0.7976922304980096,-0.44108947680360344,0.5589105231963966,-0.2947048479719022,0.7052951520280977,-0.10769312119781484,0.8923068788021852
ZNF346,black,0.9845329243393084,0.015467075660691594,0.9762991333415603,0.023700866658439713,-0.9451366279437547,0.05486337205624525,-0.7560516412258466,0.24394835877415322,0.4968980188108249,0.503101981189175,0.5347773414217957,0.46522265857820433,-0.5805718777017854,0.4194281222982146,0.5422907374747098,0.4577092625252901,0.20756352246293652,0.7924364775370635,-0.4365662493499963,0.5634337506500036,-0.17978165226308812,0.8202183477369118,-0.14004512772159955,0.8599548722784004,-0.2734364144012372,0.7265635855987628
ALDH2,black,0.9843509760345993,0.015649023965400684,0.9666845184849255,0.03331548151507447,-0.8838403240754608,0.11615967592453921,-0.8081419007520492,0.19185809924795075,0.4224951988117768,0.5775048011882232,0.6365162643001503,0.3634837356998497,-0.4856145721898796,0.5143854278101203,0.4562776678319537,0.5437223321680462,0.3081970984307026,0.6918029015692975,-0.4873585638706354,0.5126414361293645,-0.14558766402672083,0.8544123359732791,-0.2951784716224582,0.7048215283775419,-0.11728077799360447,0.8827192220063955
ZC3H7A,black,0.9843314264091285,0.015668573590871485,0.9875029512964734,0.01249704870352666,-0.9747144026846183,0.025285597315381728,-0.767211487826103,0.23278851217389687,0.6071205199698576,0.3928794800301424,0.41807014075157967,0.5819298592484203,-0.56454125951518,0.43545874048482003,0.5139873702207205,0.4860126297792795,0.22074006822056222,0.7792599317794378,-0.3171413852230495,0.6828586147769504,-0.29340349598549303,0.706596504014507,-0.056306847472607356,0.9436931525273926,-0.35432323321044007,0.6456767667895599
GMEB2,black,0.9843264082175174,0.015673591782482624,0.9688118957248159,0.031188104275184123,-0.8424716776571066,0.15752832234289335,-0.8895204718733065,0.11047952812669344,0.4651258887262581,0.5348741112737418,0.6214217538074586,0.37857824619254143,-0.3435918038079405,0.6564081961920595,0.310365339650685,0.689634660349315,0.45431758190682336,0.5456824180931766,-0.4032471603322675,0.5967528396677324,-0.244075945076316,0.755924054923684,-0.38993533994290275,0.6100646600570973,-0.017828472499349466,0.9821715275006505
IWS1,black,0.9843183001804068,0.015681699819593217,0.9949825875954632,0.005017412404536817,-0.9319052364854826,0.06809476351451733,-0.8798812813140029,0.12011871868599706,0.7085824171210694,0.2914175828789303,0.350641369078575,0.649358630921425,-0.36950506202624334,0.6304949379737566,0.30879378362193005,0.6912062163780699,0.4201382648174588,0.5798617351825412,-0.15695629013482776,0.8430437098651722,-0.47038295603618835,0.5296170439638117,-0.148101220759829,0.851898779240171,-0.2551776758724208,0.7448223241275792
MSL2,black,0.984265687606535,0.01573431239346503,0.9877851626861384,0.012214837313861632,-0.9751145655973992,0.024885434402600798,-0.7682545263795142,0.2317454736204857,0.6106544623079264,0.3893455376920736,0.4145477693836704,0.5854522306163296,-0.5627044962625115,0.4372955037374885,0.5117641833222878,0.4882358166777122,0.22248587312358276,0.7775141268764172,-0.31289498745472794,0.687105012545272,-0.2975818896825912,0.7024181103174088,-0.054791839376059255,0.9452081606239408,-0.3556870130762364,0.6443129869237636
DENND3,black,0.9841820039334759,0.015817996066524148,0.9905973468146376,0.009402653185362396,-0.9761391475846349,0.02386085241536506,-0.7819548054852157,0.21804519451478424,0.641620743184967,0.358379256815033,0.3858511926035832,0.6141488073964168,-0.5395137262268891,0.4604862737731109,0.4852426591682491,0.5147573408317508,0.2455616265748447,0.7544383734251553,-0.2740982767169422,0.7259017232830578,-0.33700988998780423,0.6629901100121958,-0.04871978552484354,0.9512802144751564,-0.3604494019230775,0.6395505980769225
FAM3C,black,0.9841425740804108,0.015857425919589156,0.9828933424124431,0.017106657587556907,-0.9674195075336324,0.0325804924663676,-0.755198928756503,0.2448010712434969,0.5621817474661359,0.4378182525338641,0.4625312755932842,0.5374687244067158,-0.5837180112285562,0.41628198877144373,0.5380823512851306,0.4619176487148694,0.20201990451285204,0.797980095487148,-0.36914743621368634,0.6308525637863136,-0.24202148412453553,0.7579785158754644,-0.07830989351289354,0.9216901064871065,-0.3337067072823554,0.6662932927176446
CNOT11,black,0.9841425398327659,0.015857460167234095,0.9955398005350116,0.004460199464988453,-0.95428326539987,0.04571673460013005,-0.8456413113874498,0.15435868861255012,0.705979440494507,0.294020559505493,0.3400258610134214,0.6599741389865785,-0.42946491637715967,0.5705350836228403,0.3686640814237655,0.6313359185762344,0.3578323782389342,0.6421676217610658,-0.1762852692244465,0.8237147307755535,-0.4437846106255032,0.5562153893744968,-0.09412450360922196,0.905875496390778,-0.31073248730550157,0.6892675126944985
KANSL1,black,0.9841399365930825,0.015860063406917507,0.9757023633720445,0.024297636627955477,-0.9446425611272999,0.055357438872700074,-0.7548291455461364,0.24517085445386344,0.4944994360417548,0.5055005639582453,0.5366186369813978,0.4633813630186022,-0.5818834400397214,0.41811655996027863,0.5438547701974806,0.45614522980251937,0.20594452259111817,0.7940554774088818,-0.43911462187480776,0.5608853781251921,-0.1769507984963745,0.8230492015036255,-0.1405115974134153,0.8594884025865848,-0.2728927063221097,0.7271072936778903
PTAR1,black,0.9841167742749739,0.01588322572502612,0.9924695543968579,0.0075304456031420955,-0.9742367306781072,0.025763269321892757,-0.7954660881279699,0.20453391187202993,0.6635313836070759,0.33646861639292414,0.3670279136512917,0.6329720863487083,-0.5163598058374633,0.4836401941625367,0.45977439612566184,0.5402256038743382,0.2688852122354179,0.731114787764582,-0.24475694758040173,0.7552430524195982,-0.3676169591098434,0.6323830408901566,-0.0507274788017876,0.9492725211982125,-0.3573330312848465,0.6426669687151534
NEMP2,black,0.9841125062812055,0.015887493718794495,0.991221792118434,0.008778207881565995,-0.9758377638951417,0.024162236104858334,-0.7860405765989446,0.21395942340105534,0.6492439198623702,0.3507560801376298,0.37902537117915525,0.6209746288208446,-0.5324527787522596,0.4675472212477404,0.4773692281225714,0.5226307718774286,0.2526046139936112,0.7473953860063888,-0.2641302272074865,0.7358697727925134,-0.34726256490184376,0.6527374350981563,-0.04843392970996397,0.951566070290036,-0.3603565769857474,0.6396434230142526
IQCB1,black,0.9841034162522491,0.015896583747750947,0.9702173030552503,0.02978269694474967,-0.8395641888582377,0.16043581114176228,-0.9026758852401014,0.09732411475989851,0.48397452080938086,0.5160254791906191,0.6056924580458984,0.39430754195410145,-0.32064950228475547,0.6793504977152445,0.2854476006018,0.7145523993981999,0.47738081535156657,0.5226191846484334,-0.3770267857859117,0.6229732142140882,-0.2716320790677801,0.7283679209322199,-0.39430092494348906,0.6056990750565109,-0.012359409419455517,0.9876405905805445
CDKN2AIPNL,black,0.9840335209518535,0.015966479048146534,0.9955128598463848,0.004487140153615173,-0.9476542514376876,0.05234574856231243,-0.8570074491503797,0.14299255084962026,0.7098403766158928,0.29015962338410695,0.34012928039314183,0.6598707196068581,-0.4093485249762809,0.5906514750237191,0.348238847736423,0.6517611522635769,0.37850580549019497,0.621494194509805,-0.16655411880732204,0.8334458811926779,-0.45562516198692965,0.5443748380130704,-0.10937113376476333,0.8906288662352366,-0.29482323559257545,0.7051767644074245
EPDR1,black,0.9840025798423631,0.01599742015763695,0.9820644199197055,0.017935580080294472,-0.965892899176976,0.03410710082302402,-0.7537157177524328,0.24628428224756713,0.5552444663633508,0.4447555336366492,0.4694509085608541,0.530549091439146,-0.5858101980803732,0.41418980191962684,0.540936865731637,0.459063134268363,0.1999382808036278,0.8000617191963721,-0.3768439056793958,0.6231560943206041,-0.23444610717909461,0.7655538928209054,-0.08239192779100848,0.9176080722089914,-0.3297696083888702,0.6702303916111298
SF3B1,black,0.9839783771869588,0.016021622813041217,0.9788179322835664,0.021182067716433613,-0.8491764719595523,0.1508235280404477,-0.9332532250254203,0.06674677497457968,0.5743802771841726,0.4256197228158274,0.5183406723385502,0.4816593276614497,-0.2697901815461741,0.7302098184538259,0.22476056593264862,0.7752394340673514,0.5273646978321136,0.4726353021678864,-0.26856476464694606,0.7314352353530539,-0.37996788917356616,0.6200321108264337,-0.3609482340573699,0.63905176594263,-0.04238637535224118,0.9576136246477589
SULT1C4,black,0.9839763614504289,0.01602363854957113,0.986847224933911,0.013152775066089013,-0.9747242179249025,0.0252757820750975,-0.7647078313368821,0.23529216866311772,0.6034724655900796,0.3965275344099203,0.4208133222760506,0.5791866777239494,-0.5681397946245057,0.4318602053754943,0.517964995403613,0.48203500459638693,0.21681638242699308,0.7831836175730069,-0.32166065525281434,0.6783393447471857,-0.2884366219487166,0.7115633780512834,-0.05579358459137967,0.9442064154086203,-0.35486240003306513,0.6451375999669349
SPPL2B,black,0.9839550554096133,0.01604494459038676,0.9900385226437484,0.00996147735625165,-0.9765174564989918,0.023482543501008223,-0.778972452600299,0.22102754739970087,0.6375950614803054,0.36240493851969446,0.38892439493670816,0.6110756050632918,-0.5441894700680963,0.45581052993190374,0.4903358333950929,0.5096641666049071,0.2406384780443333,0.7593615219556666,-0.2794149196009319,0.7205850803990681,-0.33123410465751135,0.6687658953424886,-0.047682814924225395,0.9523171850757746,-0.36160213473725955,0.6383978652627404
ZRANB1,black,0.9839327985308934,0.016067201469106587,0.9782887091111957,0.0217112908888043,-0.8479096025599804,0.15209039744001962,-0.9326695876667819,0.06733041233321811,0.5696557442362729,0.43034425576372715,0.5232589217315967,0.4767410782684033,-0.2705586169138873,0.7294413830861126,0.22605337887181548,0.7739466211281846,0.5266700792544754,0.4733299207455245,-0.2736628710074884,0.7263371289925116,-0.37506886118061905,0.6249311388193809,-0.3643994044895377,0.6356005955104622,-0.039037092970030135,0.9609629070299699
ZGRF1,black,0.9839109606786971,0.016089039321302925,0.9950199326993536,0.004980067300646361,-0.9620615610499393,0.03793843895006066,-0.8303934383290957,0.16960656167090424,0.6989843130366791,0.3010156869633209,0.34157705333882715,0.6584229466611728,-0.45565725137255586,0.5443427486274441,0.3954713785948074,0.6045286214051925,0.33066056232446517,0.6693394376755348,-0.19070467630759133,0.8092953236924086,-0.42648085159455235,0.5735191484054476,-0.07560393197911448,0.9243960680208855,-0.3300026061426521,0.6699973938573478
ARID2,black,0.9838571328824128,0.016142867117587174,0.9933950724731027,0.006604927526897346,-0.9717738191636461,0.028226180836353882,-0.8053891677103003,0.19461083228969958,0.6773092998324185,0.3226907001675814,0.3555724977625873,0.6444275022374126,-0.4988623122738844,0.5011376877261156,0.4408354111915968,0.5591645888084031,0.28641773155314804,0.713582268446852,-0.22530947893580847,0.7746905210641916,-0.3880587935842298,0.6119412064157701,-0.05448837163958466,0.9455116283604154,-0.35270606227574713,0.6472939377242528
SESN2,black,0.9837776816167312,0.016222318383268822,0.9944264769449516,0.005573523055048442,-0.966718534823047,0.03328146517695297,-0.8197249398121275,0.1802750601878725,0.6916707754223348,0.3083292245776652,0.3453387262028481,0.6546612737971519,-0.473949931947089,0.526050068052911,0.41446665231273566,0.5855333476872644,0.3117802216858396,0.6882197783141604,-0.2033266453266823,0.7966733546733177,-0.4120330102587349,0.5879669897412652,-0.06487183913026262,0.9351281608697374,-0.34132156629543453,0.6586784337045655
LOC109500266,black,0.9837263154041627,0.016273684595837355,0.9918442449290558,0.008155755070944223,-0.9053745573694368,0.09462544263056315,-0.9094723896053769,0.09052761039462306,0.6925716503933906,0.30742834960660936,0.3792499209704779,0.6207500790295222,-0.3155840913447225,0.6844159086552775,0.25699670617663273,0.7430032938233673,0.4760888726743647,0.5239111273256352,-0.1580815941602138,0.8419184058397862,-0.4765126333996787,0.5234873666003212,-0.2121837595107956,0.7878162404892044,-0.18975451157365814,0.8102454884263419
WDR36,black,0.983635156610403,0.016364843389596977,0.9897899881023637,0.010210011897636267,-0.8924896960108502,0.10751030398914978,-0.9203997168614169,0.07960028313858311,0.6770911509369898,0.3229088490630102,0.40041028685243835,0.5995897131475616,-0.2955668846842592,0.7044331153157408,0.23884096166365523,0.7611590383363447,0.4972523109740753,0.5027476890259247,-0.1685340544980065,0.8314659455019935,-0.46950636371068294,0.530493636289317,-0.24464362603267398,0.755356373967326,-0.1570529014597029,0.8429470985402971
COL5A2,black,0.9836128910292407,0.016387108970759342,0.9933860722900953,0.006613927709904664,-0.9183048997204653,0.08169510027953472,-0.8963085931464329,0.10369140685356709,0.7044660817337954,0.29553391826620456,0.36098882051996733,0.6390111794800326,-0.3390206120846842,0.6609793879153159,0.27894825944546825,0.7210517405545318,0.4513120238750751,0.5486879761249248,-0.1521547727992093,0.8478452272007907,-0.4786735450125855,0.5213264549874144,-0.17949523118943858,0.8205047688105613,-0.22276705159934126,0.7772329484006587
KIF2A,black,0.9836110295233651,0.016388970476634922,0.9753055290876247,0.024694470912375303,-0.9456173113218989,0.054382688678101136,-0.7526099678618562,0.24739003213814373,0.4949333198354609,0.505066680164539,0.5348568479091631,0.4651431520908369,-0.5847951085288278,0.41520489147117223,0.5466880390873903,0.4533119609126097,0.20246612067371417,0.7975338793262858,-0.4390513083455778,0.5609486916544222,-0.17624104223031134,0.8237589577696887,-0.1367938874068591,0.8632061125931408,-0.2764591917848657,0.7235408082151342
MAPK6,black,0.98355334523859,0.01644665476141003,0.9682820419642658,0.0317179580357342,-0.908634568669798,0.09136543133020199,-0.7772838681911883,0.22271613180881158,0.436218840603976,0.563781159396024,0.6088143890433786,0.3911856109566214,-0.5390103613507946,0.4609896386492054,0.5077797012813303,0.49222029871866957,0.2516954776789199,0.74830452232108,-0.48735069949694493,0.512649300503055,-0.13754420031859405,0.862455799681406,-0.23204015999208344,0.7679598400079166,-0.18121762265359737,0.8187823773464026
DDX59,black,0.9835347500116122,0.0164652499883878,0.9818150180531032,0.01818498194689676,-0.8578145692891603,0.1421854307108396,-0.9361690180889626,0.06383098191103741,0.6073652691855603,0.39263473081443967,0.4829442499721114,0.5170557500278886,-0.265002378668042,0.734997621331958,0.2162917506482548,0.7837082493517452,0.5309768116958351,0.4690231883041649,-0.23252027899814173,0.7674797210018582,-0.4139936807018417,0.5860063192981582,-0.3354410526182851,0.6645589473817148,-0.066881403784227,0.933118596215773
C1QTNF6,black,0.9835344142487485,0.01646558575125144,0.9920075768768574,0.007992423123142627,-0.9750679685653497,0.024932031434650306,-0.7932959502275612,0.2067040497724388,0.6638489904141437,0.3361510095858563,0.3653701053449653,0.6346298946550346,-0.5190777787406162,0.48092222125938366,0.46242709128862597,0.537572908711374,0.265566541885055,0.734433458114945,-0.24471759447812913,0.7552824055218709,-0.3668757460864174,0.6331242539135826,-0.04723371230610004,0.9527662876938999,-0.3606507049312589,0.6393492950687412
ARHGAP35,black,0.9834468214885537,0.01655317851144634,0.9839512020105985,0.016048797989401526,-0.865436092961177,0.134563907038823,-0.9350983448851545,0.06490165511484548,0.6279472166182448,0.3720527833817552,0.4598831532575754,0.5401168467424247,-0.26747623480585997,0.7325237651941401,0.21643836778912107,0.7835616322108789,0.5277202797603341,0.4722797202396659,-0.2117076962038126,0.7882923037961873,-0.43301831112382805,0.566981688876172,-0.3146314496863297,0.6853685503136702,-0.08728317852767357,0.9127168214723265
