gene_id	logFC	logCPM	LR	PValue	FDR
HAUS3	1.77181949743983	4.27181780355682	19.6614489979753	9.24477304481637e-06	5.49648089263797e-05
EZR	1.77412653634961	9.09031792904837	16.4116293015088	5.09715487212215e-05	0.000257549100064772
FOXO4	1.77722305885484	4.66578822165622	24.0658927986583	9.30947094048612e-07	6.80223759198215e-06
EZH2	1.77736892684487	5.00421961544559	8.22666229059946	0.00412793776463037	0.0125453745449848
VAV1	1.77773514694967	7.19056846173502	18.6306019244035	1.58653305082473e-05	8.94717371120451e-05
NRF1	1.77958356490723	5.14139837434367	21.1517978430422	4.24303021699402e-06	2.6990443789439e-05
ABHD15	1.78043881284218	3.65678285886306	13.3718031858156	0.000255435648705619	0.00109275824197608
PHC3	1.78172966156373	7.14104668431152	20.3281860240118	6.52325292250648e-06	3.99089268541038e-05
MTR	1.78330908171128	5.33289003695398	6.99413994232264	0.00817769917227733	0.0223295768285051
EXOSC2	1.78534836867204	5.18900900812614	27.8381229685068	1.31901287890959e-07	1.11314508102447e-06
HELZ	1.78620799439057	6.40329226832937	16.1184142201347	5.95026586915604e-05	0.000294661656607301
FBXO48	1.78651656891441	3.4981561905963	11.9847256787149	0.000536383874113827	0.00212246094112237
PRCP	1.78909938037006	5.06876721092475	28.4529641745837	9.60026707062001e-08	8.32629638960766e-07
SH3BP1	1.78973834073179	5.71943381185129	6.29874241605322	0.0120823657940556	0.0310504233397869
ZFP36L2	1.79672927622091	7.71687495005174	15.639003298665	7.66570405591848e-05	0.000370386724321864
NDUFAF7	1.79890601715031	4.91629994920869	27.5300117313135	1.54675632491379e-07	1.2895859753395e-06
ZNF710	1.8004594920473	5.46982992373218	25.2617725421481	5.00531241144795e-07	3.82555123910492e-06
KIAA1211	1.80346954722783	5.42540100187116	5.98445485581239	0.0144325025940744	0.0360071732969654
MTF2	1.8046982722132	5.56083511400375	27.0299467619854	2.00327689330181e-07	1.6379440916386e-06
MTERF1	1.80666933409294	3.06944709453072	8.84265637535123	0.00294270527073635	0.00937081321714951
SLC39A10	1.80668040780601	6.62826723727903	24.5471783264864	7.25124494033665e-07	5.40978324912097e-06
LIN9	1.80828481465984	5.72631864300844	26.9141257936653	2.12698625420272e-07	1.72939532923806e-06
ACSL5	1.81073333068658	5.36979986598343	19.248649166992	1.14751542791723e-05	6.69579589175535e-05
ANP32E	1.81318977305161	6.80885004967586	14.6196775380274	0.000131533924615063	0.000606081352782119
USP25	1.81493779395864	7.3640632810208	18.7760676408499	1.4700023316107e-05	8.36549895825116e-05
MKRN1	1.81634720871954	7.70985614844803	15.5572081671716	8.00458760537067e-05	0.000385341904421421
PPM1B	1.81764278534655	7.57174002718958	19.0030439224319	1.30510090269345e-05	7.50087766768019e-05
CCM2	1.82015413805251	6.6047470951429	24.6482692606505	6.88065196882759e-07	5.14500260894157e-06
CEBPZ	1.82126421714451	7.17982542847591	20.6995294402647	5.37292039606108e-06	3.34323538916594e-05
MASP2	1.8213886182808	3.25198173252172	6.58190746188848	0.0103020437494683	0.0271760175849267
REM2	1.82174049388358	4.54849142653259	6.47488023901853	0.0109409685975244	0.0285824038478432
KDM7A	1.82235733959992	6.75702906516229	25.8620102121264	3.66715829565913e-07	2.86282678845537e-06
MGME1	1.82497421238118	4.45192922110929	26.1435698595237	3.16950815139186e-07	2.4951083065816e-06
DUSP22	1.82646451100361	5.26152406694547	24.9455697759519	5.89718862513681e-07	4.45531412364251e-06
SPATA6	1.82797498083656	4.95453354340952	19.4008924680572	1.05957532691414e-05	6.23533946865211e-05
RCOR1	1.82811622757976	6.49367873129397	27.3432854842408	1.70354951805792e-07	1.40895110365385e-06
DOCK5	1.82900093036951	7.92241595347391	17.545213425561	2.80556144843046e-05	0.000150213720472268
SOS2	1.8303400811246	5.91484743549449	30.8253165524159	2.82330462350238e-08	2.67897516805652e-07
ABRAXAS1	1.83220509782696	4.36890313062891	21.576219978911	3.40041883655236e-06	2.20581791359746e-05
TMEM62	1.8332865041227	5.21128046274215	32.1294784337716	1.44232157849748e-08	1.42098994554223e-07
TEX30	1.83707320902045	4.83673458879511	24.4738260224816	7.53262041967412e-07	5.60059930693391e-06
TMX3	1.83748641353436	7.98913406262685	15.7078520696252	7.39166836512619e-05	0.000358598388005734
REXO4	1.83749807157904	6.00344864680904	21.8481329050355	2.95103609361837e-06	1.94214877916519e-05
PTPN2	1.83824618971015	6.23336319547699	28.0312853249051	1.19369930862442e-07	1.01588301083517e-06
AKT3	1.83848870143447	8.36962696142019	11.1069388624558	0.000860053294301791	0.00321186095080319
NABP1	1.8407010611796	6.3290962693675	21.9535000588233	2.7933699617541e-06	1.84672010116368e-05
CD80	1.8419118523856	4.37710530146198	6.19158618492911	0.0128359086203233	0.0326634921125661
CMTM6	1.84223186262153	8.20047622466878	17.8086193940959	2.44274150734963e-05	0.000132081156987842
EPC1	1.84443501895154	6.23414270015238	28.3496290503363	1.01266207174668e-07	8.73138263306945e-07
TET2	1.8446170292627	6.12367663640227	26.7420214945132	2.32509762545614e-07	1.87306667519097e-06
IFNAR2	1.8451078289623	6.45732694631475	23.4470068540743	1.28402342887253e-06	9.05926852531948e-06
IBA57	1.84527628114291	3.14967169506052	8.91167375070414	0.00283353442342424	0.00909155800454676
TP73	1.84609830935035	4.29238761047867	17.8329161670947	2.41174820187029e-05	0.000130674532011329
ALMS1	1.84826180979819	7.24215667000097	21.3232720159784	3.87992621556426e-06	2.49223062784385e-05
LOC101094019	1.84901831951304	3.05218231926344	9.60132048656038	0.00194437495492165	0.00656445395766318
ZBED5	1.8495511522034	6.10557629436923	24.445903801157	7.64258293295136e-07	5.67271582743896e-06
A1BG	1.85016669807779	3.88338048939865	16.5980839116191	4.61976710030292e-05	0.000235346287489422
AGBL4	1.86310515423245	4.68651724458965	8.28891678523816	0.00398877751190631	0.0121816912470902
MBOAT1	1.8662499850017	7.07128813479942	17.5377020091821	2.81666649037876e-05	0.000150623937869765
PSTK	1.86627893611514	4.80880177435507	21.7665242925758	3.07926226344769e-06	2.01642508399322e-05
ZYX	1.8682848035892	7.27270343648045	17.4044825240804	3.02112659084876e-05	0.000160511110330802
LOC101082235	1.86867870509605	3.47885588683655	10.9154015021923	0.000953680444141072	0.00352241724414953
TAF8	1.86881089385168	5.8313078187499	16.0106148773804	6.29883352812307e-05	0.000310750347329169
TMEM50B	1.86883781826287	5.33934015917069	29.102226002509	6.86580522029123e-08	6.12508238653173e-07
TNFSF10	1.86907845909882	5.22167410132132	10.3946319091946	0.00126382191182393	0.0045068301491482
TCOF1	1.87386164270538	6.15012969219979	16.3023303658635	5.39975050392797e-05	0.000271393817935836
SCARB1	1.87521768191103	5.8921780742766	29.8328723655919	4.70938912328988e-08	4.30371263683378e-07
ZNF329	1.87523519662146	5.31937849409469	30.4123957818424	3.49289015431544e-08	3.28111649929002e-07
IFIT1B	1.87800052513149	2.61971893675209	5.49230272050729	0.0191003702544273	0.0454165897533701
ASH1L	1.88079393238899	7.59800471614579	17.0689207437166	3.60474203352006e-05	0.000188541369891924
MGA	1.88101680321621	7.86484817642194	21.9435323384999	2.80791597854832e-06	1.85446811205283e-05
CDC14B	1.8814634634745	5.89842335492771	28.5581897006122	9.09244372954524e-08	7.92824844271244e-07
EBAG9	1.88172148754229	5.70692978395779	31.3858098405013	2.11521185688936e-08	2.0380268133597e-07
GNG2	1.88210919347664	6.33347589519184	27.8523038277407	1.30938064429927e-07	1.10643929138051e-06
LOC111556261	1.88356686908062	4.6622181930862	28.1920360694713	1.09855651403161e-07	9.41015478696922e-07
PTPRR	1.88470330406194	4.25867724398932	5.60464800017296	0.0179128932975192	0.0431956815037384
SFT2D1	1.88504282509406	6.04554225739389	19.1378734858733	1.21607658110751e-05	7.04261825854983e-05
TTC34	1.8892735280056	3.42833908693288	9.27637298235231	0.00232128622575469	0.00765190634026094
SH2B1	1.89025599857313	6.07662050927176	27.0851826863046	1.94684473103004e-07	1.59478423254103e-06
RNF151	1.89039780108201	3.029443386299	6.64354513111648	0.00995157096907743	0.0263987195931278
LIN54	1.89111349744767	6.33887540118271	29.6615244778151	5.14458614632563e-08	4.66890760706994e-07
MOB3C	1.89254412272851	6.08480063634726	30.33962524007	3.62641406535648e-08	3.39439598999095e-07
TMCC2	1.89378438451803	4.51664499300992	11.6594805793223	0.000638761731001292	0.00247343469930067
ELMO1	1.89553010462042	6.14102703181482	12.1332088190471	0.000495318194125048	0.00197870948599787
ZNF793	1.89618803885119	3.90147092527233	15.5187567261608	8.16906377638914e-05	0.000391965718236032
LOC101093454	1.89703273936759	4.62331733083216	21.6581265653022	3.25826674346374e-06	2.12516075916872e-05
ISCA1	1.89967381578086	7.13658207654081	15.0677307599845	0.000103721326153742	0.000486467106188548
SRD5A1	1.90010823787022	6.62160629031183	16.4120329530674	5.09606956080349e-05	0.000257549100064772
PHIP	1.90020269349636	7.58976940503759	22.2214943697364	2.42938823634491e-06	1.62408873283517e-05
RUNDC3B	1.90123077926205	3.09618942462192	6.4370175151733	0.0111766142074738	0.0290955580727392
SLX4IP	1.90305876591097	3.57359606291506	12.2479238163954	0.000465776120097261	0.00187496319755716
COL4A6	1.90469461161878	5.77305186110045	7.17111309016408	0.00740867919536961	0.020610262725743
CCDC18	1.9048057285807	4.96146738678453	25.0896553198248	5.47256526984013e-07	4.15604595116389e-06
PRKCA	1.90624299873369	6.69777335527138	24.7211017474114	6.62547814966495e-07	4.97119209594357e-06
TRIM25	1.91131586624039	5.6723321946758	29.7338500048595	4.95618009414986e-08	4.51352889490136e-07
TMOD3	1.91172152345658	8.53681028385386	14.9581359536191	0.000109923051101645	0.000513352384201742
CUX1	1.9123821797134	7.21060074050993	23.1378050328615	1.50796524096308e-06	1.05485223119182e-05
LPAR6	1.9126154412059	3.71328190643861	16.1135109306853	5.96569113959267e-05	0.000295314088362409
MCTP1	1.91558247852299	7.9746186617644	16.4338803389443	5.03767309092985e-05	0.000254953274092836
SCML1	1.91649330700412	3.76488664767357	14.6421624329467	0.000129973999196263	0.000599735861973474
LOC101090262	1.91794620491076	2.85274593550826	6.59732522043952	0.0102132084215878	0.0269891127902731
CDKN1B	1.91800381324152	5.77917771117307	19.6789259257202	9.16060533626173e-06	5.45191037767631e-05
LOC101086721	1.91940343433161	3.26132103759816	12.0783236881333	0.000510114423140307	0.00203286716515951
MED12L	1.9206857731358	4.90140607075323	6.20079073043023	0.0127693253051996	0.0325252278535043
TTC27	1.92299926584721	6.468662790362	29.1597186178863	6.66505759788017e-08	5.95408787317778e-07
PLA2G6	1.92467559726526	5.86349781649593	18.4035823713532	1.78721661724093e-05	9.95485724450457e-05
ENO2	1.92525197008469	4.53869696525661	7.86312843011012	0.00504530219265777	0.0148563049184163
ARHGAP28	1.92860874737361	6.54240374241307	14.5809319703232	0.000134266316939835	0.00061607583118932
TRPM2	1.9298940592457	4.39337303642156	6.05655736998047	0.0138547512561877	0.0348106262176816
ELK4	1.93142746337558	6.89506987794272	26.8599822133749	2.18741591211581e-07	1.77194255830917e-06
BLOC1S6	1.93423868947746	7.11885350314099	19.3624933558504	1.08109628821089e-05	6.35059381834892e-05
PRKACB	1.93576716633839	8.73666288280317	17.5280932141089	2.83093676319477e-05	0.000151325389586171
EXOSC6	1.93701393823083	3.73711472101348	16.3641549773839	5.22643545426404e-05	0.000263389064770764
MAPK14	1.93838752338515	7.24852114057911	19.4823206511941	1.01535104083867e-05	5.99660292930955e-05
ATAD2B	1.94094838007433	6.69398624847762	26.465255745188	2.68320985164594e-07	2.14053269806381e-06
GUCY2C	1.94329861199322	4.72176737223165	12.6462807309091	0.000376313581056741	0.00154420360356711
DSCC1	1.94352640579117	3.77181993625545	11.5950258179355	0.000661284563017248	0.00255011381735978
ARHGEF1	1.94478784601446	8.3871804940501	20.976524832845	4.64945633527897e-06	2.93199497779269e-05
BCL2A1	1.94518675047626	4.80912655582581	15.9359339117002	6.5522875793507e-05	0.000322285119579532
YPEL5	1.9455566735838	8.25179573801452	12.4831776671017	0.000410633094495081	0.00166989095105638
GGA2	1.94655802519026	5.94595617040701	23.9597390393259	9.83714125501856e-07	7.1282608884378e-06
DNMT3B	1.94691086226294	4.73610808748907	7.31594597521073	0.00683454132346152	0.0192549776272618
RNF2	1.94804727998251	4.47319525156127	19.9511688924426	7.94453711417013e-06	4.77582045576063e-05
ATM	1.94845659790318	7.54109313719913	23.9217193745919	1.0033338763328e-06	7.25840708881769e-06
F2RL1	1.95066521886264	4.67054642580995	14.2385522335463	0.000161037384466141	0.000723482915559457
RELT	1.95645647567776	3.67891547621202	5.55588301836702	0.0184186796324833	0.0441718444475656
DRAM1	1.95838399635665	5.77288762033319	16.1184640230472	5.95010940000326e-05	0.000294661656607301
UNC50	1.95911573716851	5.2024648536003	33.2538633511759	8.0878912018406e-09	8.23408814908877e-08
DIAPH1	1.96370151001832	7.98305382980688	16.4822070403347	4.91087833245123e-05	0.000248990748306297
CCND3	1.96380740447067	7.15082508095279	22.6162345556498	1.9780607560032e-06	1.34561963331788e-05
CPEB4	1.96400154593364	6.62384706860262	30.323891180635	3.65594965519744e-08	3.41716718840142e-07
TTC39C	1.96508303905753	5.45133506356519	22.9631263581851	1.65138726783745e-06	1.14420037570385e-05
PIP4K2C	1.96697093523282	4.74397394735678	12.5594594789237	0.000394205753057109	0.00161007223696497
FPR2	1.96754418692703	4.39695111769009	11.979084196904	0.00053801018247824	0.00212723941689122
