genes	logFC	logCPM	LR	PValue	FDR
SOWAHC	-7.00306703537158	6.16085812297533	653.087103570515	4.76134230985236e-144	7.8726963807905e-142
PRDX2	-7.00232790623818	5.73664080968924	564.998220421581	6.87616866680686e-125	7.45226447863934e-123
PDGFRA	-6.9951191036558	5.37310870279922	111.286201872758	5.12164202845604e-26	3.20431550543313e-25
SERPINE2	-6.99258191514922	9.5401634033556	386.202538114665	5.5539192667482e-86	2.28117505679145e-84
RAB34	-6.99043932083343	4.64483123441848	534.887565306583	2.44141500392006e-118	2.12749522334845e-116
SNX7	-6.9800092407057	4.74074851738961	299.92720166269	3.41689538590393e-67	8.72627718653523e-66
SYNPO2	-6.97998122733207	4.74464921509868	116.982481025432	2.89614539534424e-27	1.90181197371459e-26
EVC	-6.97865704362149	5.5337755201948	112.653322560892	2.57002155754976e-26	1.63198267000095e-25
LOC102901344	-6.97184180011967	5.36633610521336	572.539425234684	1.5737131729344e-126	1.73471613601154e-124
NEGR1	-6.96199813947046	4.30653268628519	121.834921951041	2.5086654224542e-28	1.72740298736742e-27
EDNRB	-6.95458535265906	4.75521085465161	68.9007727668487	1.03544242556134e-16	4.08132670001975e-16
IRX3	-6.94332510505299	2.95400796059766	212.401162509435	4.11163011793756e-48	5.71419112403456e-47
MEGF6	-6.93412512131887	7.12165069404885	126.922859034795	1.93136644129307e-29	1.40887064442063e-28
NOX4	-6.92296378827215	4.99224301998537	80.5290371778621	2.86464321041075e-19	1.2819328065464e-18
SECTM1	-6.91375166953601	5.46401659830916	36.6671128517341	1.40123520267457e-09	3.56444386763194e-09
TIMP3	-6.90920156602176	9.33269414011116	62.1530356611088	3.17776788003534e-15	1.15707714141208e-14
IRX2	-6.90897552110498	2.5060775938655	187.593925000997	1.06547296863154e-42	1.23796440328297e-41
BCAM	-6.9081075897015	3.81486145466433	213.927820133343	1.90969328133043e-48	2.68293183543775e-47
SERTAD4	-6.89311551417049	4.70641857553989	409.585616755121	4.5115644910738e-91	2.17923772439621e-89
FAT4	-6.89193538294079	6.18473386119246	101.433137816583	7.39168169136156e-24	4.20699553281068e-23
HSPA2	-6.8914043670059	6.59858548882437	586.00744366754	1.85076361786786e-129	2.18984388804053e-127
SDR16C5	-6.88629377251012	4.5906087804351	418.704351207287	4.67154538498683e-93	2.35347346992872e-91
NCS1	-6.88204370604137	4.39020769549226	470.664531814057	2.29700506388862e-104	1.47385444323241e-102
FLRT2	-6.87669935549236	5.49991496025811	95.8899327009787	1.21451409557336e-22	6.51563572820697e-22
NFATC4	-6.87163778157555	4.96904012064831	125.239218115114	4.51147064559938e-29	3.24327964973775e-28
SGCA	-6.86187584159089	4.80432261898102	107.336990049537	3.75559024751289e-25	2.26509270280303e-24
MMP28	-6.8579615425638	4.35572313817873	212.358106950341	4.20152596190713e-48	5.83283964808571e-47
MYO1B	-6.85289168137559	6.07678092314595	243.794068078139	5.85404100520583e-55	1.02441746057177e-53
AXL	-6.85058632934949	7.99692993070603	207.208020366666	5.58490288933485e-47	7.53436114683594e-46
SLC35G2	-6.8483311073414	2.63826232297715	152.447555705376	5.05836516726426e-35	4.52097959544055e-34
MMP16	-6.84209797016653	5.38985513401732	69.226830683405	8.77659265125427e-17	3.47000966962681e-16
PPP2R2C	-6.84138751439335	5.68476475206278	114.519636582219	1.00268397778176e-26	6.4625763425544e-26
C2CD2	-6.83380764523514	6.14073355484213	542.407034042916	5.64663176723643e-120	5.16486595049987e-118
DSG2	-6.83125276726036	5.07759654515208	59.4098726932294	1.28025185278297e-14	4.47342404371227e-14
HTR1D	-6.82098036883665	3.79507521996184	47.8598398224123	4.57803672244182e-12	1.37437010263808e-11
LOC111556665	-6.81048521876593	4.55988277145156	115.741138136499	5.4156785332408e-27	3.52757606278821e-26
MME	-6.8071036410332	4.71881615550441	96.8445622292909	7.49892083071201e-23	4.05677776651396e-22
MYH10	-6.79466877009764	9.15187925022056	271.798075201282	4.6028977468785e-61	9.71580560417217e-60
SCARF2	-6.79263731277743	5.70108870559304	373.0868035134	3.98206862947899e-83	1.50606273062729e-81
LOC109493774	-6.78823231211244	1.75584868872043	125.176968507563	4.65523667839168e-29	3.34476810257479e-28
MAP1A	-6.78092153667974	7.80436437956264	250.689237213237	1.83730206816191e-56	3.35158200467951e-55
LAMB1	-6.77638700996541	8.9206224372465	668.734730981572	1.88262726380313e-147	3.46860626018129e-145
LOC111556534	-6.7637983747448	1.66604370729634	150.540588349732	1.32069141673039e-34	1.16584238203777e-33
LRIG3	-6.75805963331062	4.96131372228148	89.6501350402601	2.84229388866368e-21	1.42912531314212e-20
RBFOX2	-6.75172381033413	7.23623846088949	448.799117306618	1.31662364615377e-99	7.71840689292962e-98
TMEM98	-6.74676602787812	3.8734646577566	119.291199955891	9.04302248247351e-28	6.06173913495119e-27
PKDCC	-6.74371486074413	4.99147164088936	313.004354525316	4.83900743133257e-70	1.33637427926972e-68
GNAI1	-6.74020647122474	3.71884864465978	142.506892338348	7.53438494251716e-33	6.23290331004771e-32
LOXL4	-6.724047590935	8.30995193290903	162.962097824871	2.54977307237084e-37	2.48747528853001e-36
LOC102901355	-6.71026053143114	1.33877003852115	114.070157414774	1.25778632295736e-26	8.07852101951251e-26
CDKN1C	-6.70424273930532	2.43527245674036	54.0535256371194	1.95101721898529e-13	6.35090082616187e-13
RBMS3	-6.70292277560051	5.39882327219796	121.959716829096	2.3557276409029e-28	1.62556551015113e-27
THY1	-6.69237753830732	4.44489392508855	110.174347850921	8.97403906039301e-26	5.55632173604842e-25
GPR153	-6.6918841845374	5.33722642633224	186.274564192869	2.06801948813562e-42	2.38136136950759e-41
CDR2L	-6.68711100891474	5.50745008719034	533.67180784705	4.48882087172642e-118	3.85948818551038e-116
ACTG2	-6.67809648464226	4.74322339354827	132.643874851094	1.08175870650154e-30	8.22608610716414e-30
MCAM	-6.67653004045619	5.00878865730707	58.1181968053143	2.4683251439136e-14	8.45973674755611e-14
PRIMA1	-6.67249583328197	5.35518812309998	88.3651548510531	5.44210668864026e-21	2.69949422936129e-20
OSR1	-6.66699213867761	2.72550028302811	135.940071606823	2.05644361622262e-31	1.60156722937338e-30
GEM	-6.63640748882485	5.17350936103877	242.62075954486	1.05505625411432e-54	1.83631046009614e-53
TBX18	-6.6174450308699	3.64175036591585	309.950730712749	2.23850298112779e-69	6.10358836101589e-68
PTPN13	-6.61467710432301	6.67982222459927	95.410669127036	1.54717597699903e-22	8.26934462302385e-22
CRYAB	-6.6106290431503	4.36930300409586	96.73141448823	7.93994229119768e-23	4.28996379260899e-22
FAM20C	-6.59386416934384	7.61318806617867	239.478224104383	5.11065382728676e-54	8.76490723544114e-53
DENND2A	-6.59383778651594	5.58977606582611	45.6133288060156	1.44057962054574e-11	4.20057774500981e-11
STEAP1	-6.59383698106768	2.86188689645448	105.070063982323	1.17892642646841e-24	6.91747685266749e-24
ROR2	-6.58273293952062	4.64976540249857	114.835640457664	8.5498076747753e-27	5.52439226360607e-26
TEAD4	-6.57925844681407	3.32116825572633	296.153018998517	2.26942967381475e-66	5.5433398680282e-65
EN1	-6.57723574195876	2.37088681846253	120.827831937486	4.16776678573903e-28	2.84250069993e-27
KANK2	-6.57318091644543	6.93861338397448	449.604508606185	8.79398123769213e-100	5.17881169052582e-98
EVA1A	-6.55886591945306	3.40992107372725	127.672096987263	1.32407013006463e-29	9.71361346270963e-29
GRIA4	-6.55819866738203	4.00541913697468	151.252587829324	9.22956390939737e-35	8.16417597664595e-34
CDKN2A	-6.55318347801245	4.02554623077388	281.145578417454	4.22626322504714e-63	9.33323918038235e-62
P4HA2	-6.55283093076518	7.38629929656958	785.060862149047	9.55293351998543e-173	3.00498008798176e-170
SMO	-6.54722074639512	4.90591109615839	218.103934271265	2.34407682423143e-49	3.38539292296895e-48
MTUS1	-6.53844013099062	5.37526998710597	562.630320869024	2.25132473238422e-124	2.36059634744385e-122
HACD1	-6.53797494289759	4.30077069597835	480.13377760084	1.99817707432569e-106	1.33525853510769e-104
ADRA1B	-6.53030861784421	3.08628382041999	190.51453227203	2.45482502853054e-43	2.92605160748229e-42
DCLK1	-6.52884678811121	4.96701010039737	114.15725964587	1.20373225239852e-26	7.73905027875557e-26
RUSC2	-6.52752314182549	5.58718978631893	281.822626577335	3.00897617806377e-63	6.67930564001522e-62
KANK4	-6.50825108197306	4.30640214101056	422.280229111678	7.78270546610635e-94	4.03106636130014e-92
SFRP4	-6.50192023708321	4.51898331806418	42.9529086802645	5.60734711641523e-11	1.56261788592064e-10
SLC1A3	-6.49217114169568	3.56413448495985	91.9605388839492	8.84222134305508e-22	4.55970126594888e-21
RASL11A	-6.48802241030726	5.92366249806713	392.569449767116	2.28301930696055e-87	9.71752475309248e-86
ABCC9	-6.48303210772794	5.16713568588793	66.483983259513	3.52748220573323e-16	1.35479267442947e-15
CAP2	-6.47617470718757	4.56468280214755	268.06111521776	3.00252257904959e-60	6.22564850514511e-59
OMD	-6.4595584208401	4.79997397838241	276.736423779942	3.86189615975556e-62	8.30114579539457e-61
NXPH3	-6.44689049979864	4.08396803167036	198.196580334941	5.16876921809402e-45	6.51628705823642e-44
AFDN	-6.44682717318669	6.22122286177125	147.647308650885	5.66537121506338e-34	4.89720459521933e-33
ITGA1	-6.44485441512724	9.14852856570459	385.945878233418	6.31649515590014e-86	2.57796955777355e-84
BNC2	-6.44274286437995	4.27605913110352	168.364342762396	1.68430302812045e-38	1.70238684589886e-37
LMOD1	-6.44026845447329	5.49847617927564	90.3164879257331	2.02954248708736e-21	1.02647095905748e-20
CD109	-6.43798848607142	8.98258253654521	570.778536302113	3.80158158875926e-126	4.15499980934137e-124
TMEM119	-6.43504496403667	7.94763704652755	541.237204733715	1.01456948124152e-119	9.21472014054357e-118
ABCA9	-6.431709679849	6.86622020540825	235.040178045817	4.74476098243522e-53	7.82521513944591e-52
PHLDB1	-6.4292472839757	6.65063507959526	232.131991062419	2.04361935111765e-52	3.27410667967259e-51
APLN	-6.42087924885347	3.03013947010564	173.628178792645	1.19339364749523e-39	1.24928554153783e-38
ANKRD29	-6.40168816397288	4.17334334285897	82.5244922094277	1.04368841712026e-19	4.79190085995017e-19
C1QTNF1	-6.38638249638685	4.25252712727592	201.866330104479	8.1764749933268e-46	1.06409685155334e-44
DOK5	-6.38065393381397	2.87264620439083	220.146995722745	8.40078990264862e-50	1.22979554341043e-48
SYDE2	-6.37624069481375	4.15407180518748	403.524523924763	9.41235725153158e-90	4.25933934992992e-88
LOC109499743	-6.3754759617532	2.19918827030199	123.012581028709	1.38567462436223e-28	9.69671493781861e-28
ITIH4	-6.36578705241983	7.52894038049724	31.3713648100762	2.13100756781829e-08	4.92273053952221e-08
ITGA8	-6.36501333215691	5.28164220141919	58.1016098323225	2.48922523783868e-14	8.52910145919379e-14
SASH1	-6.35790281295231	6.53388637076287	353.18879746703	8.56530126314415e-79	2.94577841042054e-77
BMP1	-6.35712504848325	6.73666953827781	303.911850466946	4.62944551033693e-68	1.21600730645245e-66
VCAM1	-6.35605302552814	3.65746465803653	44.174471744031	3.00373077702394e-11	8.54790728845493e-11
CALHM5	-6.35071359816232	4.86030067308749	144.075627374816	3.42023601549077e-33	2.86619778374168e-32
WISP1	-6.34696908870403	4.85317158465995	233.219309637677	1.18381970338193e-52	1.92440309690105e-51
LOC111559493	-6.34678319036971	5.48995151827355	91.6244053224062	1.04792590475679e-21	5.38879601022662e-21
FZD1	-6.3432576226447	7.38425325839633	355.140606499028	3.21901244064076e-79	1.11901896083407e-77
KIF26B	-6.33366301704723	5.37350935033275	56.3022111171192	6.2145500449212e-14	2.07801534688485e-13
ANKRD45	-6.32874628386824	5.98877039030438	16.251901646049	5.54539078108232e-05	9.78236970368194e-05
LIPG	-6.32403328421766	4.80115370240559	82.9328893281536	8.48869761448304e-20	3.92537587429142e-19
CRISPLD2	-6.31513056211742	5.77139547548287	612.668409182634	2.94013084061696e-135	4.03392206930181e-133
QSOX1	-6.29682768757561	8.88400164720885	497.140851456726	3.98168448710956e-110	2.90123078137017e-108
SMOC2	-6.29534489169629	4.20995443101272	76.6002481332005	2.09313350882958e-18	9.0134032932805e-18
NUAK1	-6.28407409008028	6.61133911626237	318.13298623311	3.6947148333904e-71	1.04726894958761e-69
TUBB6	-6.28055029695355	7.05475143648248	472.650616881379	8.49138472747747e-105	5.50318536835563e-103
EML1	-6.26959338704521	5.43646574270985	63.4376457347981	1.65524264830641e-15	6.14144546467426e-15
SHOX2	-6.25995203444268	4.54895092631546	254.446049259437	2.78736773100885e-57	5.22509907366586e-56
OSR2	-6.25493439513401	2.58131571847818	117.289397879559	2.48093035367688e-27	1.63498000875681e-26
NPR3	-6.2546215673572	5.02986566868267	46.8846424124551	7.52903972467076e-12	2.23531365858837e-11
CDC42BPA	-6.23970217464227	6.99997713572955	384.730223200206	1.1618066149154e-85	4.68244372267623e-84
TTYH2	-6.23558622462267	4.50254309731466	125.275602158888	4.42950641190502e-29	3.18613185690681e-28
SFRP2	-6.23502835287716	4.69197599406939	28.3706152704617	1.00174339267158e-07	2.2013093432076e-07
GDF6	-6.23302667855303	3.90006999988252	82.9592371709789	8.37630140223117e-20	3.87618081035434e-19
GHR	-6.22743583007873	3.4428684083453	134.872368116401	3.52089865449784e-31	2.7207327709442e-30
PRELP	-6.22228994423252	4.91697178305335	59.4931730597335	1.227191052428e-14	4.29267236321236e-14
CX3CL1	-6.2051316740493	3.49020163219117	138.905489286657	4.61917512913759e-32	3.6887617114853e-31
HMCN1	-6.20432301608743	6.71031497720063	68.9058807186388	1.03276406163477e-16	4.07201409443708e-16
CRIP2	-6.19554053867956	5.05358170628037	195.415608206776	2.0907668275273e-44	2.56805902615425e-43
KCNK15	-6.18946034050565	2.63414784819881	111.307964091258	5.0657282260576e-26	3.17149014230412e-25
EMX2	-6.18811684480779	2.64289130995092	122.590403868148	1.7142363739359e-28	1.19311961762824e-27
GLT8D2	-6.18189863991589	4.80296260341281	195.91485023793	1.62685198338823e-44	2.00205248375554e-43
MOGAT2	-6.17762756258846	3.89575853150027	93.2662539323385	4.57120033014318e-22	2.39335097071055e-21
EMILIN1	-6.1715834226394	7.1134986493839	365.426585892136	1.85346614828145e-81	6.71464969505222e-80
TMEM117	-6.15903443343187	3.75819846157943	185.778175787753	2.65410048984439e-42	3.0453677951533e-41
TSHZ3	-6.14487836584455	2.4506266210875	176.050160859086	3.53087511193189e-40	3.77280002639483e-39
CHAC1	-6.14150927946186	4.52776775230409	527.637028975953	9.22631191973625e-117	7.82840426505516e-115
EDA	-6.13049025551576	3.68377639991715	250.994356591875	1.5763863436871e-56	2.89198501771443e-55
C1QTNF6	-6.12789842293248	5.06759731310502	187.633027926745	1.04473598830452e-42	1.21496483689481e-41
PRICKLE2	-6.12570954879457	6.15782139651964	526.6842972408	1.48696988702484e-116	1.25342814594506e-114
DISP3	-6.12317289206207	5.24399288406158	53.749737801511	2.27724595407048e-13	7.37189785884714e-13
CCBE1	-6.11925948791344	5.25249345728133	124.665293020304	6.02457504732915e-29	4.29750798591836e-28
LRRC32	-6.11706814155869	5.17540893460043	115.53187891507	6.01837682029792e-27	3.91422117253566e-26
CSRP2	-6.11694333994686	4.73729802009044	79.5394447933361	4.72693377349012e-19	2.09639837952896e-18
AJUBA	-6.09392495568503	6.39649994947728	374.861404796481	1.6358142472809e-83	6.29764070065126e-82
ARHGAP42	-6.07870746989248	4.43683505074816	161.46450622542	5.41601918665753e-37	5.22832331214986e-36
NETO2	-6.07845310243216	6.00182906434156	200.428013954717	1.68434154212234e-45	2.15505484809046e-44
HSD17B14	-6.07768884133367	3.20707520590162	71.2417385360841	3.16031377455821e-17	1.2837343858418e-16
NXN	-6.07408970478297	7.11092365505604	553.377177875992	2.31910688364165e-122	2.23205384166615e-120
OLFML1	-6.07208310172227	4.15595455145004	78.2393864671156	9.12802238662705e-19	4.00422124899079e-18
PRSS23	-6.05965706439401	7.1772966262456	206.669341025569	7.32062695404241e-47	9.82457084560717e-46
PTPRB	-6.05766536542345	5.45893740007755	138.855519940204	4.7368777555425e-32	3.78041537210592e-31
LOC109493383	-6.05432662801532	0.17112673654722	54.4968567468602	1.55696662054402e-13	5.10038062107093e-13
ADAM33	-6.05033881210086	4.96911823652328	46.5942605171138	8.73156192705649e-12	2.57632015953438e-11
CRLF1	-6.04812204968457	5.38834730421966	289.650633011992	5.92489113091149e-65	1.37187290691859e-63
TENM3	-6.04776425433448	5.32250387113648	47.2085625070964	6.38210347342744e-12	1.90180195232887e-11
NID1	-6.04653246385616	5.9540534254698	94.952573548923	1.95001573981771e-22	1.03751456255895e-21
PGR	-6.0460130565443	5.01436931909418	46.8478126718244	7.67186765066168e-12	2.2756227481735e-11
DZIP1L	-6.0281324276242	4.20349660751458	124.034156356367	8.28058621755154e-29	5.87106764418704e-28
S100A13	-6.02662647187349	5.5307317518562	284.152032290761	9.3501738718873e-64	2.1082026647855e-62
CLEC2L	-6.02286220162919	1.67207360553398	67.7386087790647	1.86672175172674e-16	7.26466820519608e-16
MGP	-6.02026740474212	2.66401656361504	26.1437071275413	3.16928284295973e-07	6.6930147086379e-07
HEYL	-6.01812719900325	3.73791833128137	40.6889639876128	1.78492396005206e-10	4.81090163276728e-10
MEIS2	-6.0175910759519	3.55496290075336	201.291178738477	1.09162184344769e-45	1.41068606362172e-44
OSBPL5	-6.01554246981073	5.89543699997944	452.809316237737	1.76495978291201e-100	1.05382807038038e-98
FGFR2	-6.01520151561668	4.12358879552602	238.447070839056	8.57665393318818e-54	1.45161556136913e-52
PLAC9	-6.00686573415913	2.61625105460098	124.182802986207	7.68292916211232e-29	5.4533152120948e-28
LIMS2	-6.00111180667592	4.51903492357508	201.113382379753	1.19363138883734e-45	1.53942640218351e-44
JPH2	-5.99917745191316	1.669478312389	100.124508900772	1.43111579652396e-23	8.03181045594843e-23
JAG1	-5.99794006213711	7.23675025949978	397.771755874759	1.68266915504292e-88	7.50912944380227e-87
TRNAL-UAA	-5.99168178245298	-0.431964354183563	43.9363839480229	3.39223999656217e-11	9.61109825036518e-11
NAALADL2	-5.98685430770321	3.92193230603612	162.957726702031	2.55538571563904e-37	2.49106648334065e-36
LOC102899982	-5.9808735377734	4.43810928048971	64.7851918375124	8.35244866329325e-16	3.14791146728501e-15
ETV5	-5.97650943385831	3.63126478171578	159.114332007339	1.76668606316171e-36	1.66922711769938e-35
PTPRG	-5.97534678238759	5.39090627323141	82.8540501074995	8.83410593586417e-20	4.07779041713816e-19
TMEM200A	-5.96958592891187	3.27305830124969	107.989613021026	2.7019047019772e-25	1.64447687311939e-24
