genes	DC1MINUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
WIPF1	6.518103932356943	6.95199922547007	6.9428763429973595	6.872810489431451	6.7999170218286284	6.63034211166431	6.7129756836444905
CHN1	5.891934790323949	6.61367782926851	6.548533731321934	5.7960619787858745	5.883881073506492	7.54299873094589	7.439637504708317
ATF2	6.174706362843547	6.291617505665163	6.349031584302616	6.21319500318823	6.228729855251539	6.227615959047688	6.135305061629623
ATP5MC3	6.275819933597002	5.985152631721024	6.057441153930758	6.263940105093564	6.359161035009401	6.609825864791937	6.663946898397584
LNPK	5.5568358502456094	5.658208436310607	5.551269035647015	5.47581471921543	5.483605824902451	5.322813523033968	5.543249621851972
HOXD9	-0.04203613738568194	1.2035200757262443	1.0971251835987528	1.4312725663193226	1.1900873571713084	0.3388837082646522	1.0263447900479747
HOXD8	4.975733818655633	5.305016773985754	5.244313889008223	5.0992318311896785	5.061579077079254	4.892781722302356	5.158929437698686
LOC109502747	0.5644541285500188	1.0781282434415311	1.034244506386304	1.5071007016478326	1.5570121125795715	0.7422436335174083	0.4894977956092623
HOXD4	2.9362054142718295	2.2027550621796763	2.0676922551272283	2.78262864588522	2.4890953328591614	3.412608681183418	4.005224789531089
HOXD3	-0.7596865371820719	-1.524803598094129	-0.7655769189194936	-0.7696730444521492	-0.6346463550056138	1.505120055422248	1.3901578060819728
MTX2	5.320760260208337	5.370663342131308	5.336783534147763	5.486391529325691	5.536357085551213	5.420288869855905	5.467491085057624
LOC109502751	0.24215750741941722	-0.8909984326526914	-0.8820426697644437	-0.8620611106256642	-2.2299911994466033	-0.22300343994510646	0.15295942931970954
HNRNPA3	5.076824631208641	4.832441096089674	4.482119092247276	5.251675736118252	5.594985698465259	4.898431605293609	5.00776441387078
NFE2L2	7.529059290778321	7.487103195916532	7.386922745821184	7.039690589600223	6.98961022719691	7.712938774865077	7.829386617897941
AGPS	5.443621459893564	5.462597081811729	5.417535277444416	5.647950158215067	5.775313823248499	5.542592524772446	5.464312773385749
LOC101099574	2.740098819913875	2.9394145373059026	2.9111884711886242	2.595553470395259	2.7760229777340997	2.4797210039723674	2.6931333171658807
LOC102899509	0.9273517078073495	0.7566172175583261	0.9344655384025049	0.26913490306566584	0.5056757976143249	0.1242241527296505	0.5862367657201865
LOC101099822	3.436442955490771	3.33436732761576	3.3968802088980627	3.156813276924657	3.343902151309804	3.3230219545596458	3.2822973421283153
RBM45	5.661808659230438	5.683184894073317	5.625136694128364	5.757769637335759	5.811188370701944	5.602661991333965	5.696030047093793
OSBPL6	2.447471984280221	1.9398736915115486	2.2024900416995137	3.625119419541628	3.777777876701231	2.7659354430120464	3.0560949795280967
PRKRA	2.005957314503392	1.5442349320364503	1.6095985011282017	1.94902886866715	2.14000300222589	1.4446205020169631	1.5425956744924352
PJVK	-0.1062684835443574	0.38526155799576073	-0.29280140756863515	0.26913490306566584	0.3189389730197958	-0.4339951307611449	-0.5698525927453789
FKBP7	4.742624550045771	4.98171106844588	4.896498241097347	4.594765546071495	4.6475422379074	4.774872899760761	4.9315603747771
PLEKHA3	4.393642622743698	4.497378846758063	4.502587590738387	4.618465525404674	4.810021307506976	4.581218138351299	4.443219362689421
TTN	-0.04203613738568194	0.3422745654636508	0.24034009953703772	-0.3131961163249532	0.17950573643667186	-0.5523176313510614	-0.5698525927453789
CCDC141	2.828654913496098	3.1283919642610987	3.0125346715556933	0.8377295149345989	1.3119507889059565	2.320496824619925	2.7253525980360123
SESTD1	6.535968597332864	6.3679442341259875	6.322961420231223	6.337184997725184	6.3418916791813125	5.72534925028228	5.77126046157127
CWC22	4.658145072269595	4.715193342412173	4.638270305256048	4.436502438495784	4.79218102400901	4.66315333725393	4.471988696205019
UBE2E3	6.170476734313761	6.5143061051409354	6.361892106035427	6.227976692997702	6.208695345501375	5.59398357552476	5.732154908826952
ITGA4	5.204769500367947	4.689698250456706	4.531333555490716	4.577281323158301	4.786184898866713	3.7046976812429975	3.7155604375083846
SSFA2	6.762491780616137	6.481252717352704	6.402914273503958	6.77650624090284	6.839179751478458	6.559897600030253	6.620349932578667
PDE1A	3.0730099062113414	2.4656619263071042	2.439325534431141	0.6497799562613591	0.9103152717949676	5.339523663062853	5.552258633589292
DNAJC10	6.713910912635858	6.7591667209891995	6.610464611440844	6.453155508264742	6.642880102574166	6.629493067817758	6.6927491217947725
FRZB	-1.9870079653202746	2.0772937435471626	2.0034862843256294	-1.948469798896851	-1.2713750962969366	-3.3354087822339205	-3.482464161504927
NCKAP1	9.102087267384803	9.349878323045672	9.256373044094097	9.050881564498535	9.062099143891826	8.903621250142056	8.961517401245757
DUSP19	3.9122329399782183	4.050199206555586	3.984144377727434	3.9063873216005276	3.932371513787393	3.8282388140070696	4.086024441638051
NUP35	3.920316095070128	3.6962502764674845	3.720189745251754	3.76682426830852	3.980428451427141	3.3314000107811297	3.4523525034429956
ZC3H15	6.33899246516703	6.249341664604431	6.151174606145613	6.299695273128667	6.408299172658081	6.324178743118735	6.270641607593936
ITGAV	10.282916437733927	10.851966199869244	10.730277094452314	9.941209889017264	9.995309123673957	9.96542596377311	9.962092279621665
FAM171B	5.942420386193319	6.102505237658753	5.995864180617105	5.824128659720753	5.787371396623767	5.7753339557199075	5.749230944733067
CALCRL	5.44502286369522	4.744379123876339	4.710433754066363	4.952683706273493	5.013628650704031	4.251099410148068	4.503295847640088
TFPI	4.303812659303757	2.857827499018268	2.5445981924722685	3.8745322774849167	3.9672390809880342	2.861592554071231	3.2006153929070518
GULP1	4.9102775420982905	5.167102333450286	4.976024169205678	4.823313963950479	4.863679782921431	4.9832883226474	5.082219262890474
COL3A1	13.458415706730719	13.68635968859341	13.7003982323411	12.933125909236622	12.808820294463166	11.9049178108936	11.940605235504954
COL5A2	12.83359989107535	12.57632333965368	12.60601306174102	13.06499092232482	12.989709923752379	11.574840816174488	11.525662064982479
WDR75	5.76640057129331	5.60123330560466	5.521489352372699	5.502691750597127	5.640563747813629	5.280171270089796	5.422344622992867
SLC40A1	6.226148805100969	6.008540280940412	6.024455697600573	4.9812156021984	4.915413886522592	6.201573819876686	6.079274498358774
LOC101101577	2.108564289844918	1.9398736915115486	1.9189892972420355	1.6138563699812174	1.5570121125795715	2.0631738815521037	2.19170835500853
ASNSD1	4.740343479969203	4.838254018581952	4.695271132509152	4.509760909014166	4.642572675491497	5.170039828877067	5.127126109600649
LOC101080649	5.266310378651535	5.612583661232584	5.507089555646771	5.28302150887845	5.447968474385979	5.242907233385458	5.370655751945628
PMS1	4.325278798288607	4.760795396176675	4.700343066769284	4.431645863624832	4.503312398227904	4.097476091571917	4.189734530305273
CC1H2orf88	1.8110626768138338	1.803902946337826	2.0676922551272283	2.4300951356499616	2.5037853879412424	-2.213298552870113	-1.814980707179356
HIBCH	4.653303519023589	4.632862943235345	4.624995359492084	5.403248771351878	5.679094312853718	5.286648513554191	5.441866350688629
INPP1	3.7264984667032475	3.721630854749895	3.3652954790363525	5.204054060421858	5.1806396507107735	3.451560752271597	3.688577020211852
NEMP2	3.0730099062113414	3.030239939528766	2.8302149783505848	3.144993699825853	3.2555255529659353	2.0831561989855953	2.3097405041890786
MFSD6	2.3904249261539	3.096410882425472	3.1449177052989503	2.487382417339086	2.444105784511056	3.6454545455036635	3.7102039777727285
NAB1	4.920388075925073	5.441112280451858	5.340036900672134	4.747176778031003	4.8551128513965525	5.544395443666555	5.686514789486989
GLS	7.418912143294824	7.399718662210108	7.349881493922666	7.7366703934553405	7.801326209072281	7.804928066222946	7.937914705868978
STAT1	7.651863063685358	7.94907794551668	7.901115147526836	7.703309614297251	7.790134401434315	7.991935882951221	7.9962945908917336
MYO1B	7.424961241261538	6.537120129745968	6.591480562560795	6.822682138784105	7.086111271028671	6.725587847421797	6.68116025899512
NABP1	4.5863006629365906	3.8727683648258644	3.764448567650228	4.020754420302832	3.993498333889732	4.817245867144985	4.917684591736632
CAVIN2	6.427432030809095	6.506417743456089	6.631859122479889	6.135433060737606	6.133349764980041	6.092433303519659	6.084459064851639
TMEFF2	4.7126855587473395	4.465183544462025	4.378347895742458	3.6711728985549548	3.786815091110597	5.414385851987418	5.476984223153949
SLC39A10	5.075015527944916	4.933650232192705	4.914068355434621	5.082288127224998	5.255244669326602	4.584726641919792	4.776187398009745
STK17B	5.633817071914252	5.90341272423577	5.8460245320769015	6.036543712341118	6.153286369134035	5.4552085789536084	5.465902804464095
GTF3C3	5.836418089346041	5.9453104312525475	5.9228887932862255	5.684132599902524	5.6871612049019244	4.9012482711157075	5.216734539764199
PGAP1	4.7963153950957595	5.171713729445498	5.136181951413307	5.0042960251789195	4.949347815518355	4.712096154529252	4.569869696457539
ANKRD44	4.0911524217742	4.53604223032734	4.418911290545914	3.3493693790421184	3.4576765614249054	3.869094602247015	3.5334459484301486
SF3B1	7.631697849107628	7.619578815804181	7.557332902646737	7.7359318906132915	7.770337361754157	7.4222025456266945	7.535883157780949
COQ10B	5.406698785327394	5.22888364045346	5.084746514648626	5.272195706572478	5.322042166218326	5.0406180723090435	5.275942653405214
HSPD1	8.618722660510151	8.847535642957327	8.775196998618602	8.700521211647384	9.014647177151465	8.512307566723269	8.38819032753663
HSPE1	5.543814628696564	5.480053318052316	5.4659882846817	5.663568164841514	5.764680142402665	5.728524546942406	5.780234565605235
MOB4	4.017710296913105	4.165660066838807	3.992438277277892	4.138687051937774	4.0940017568818625	3.9420302513001073	3.90563841738056
RFTN2	4.188068760603052	4.480132241730608	4.425051812313187	3.590677797890503	3.8047214421196647	3.496956118165514	3.688577020211852
MARS2	1.6838935452891868	1.653771040098882	2.2167187583676538	2.053883048289779	1.7168544617890262	1.7497708076433625	1.1580758173779404
PLCL1	0.01945790895340846	2.116090830994256	1.7531788777262918	-1.948469798896851	-2.0475813378476677	-0.5523176313510614	-1.0620625860249926
SPATS2L	7.492931190298483	7.535611257198744	7.451140375913264	7.444405915206076	7.492780014247723	6.6999349806294015	6.6352646684521535
KCTD18	3.621342513683242	3.5900123609608	3.4399684075863415	3.77834681063383	3.8282560150465845	3.631952371119564	3.75250893097141
SGO2	3.908174315589225	3.674753287842942	3.605916383896244	3.8456138576939507	3.79280860305348	3.0960004126156826	3.3458507305633507
BZW1	8.54516289772318	8.490327236665314	8.385566664289533	8.488023058536177	8.568598449573093	8.412437930345758	8.488594511435428
CLK1	5.531994191517267	5.492393995972523	5.312146581815003	5.324220590535532	5.393791624821801	5.260563205520946	5.469077619016364
PPIL3	3.507915047933742	3.3987209067031845	3.091869803531835	3.328619845658398	3.9214712611021167	3.631952371119564	3.575294247256012
NIF3L1	4.367276006271252	4.545548318744433	4.434213866691678	4.38215916521485	4.338955114563066	4.268656014837861	4.3429542222083235
ORC2	5.794157000712741	6.037462116035715	5.889971517593131	5.75485631907977	5.756269773333647	5.734854250871469	5.935194847442915
FAM126B	3.9522033028690253	4.016415931990308	3.9203720419039945	3.8235381704388685	4.062099777138168	4.35337046481449	4.475150160901023
NDUFB3	4.017710296913105	4.312084688219737	4.34958214995676	4.020754420302832	3.810641175388386	3.958350521043781	4.212644767955061
CFLAR	4.5424592525432175	4.731943158519627	4.539846829722412	4.030423542049566	4.062099777138168	5.080926493397298	5.178456283848039
CASP10	5.023417047459554	5.722478610655585	5.56801401585336	5.420510210665926	5.386874199706347	4.94558272231873	5.031581174025684
CASP8	5.2228555394986245	5.850707863816171	5.537164871306991	5.485220150146964	5.593269654242501	6.303035324947465	6.359717648358988
TRAK2	5.884723691502852	6.182368170090486	5.961423061213837	6.219548567162276	6.300423425987588	6.446847026152567	6.431456942783923
STRADB	3.288170207296279	3.8727683648258644	3.7836915848439996	3.389994062047359	3.434861845940815	3.869094602247015	4.013946282336246
C2CD6	-0.1734944115363147	1.4049544072504452	1.8476372164488113	-3.6958357459122664	-3.8465567019397158	-4.61583311242201	-4.61583311242201
MPP4	4.682112079459153	4.72359255868385	4.5341768990470905	4.176916429441764	4.271881842135409	4.4488690806413675	4.539989127309637
ALS2	5.320760260208337	5.86691205384371	5.795966108555929	5.682089297171731	5.662823935362508	5.404493495914661	5.587742429136573
CDK15	-1.3991681644826008	-1.6934620837324617	-1.6688619792467203	1.244512901615745	1.5141224945215952	-4.61583311242201	-4.61583311242201
FZD7	5.208074780335422	4.704625086813286	4.840170485540278	5.097699691108886	4.952028360226823	4.242240332898956	4.242636567431339
KIAA2012	0.07843761419616536	0.46757386900193054	1.2708258613296841	-0.12971832562005048	-0.058712814719385505	-0.5523176313510614	-1.3899522264640403
SUMO1	6.654580338683019	6.6085850877381604	6.487496737872515	6.60754576348816	6.8002889540135785	6.801426690127492	6.92549851575115
NOP58	6.0225121959900045	5.876359598257698	5.8471682628203245	5.7903825204031465	5.939643157635375	5.739583370443233	5.801799200033206
BMPR2	7.5164504566213575	7.600893962240402	7.418042556166885	7.444405915206076	7.370371557636073	6.943466916087444	6.956933044316913
FAM117B	2.436241606959846	2.1538718482302937	2.1736045631965406	2.820275286620704	2.90335816099988	1.6988765820848768	1.7860582152652258
WDR12	5.461734380123771	5.504630007565658	5.542823094089271	5.398278758588067	5.402636997470628	5.038061007286419	5.149066001121191
CARF	2.740098819913875	2.721897858225562	2.632131357520704	2.4779911183677603	2.451702147578471	2.386309801298644	2.4056471111131055
NBEAL1	6.991215995041942	7.203515568530313	7.088290234855216	6.762070127988622	6.714485147921305	7.4266081735473595	7.448511094557662
LOC101088261	5.759658805857298	6.205039882051111	6.031515909907958	5.825980499595219	5.926073816343864	6.255399426897319	6.286924634976111
ABI2	4.58883854520306	4.738174540838167	4.614286748002076	4.695441834581706	4.918158167589495	4.975291097422029	5.00776441387078
RAPH1	3.2177697229968927	3.3828996234978845	3.076347959600105	3.3596332971134295	3.4689500336306494	3.004659933365505	3.3249758002506904
LOC102901460	0.7572834343185114	1.771864408973504	1.7135930345761432	2.127807185415572	1.9705711562132413	0.691078399383698	1.219689151614034
PARD3B	4.3222316928552384	4.5240708540192625	4.346350261557034	3.920322441834755	3.9404929947837153	4.570641141116439	4.524813513668351
NRP2	5.596470564416356	4.949849059635277	4.769539194323768	5.6902452015712885	5.807492788629147	5.222782510564523	5.0655366096355845
LOC109502822	0.34181603351142226	-0.17734996449089135	0.12437072308750623	0.8668048205731206	0.38390751160955294	-1.8681414191080283	0.15295942931970954
INO80D	3.3312454917407983	3.7751366403287188	3.674530067493557	3.838292764058926	3.5770893747463353	3.869094602247015	3.75250893097141
LOC102901667	2.191054528461499	2.485552747598894	2.18811959396741	2.487382417339086	2.496459057766932	2.1223092164863693	1.765546899755344
NDUFS1	7.015471820560191	6.975926066432926	6.92240378837966	6.813844407783235	6.903602492870898	6.726382195667913	6.781615634539164
EEF1B2	7.606244972369662	7.44581854131522	7.413803179601557	7.455513736843091	7.60305396684768	7.636398370395827	7.5937494788004525
LOC111562155	0.9901362333718786	0.7234988421948632	0.6707010029997792	0.7468132548202714	0.6967888354509381	-0.6812183714731703	-0.05021289320997196
GPR1	1.7579280465108593	-0.6120438147789087	-0.21434923693958777	-0.5234554036686228	0.06530773158573651	1.0969758187878362	1.2787785793581756
ADAM23	-1.7633817126265732	0.7889923602038956	0.4475780823980273	-3.1385579932280594	-3.8465567019397158	-0.22300343994510646	-0.9223973207516308
FASTKD2	4.025225049620693	4.374753644826169	4.434213866691678	4.509760909014166	4.439798276498538	4.242240332898956	4.433500667836488
KLF7	6.24638369435751	6.229574033715356	6.1768738765092825	6.3654725175621625	6.381704232873985	6.848155944643336	6.968756921046542
LOC109502826	1.1360926066816526	1.5251422138726285	1.401135580073871	1.8211737934907215	1.9811080060242752	1.7497708076433625	1.4935511578709864
LOC109502828	0.9901362333718786	-1.2371411727705226	-1.3013716582752066	-0.8620611106256642	-0.8418932270201221	0.7422436335174083	0.5386779748292525
CREB1	5.812730887828379	5.881998570349403	5.728055993636332	5.90694486271511	5.870482989564456	5.441728944314942	5.476984223153949
METTL21A	3.8373712354060263	4.012993683403375	4.045216676202257	4.426772884726267	4.278304109943915	3.7302667458812704	3.8915098288638266
LOC109502831	-0.04203613738568194	1.865921433589812	1.6521000189478492	-2.16678441204092	-2.438848650333782	-1.155912524218402	-1.3899522264640403
CCNYL1	6.777030892196202	7.151160230865511	7.083445548010941	6.654675724123027	6.676495402348756	6.546466253565971	6.530513073807289
FZD5	3.6700927317758403	2.850176511290546	3.0527475078620556	4.074708543904925	4.011599503729731	2.320496824619925	2.37888956686405
PLEKHM3	4.813777308840276	4.882058303115797	4.869735221940565	4.832554684428876	4.8693629384584876	4.178655137496404	4.189734530305273
IDH1	7.15687326014335	6.969319428453176	6.865405530139705	6.811042260134486	6.9912400525425475	6.9053933903325175	6.793694650173413
PIKFYVE	5.975768453259845	6.261650412716176	6.166832260715597	6.020461073178472	6.021676836841388	6.010021866754953	5.960229665879231
PTH2R	1.6838935452891868	3.2262128712407327	3.196084017133695	1.6644109213729892	1.6655165441911624	2.17911576667013	2.2519311732393357
MAP2	3.0362914522335758	1.9253833961532487	2.0198076427401026	1.5435707422255749	1.7168544617890262	0.19938253413701698	0.632277673876537
RPE	5.418160583202733	5.381319791043176	5.381676288040545	5.2154014031250036	5.113983570320849	5.271489458981218	5.320565402157142
KANSL1L	4.325278798288607	4.582958418729812	4.178403234229547	4.138687051937774	4.086702125999734	4.072703911285554	4.018287336647981
ACADL	3.2177697229968927	2.5718160706940707	2.439325534431141	2.1157465587820443	2.0427624082348768	1.21033553817716	1.1580758173779404
LANCL1	6.493934970287651	6.788486036033026	6.822437620645653	6.492746680029582	6.559647257188497	6.897656609179445	6.931840453861305
ERBB4	-0.24400665476986044	1.0516869302157827	0.39849209907778044	-1.7588906589049862	-2.0475813378476677	-1.155912524218402	-1.814980707179356
IKZF2	2.785056233327901	3.140988498021747	3.2661675855774526	2.4203221278369633	2.8697299463949	3.4204836848832567	3.2531270882768912
SPAG16	-0.39629659141167123	0.9973045054533171	0.12437072308750623	-0.07340195026515413	-0.10254096555170514	-0.9797499496880144	-0.5698525927453789
BARD1	2.565559142791635	1.6885098019725264	1.4740218048897837	2.8569644822195244	3.095019838399514	0.6380316560459769	0.33101950785137907
ABCA12	0.7929387952295178	1.3839123546727148	1.350415180326707	1.4885140280548514	1.57102991030614	-0.038968425491707356	-0.7950674584690016
ATIC	6.188995047133188	6.5365243597186495	6.5042691094994165	6.239832878587277	6.461943910748879	6.4313413185544865	6.301245747947122
FN1	14.448668487892299	14.33129429911321	14.346569592739783	15.24260196949964	15.340605261848358	15.246299494321358	15.059259351013296
MREG	-1.2465902989897795	-0.24129924406456563	0.24034009953703772	-2.7375646730002026	-1.7401056443258824	0.40388172730532534	-1.0620625860249926
PECR	2.626115816033139	3.030239939528766	3.1449177052989503	3.0719675171568577	3.2336607929586276	3.056116804491224	2.7877096958811447
TMEM169	0.6051370545973791	0.5454422922214808	0.39849209907778044	0.615928957775521	0.6709887042188596	0.40388172730532534	1.0263447900479747
LOC109502848	-0.5665802270690458	-0.11611540948259287	0.2950065670254225	0.615928957775521	0.06530773158573651	-0.6812183714731703	-0.3750942992595203
XRCC5	4.785293387445459	5.889483077210176	5.876591391895141	5.2924279024445795	5.386874199706347	5.190908500063566	5.31528297733117
SMARCAL1	5.027164483259657	5.209579383105685	5.189458281197094	5.276264908152468	5.177207166116518	4.94558272231873	4.824085207659013
RPL37A	8.827883068765926	8.764112942100061	8.811978623654106	8.831424254948304	8.794302336171105	8.622448155628453	8.600127811588836
IGFBP2	6.126611051828004	4.80500007436641	4.814672074357286	4.068464735493147	3.7379489420184044	9.512802634401288	9.493782963387304
IGFBP5	2.413515137982675	2.873008814386379	2.9199112742549325	3.646235233078994	3.8600016901464884	4.471787688707735	4.2500380994004745
TNS1	7.291498745933247	6.865459359865224	6.890030329499786	7.825202366635308	7.679850713192248	7.737181647056477	7.617191809747787
ARPC2	8.580181235104524	8.279528842861657	8.213546571276606	8.7430401496167	8.872877559283717	8.677293373918246	8.683466154574344
AAMP	6.2415531414086844	6.24643016273266	6.368279630192554	6.267351344641738	6.12505981935843	6.465997706113999	6.427382307824042
PNKD	3.9162801785707653	4.372084772501736	4.452365246513472	3.6956868189621166	3.634952003010834	5.396530481022985	5.207259768107623
TMBIM1	6.456210180159785	7.2206771050031255	7.286372592948087	5.894645005576441	5.938291952341573	8.153332085398286	8.034567216451682
CTDSP1	5.541196221794754	5.564300177132047	5.753898334608687	5.71443986718311	5.54526033260712	5.585252639312716	5.599379033157545
USP37	4.303812659303757	4.153278034509166	4.152731436157994	4.320443483673129	4.288944763658878	3.717538858287073	3.8915098288638266
CNOT9	4.7449020191757665	4.571371629813343	4.570639286343695	4.677092419308388	4.859402676109241	4.689462630722305	4.587505419085862
PLCD4	0.47947589991218753	0.9693247300461391	0.7896913964079604	0.6497799562613591	0.7470448618611922	1.1357605512827977	1.189211375424771
ZNF142	4.201397391830003	4.079942210319197	4.152731436157994	4.027207696502748	3.891063833647743	4.006232009578265	3.7936086113649283
LOC101090709	2.862609380700121	2.6265864627478397	2.487064098061817	2.927657068848237	2.999780896746999	2.826460182542192	2.6150328928109015
RNF25	3.7079405160805403	3.5338079752649816	3.7741021595144817	3.8816722094118146	3.924204054925883	4.0525752784724745	3.575294247256012
STK36	2.378739741264566	2.3832372795521763	2.244761991836435	2.318768426698949	2.1305686327288806	1.9370936537122634	2.44487532289283
TTLL4	1.4131059605227725	0.9693247300461391	1.2708258613296841	1.5614657657181852	1.5141224945215952	0.40388172730532534	0.5862367657201865
LOC101091962	3.115872966036295	3.6704151829835725	3.720189745251754	3.727737260524291	3.392074115373202	2.5815666239071513	2.6035223707135025
NHEJ1	1.0794694086462315	1.4256939631545613	1.63100576519399	0.8668048205731206	1.4243174806133787	1.413391940983634	1.219689151614034
CNPPD1	4.073139407151473	4.414205352676261	4.539846829722412	4.231028720020917	4.178832456676141	4.4294881329125655	4.32554436004244
RETREG2	5.878513931511382	5.861213687410694	5.971946861161313	5.788484388201778	5.691177798846576	5.85158197975587	5.773830192505066
ZFAND2B	4.852310589188359	5.016307088028881	5.073063038525282	4.974552802371381	4.9533667672099595	5.068450665981171	5.090488801391957
ABCB6	5.673811539746802	5.102556504290131	5.193060994566323	5.188304285384408	5.088628412355009	5.293096806180099	5.193889672607985
ATG9A	4.753976112451159	4.789081917530797	4.826318157758108	4.879674919352312	4.7419512950197795	5.105559082291335	4.958917876520599
ANKZF1	3.7126024315064	4.023236171054867	3.871746310568552	4.004493800057237	3.7747528479245207	3.590670675212151	3.587031282142382
GLB1L	5.516081430097059	6.0332450965739755	6.033526783544176	4.605586551888054	4.567647753597609	5.804213147265716	5.938634374904078
STK16	4.920388075925073	5.128089797598937	5.162147282604381	5.023789545923948	4.957374554301535	5.2250325042020425	5.158929437698686
TUBA4A	1.4582190335540255	0.38526155799576073	0.6287519425445157	1.0299305353443073	1.3611833176546122	4.5348137232170584	4.31499669625138
DNAJB2	5.392242284800145	5.6885578113024415	5.814795997621836	5.633219213971751	5.56553165900425	5.689951801449967	5.547761159885982
DNPEP	5.272638246472413	5.614843055740959	5.6554855062401606	5.229461212344704	5.052865016302186	5.551584672495692	5.338035089233211
DES	-0.8668856495900494	-0.99741120386615445	-1.1476504369611014	-0.07340195026515413	-0.24262954200551418	3.4283159358488744	3.6216801174812905
SPEG	1.5233490587078349	2.4454930265488533	2.555834715568895	1.9759654696692044	1.8607403891605354	3.7428833255168774	4.162537820733648
GMPPA	5.286775278865546	4.889542500899851	4.95070915800611	5.221041779851558	5.178352235290537	4.980627503495599	5.125114929626222
CHPF	6.378399318455655	6.557818582066054	6.8535029455070156	5.92778939159463	5.953086060103309	6.210685370415909	6.073028324229894
OBSL1	2.9909589822202234	4.046856256849048	4.185654904362446	3.0275969882474483	2.643002149341249	4.332653622299512	4.484593198873594
STK11IP	3.486298342699957	3.9026649178215678	3.8940522857311395	3.7197911547163645	3.6181731536478043	4.286001533936903	4.060994242032373
SLC4A3	3.2437691151929435	3.822825014654332	3.812083252565576	3.8816722094118146	3.7472383127729856	4.556416761960003	4.31499669625138
FARSB	5.35694394724761	5.529992720815437	5.599575265747133	5.867030573871472	5.9802585127517744	5.6436067893987785	5.681049189130346
ACSL3	6.0957163686471425	6.180081279525841	6.099320790479456	6.456147881592193	6.524961351249409	6.349148492762213	6.3476939587262455
KCNE4	1.739772541952171	3.6962502764674845	3.7692834380245763	2.6467421556479334	2.4890953328591614	-2.667902100167122	-3.482464161504927
WDFY1	8.201301162542027	8.72268213328945	8.67682928341517	8.477899995332741	8.420779129958143	8.155103096670349	8.275520186436076
LOC109502895	0.5225906017124833	0.10573148276591848	-0.06918881015449949	0.22490539198528678	-0.34419958285178864	-0.6812183714731703	0.15295942931970954
MRPL44	4.86283412397962	4.717297735239734	4.79820798339266	4.446166815339146	4.565898861723054	4.805265762411297	4.616427516903775
SERPINE2	10.043799113475798	10.956517085316321	10.966703945521331	9.294701913225731	9.19370154066727	10.410208924107721	10.513817308189125
CUL3	7.108169544133251	7.151938370185284	7.059961865450402	7.170427799031842	7.257072395011905	7.200602476226413	7.267983762429408
DOCK10	-0.24400665476986044	2.888032040614785	2.987857714340076	0.3537227540782837	0.17950573643667186	-1.5898262047702985	-1.2167122144459384
IRS1	5.328373731349002	5.647212765569546	5.542823094089271	5.861624248726282	5.826607263138801	5.5623017863348165	5.348416254895111
RHBDD1	4.858633917057922	5.412824841667157	5.408266345567886	4.991152459541318	4.922264826171455	4.926353819412255	4.771051763675901
MFF	6.36068793813935	6.30006643290777	6.446580067397451	6.189656241350049	6.397031580020581	6.368614212622044	6.281517353385728
AGFG1	6.080468256317694	6.3578627658477975	6.281259573855175	6.238443079825888	6.276562832586612	6.042278070397467	6.0678024415037175
PID1	6.892980351259605	6.476912035436423	6.477191172221933	6.602152748534577	6.573639597823436	8.086537109609559	8.057421899985314
DNER	1.5856653756625387	-0.37838642098109865	-0.5575457954938973	0.31204868236073663	0.3189389730197958	3.489488725773038	3.1381640599288962
TRIP12	8.105521346404483	8.12245439231464	8.10107592911297	8.225284553542634	8.200651048550334	8.1598151922068	8.214167317099513
FBXO36	-0.7596865371820719	0.15624466198955092	0.18352035578959827	-0.6009510754289855	-0.7004752998334827	-0.22300343994510646	0.274073505438352
LOC101093454	2.177629551677576	2.4756416166887387	2.18811959396741	2.1157465587820443	1.9705711562132413	2.4797210039723674	2.7253525980360123
LOC101093705	4.956210316656993	5.595524464241237	5.596858053963854	5.080737877145313	5.222315512147102	5.420288869855905	5.2795637063413565
SP100	5.217945426402346	5.406317784340754	5.389547894542229	5.2182243479465455	5.224534327220306	5.424210839248435	5.465902804464095
CAB39	6.078663719158377	6.095241562007883	6.052491578045814	6.1737476255149275	6.277631725393877	6.366577513890901	6.341644326041676
ITM2C	8.424612456726317	7.997501991709666	8.140093109449213	7.499399177121283	7.339994815362978	7.531682351709807	7.558787507206705
PSMD1	7.062793292530597	6.870195624391871	6.834021435790215	7.01555205011049	7.1207719553733195	7.114021854053788	7.161132977545505
HTR2B	-2.2517715097222344	-0.8909984326526914	-2.4929477044118884	-1.3053303493372033	-2.438848650333782	1.7745601032484148	2.1606272231515846
ARMC9	3.080242770509362	2.888032040614785	3.2103757417000813	2.827688149013145	2.8753893652372713	3.412608681183418	3.445921585918895
NCL	7.238338199352769	7.172791036289742	7.1032062013387	7.398788100005802	7.104298961089842	6.924209602863417	6.964826386177304
LOC102900614	2.4249231226642434	3.0703055649461333	2.7246474416993123	3.369824709040218	3.6776851276679716	2.4797210039723674	2.3377990880665562
PTMA	6.595231420465417	6.363920096706301	6.262521838934066	6.894591652780998	6.99903768615577	6.071330000719388	6.124271684361041
PDE6D	3.789633495152731	3.9210404656435345	3.862726449833007	3.8816722094118146	3.932371513787393	3.711132556852646	3.677640737843153
