gene_id	4438	4460	4474	4501	4510	4520	DC1MINUS	DC1PLUS	DC2MINUES	DC2PLUS	DC4MINUS	DC4PLUS	X2654MINUS	X2654PLUS
TAX1BP1	7.924548638189776	8.125533798016686	7.88040154770449	7.830087577918896	7.513747309282407	7.897222040933819	8.4203101365848	8.340289784363197	8.572123424044634	8.433275285397743	8.03028833883977	8.108429633645072	8.557091420597228	8.617137812949982
JAZF1	3.6147431034365014	3.3108957943858917	3.6542511285379793	4.437766378288177	3.4671962787166413	3.4797057916179144	4.025026143643975	4.241431483954999	5.342671103090426	5.171161026279639	3.624695083220264	3.7059536332548997	5.30740500986237	5.226973850050287
CREB5	0.04528771134406582	-1.0502468939134462	0.6164742234246801	0.22345056616024497	2.314416912510254	-0.7358865407678542	2.1468687697352764	2.1328928296954697	2.0594372404788133	1.9863351892210406	3.128400012368904	3.1358581186481396	1.6138423829174844	2.184215296418437
TRIL	-2.591547296320218	-1.9140183297577305	-2.2320694929012177	-3.085578752213565	0.7150984869745398	-3.278131441670983	1.6706480858419483	1.732003504117665	0.4342590656415841	0.3812368537484777	2.308810686911198	2.404115441894933	1.9129532614762665	1.5900188710303316
CHN2	4.455065936215704	4.0551818282453205	3.8527001457037686	3.9024469836998628	3.2646077325274683	3.914501784309162	-2.8360121575634283	-2.9470715276712434	-2.5232175084795525	-2.754475761833047	-2.577763160752314	-1.3309538581143194	0.7228102210618507	-0.07823689621176037
LOC109497511	1.2450231673923298	-0.19356031939812537	0.11007024947327257	0.9009825114430646	1.6278320928972376	0.2730282257516221	-4.386261900306119	-4.386261900306119	-2.5232175084795525	-4.386261900306119	-3.511064793610689	-4.386261900306113	-4.386261900306113	-4.386261900306113
WIPF3	-0.010822966314361282	0.18330837446800732	-0.41655191948201054	2.0863445160624194	1.9854329655839635	0.8163712122978448	-3.412217852884501	-4.386261900306119	-3.4761061915393303	-4.386261900306119	-3.511064793610689	-3.650925040949988	-3.1594303636665324	-1.9465175044106093
SCRN1	5.8877709911756755	5.014789539292053	5.346510199259664	5.486584143048545	5.41920151037868	5.40716607890906	7.262239825457512	7.339409313464193	7.79197923211148	7.773181616802038	7.361503106326211	7.281057695795071	7.488130533919213	7.358037297788921
FKBP14	4.478181816925926	4.51107457155974	4.080873250634135	4.301046832728588	4.205446235578014	4.4069129874694895	4.865215805126387	4.73604351794599	5.011421732710555	4.878056505047834	5.080563193359084	5.386100495645458	5.474798799927034	5.29075823302807
PLEKHA8	4.763877749901536	4.637500008346353	4.7476998039412335	4.8797073223756104	4.425684213159261	5.036448565690192	5.448627594908864	5.440594510105586	5.770307971209741	5.690376894064791	5.769311966835734	5.896223838845281	5.3646399748073055	5.241169649809618
LOC109497517	3.785072467532619	3.489160130219251	3.8772114224870933	3.9358158716085305	1.3282204351300197	4.102602426932052	-3.412217852884501	-3.4941870568640616	-4.386261900306119	-2.754475761833047	-3.511064793610689	-1.7267279448446873	-3.1594303636665324	-3.3115071325481598
MTURN	9.637841777339846	9.781237826344913	10.160418126844926	10.06753320382064	9.729537201825757	10.236207856678824	6.390309801284105	6.333259815261474	6.171347652830545	6.134578257459518	6.775525067753318	6.8046265518470355	6.421044729478261	6.36402836068042
LOC109497518	2.873800286634268	0.8730971195756224	1.4703429627958584	1.7079516241408623	2.037278029450204	1.1395184450092442	-2.4253730738507513	-4.386261900306119	-3.4761061915393303	-4.386261900306119	-3.511064793610689	-1.8871168438716341	-2.5061453660920763	-3.3115071325481598
ZNRF2	6.8189134490107515	6.818952605727555	6.616463179008184	6.403530230314156	6.285364329319782	6.67799891800156	4.0889722238783515	4.058638478210923	3.7640843049802712	3.8480856309147686	5.56565044883256	5.678892580801961	4.486698762295985	4.595311040574848
LOC109497525	2.4332687462889266	0.8384145531336786	1.1863586054770143	1.6121269543417203	1.7571341918564682	1.3729050072816502	-1.6236930333214998	-1.7691845970420912	-2.210899141729751	-2.008325079669871	-0.6298918458418167	-0.04436165989496694	-1.2094374976704991	0.145261791929998
NOD1	5.018101248040687	3.607172355030163	4.535668184312455	4.869382236793744	4.746970151247894	4.337625428393878	5.3799919018675295	5.534029449023645	4.914186284635562	5.1386460533499685	5.636780362721788	5.628794103440299	4.423458016843739	4.344165476826079
GGCT	2.495013221399011	1.688763333284052	2.8859305707242884	2.712836748235397	2.7777014941759863	2.507069285812841	3.7364609180527286	3.579813081514544	3.1771947695854297	3.1668514506326995	3.8449538245176074	3.747522329100966	2.6621851770418594	2.7126415566667634
GARS	5.192844453850104	5.001134925202638	5.345046513404189	5.347206645835708	5.209236684849269	4.6612360647076505	9.065925974273364	9.077097353527947	9.452972489797173	9.392925316368986	9.683375575696482	9.744383470690133	9.309127861549841	9.26697532333373
MINDY4	1.066732697334404	4.8890996480579805	4.077351551636014	3.790163829624631	1.2424737849010943	1.773515282736191	4.07324945587016	4.004486175268613	4.625634854740555	4.651946748204894	3.6841115085762017	3.615303238469307	4.15415731467723	3.9088228773404907
AQP1	2.2543985564104223	0.9069654489170618	-1.40397318672412	3.9091827915999966	0.8371229933180685	0.3375449149083876	4.921181405320742	4.850980647541785	6.048426365154246	6.074608672840218	3.9968773433572182	4.078637708098189	6.359303754687521	6.347251605987939
PDE1C	0.5507820629157032	-0.12350985551371843	-0.6770617896321312	0.13427511599583608	2.4734208697989706	0.5701289638243958	0.6921571489244577	0.0989124766053128	-4.386261900306119	-2.754475761833047	-0.5434702019905443	-1.1168965798541097	-2.0581228614615483	-0.9324446223635137
LSM5	3.2708785345549805	3.4666262874509295	3.2283924852762196	3.113623610853732	2.976695454732443	3.125006955899535	2.7711644396042336	2.952684146206431	2.944862791348177	2.738186636215293	2.94624612932315	3.197149036191571	2.8534672554904508	2.9184653072067537
AVL9	6.458528277854224	6.70505425313493	6.4023538084447615	6.328881929435058	6.225166932682402	6.4241023611901396	6.033063428989161	5.940065333034918	6.439403913427412	6.4523880730405	5.9845717902238915	6.093817220068927	6.1302774613638045	6.112604997971589
LOC109497529	1.7959254851459105	1.3866508268898867	2.0613148513617006	2.461102360860859	2.3961083241387886	1.4624211089383818	-0.5282064551383452	-1.4141674333840775	-1.2303127863910739	-1.0014744373620006	-0.6298918458418167	-1.1168965798541097	-3.1594303636665324	-0.6670780247400393
KBTBD2	5.250668639279188	5.105093344628237	5.099814420799327	5.43384008422453	4.852032552287737	5.128211294493644	4.9342961702854	4.819961243330835	4.885743357071635	4.850715575651556	4.864450013351072	5.149473327704418	4.482567874263744	4.6357860284322285
LOC101095968	2.4227161134414956	1.8010933050991833	1.9578610947962907	2.3858305858763815	2.135692785146986	1.600278858269282	2.191246055130995	2.049772023092694	2.4296277487312	2.565482211734134	2.409740640427831	2.342151302111348	2.2796324708009816	2.343081217625406
FKBP9	3.619371360130753	3.596834084002479	3.4677786749984034	2.062372286420997	2.6832300209414655	2.8870949140465187	8.339024522948339	8.320479208923297	8.749746310202575	8.684287717598531	8.309261436966699	8.319680573187542	8.328783679163616	8.318440209664509
NT5C3A	6.9180394650580075	7.4760040514997526	7.43258970226978	6.960521363383928	6.83567314531434	7.514577474728732	4.589358840952125	4.667997271059865	4.72301687902381	4.593167392830218	4.54755066660657	4.559011447162599	4.230040644506196	4.234907991199522
LOC101096219	2.0907305725822023	1.97081991163719	2.184277516699135	2.03799498718997	2.2278206714889315	1.8418317504327086	2.3691818292419056	2.402266340408388	2.3245624507928837	2.3832012475771167	3.2238938509867454	2.928607714394448	2.1811113149783727	2.249875395190682
BBS9	3.055543442244162	3.6775373696412084	3.4569783525289024	3.668398655250049	3.448170627219396	3.2807837126984882	3.8744013580403514	3.861516126786212	3.8839722572485753	4.023055777242959	4.207792082048835	4.405170558786078	3.7830224040276335	3.8034328661367196
BMPER	-2.591547296320218	0.23755319789117485	-2.9396896135733837	-1.096319708058054	1.4091553764210698	-2.6588544078693572	0.9888555689377146	1.3472669862607678	1.385469131944141	1.2669604170242408	0.7168306082561522	0.2536822323748754	3.3561708986213437	3.445391292110148
DPY19L1	4.866724023694533	4.480472436654322	5.071771421925644	4.71648976644218	5.151597300914967	4.603374627761111	5.856013869065512	5.8821798000992205	5.920071348598388	5.889151384911348	5.774578441410154	5.758142987599723	6.42750579363668	6.433671597795071
TBX20	-2.2844019358737797	-4.386261900306119	-2.9396896135733837	-1.330150922286964	-0.12476775970533616	-2.2269609313647845	0.5630168764820535	0.9791727981944769	1.2644425126434722	1.2054981965178924	-0.46193418185419144	-0.30263430709774086	-3.1594303636665324	-1.678776868621864
HERPUD2	6.830935080484355	7.094432430627559	7.043859667159031	7.201132401406708	6.610328263317396	7.01158023555202	5.937516176356984	5.87917349213713	5.899895404392492	5.94662958548285	5.851352055420923	5.9850673902490685	6.134232776644608	6.261305742557805
7-Sep	7.903594315196766	7.980980619055998	7.893728129261375	7.8180583047129915	7.462521849851708	8.016864244103855	8.986833681280933	8.864404669634967	8.88136896575066	8.787023661821182	8.98725178066509	9.086535918327414	8.923326428749842	8.966258693255014
EEPD1	2.794167661508333	2.348965195682376	3.081432476820916	2.8591564676055525	3.127821879553552	2.854395481274428	5.282513042995116	5.372390231673985	6.1561179400340515	6.277696338121807	5.20592416481307	5.2139123869730515	5.4001135458232445	5.241169649809618
KIAA0895	-0.4028751383537004	0.56904161506601	0.4079852075351329	-0.17202356385082174	0.5817913959438266	-1.3982194547328362	2.4073045358819085	2.509844805752681	2.944862791348177	2.9403589207355028	2.308810686911198	2.3690338877309647	3.4606676050230663	3.4523809765632163
ANLN	1.4249897220587455	1.688763333284052	1.9268871650579158	2.0863445160624194	2.314416912510254	1.5467059394946308	4.237438112199532	4.73604351794599	2.8804235214451426	2.5897393693870647	3.9860217627394814	4.213299645868375	3.953883180927366	3.9389949555331234
AOAH	5.81700827677834	5.304084653473597	5.82936035603757	5.362011662493534	6.227958363857338	5.640823589444583	-4.386261900306119	-4.386261900306119	-4.386261900306119	-4.386261900306119	-3.511064793610689	-4.386261900306113	-4.386261900306113	-3.3115071325481598
ELMO1	6.246026161127401	5.633587082710674	5.948845456591305	6.917739614296569	6.512980815149989	6.024415479456043	3.0535001005354823	3.0698215568257856	4.305019110628466	4.305294898421831	3.2483263260357154	3.4820986036136623	2.878834872879998	2.8670832611717643
GPR141	0.8632602452659046	0.4818408745533189	0.6547858909972186	1.1024989632944235	1.7571341918564682	-0.018454695553770026	-1.844822439380572	-0.8918310919079003	-1.5473629239856006	-2.008325079669871	-0.9253746712705774	-1.020708494155401	-1.4409126804489425	-1.4530322290390392
THAP5	5.91249457557142	6.166589696581041	5.897846242224563	5.522170523214371	5.364439931095292	5.792368760973126	5.7325737122087865	5.610947182115345	5.778066575970822	5.646243579058426	5.999042285106392	6.124379653430569	5.694292959810751	5.773450541282975
DNAJB9	3.7809471177509906	4.04761057842612	3.76785095526598	3.819064457404683	3.4093496591296506	3.981648350602704	6.622071552673634	6.478718551540399	6.871613419944014	6.769520669355069	6.378965621666447	6.529273155280532	6.334306561922862	6.448604608632963
IMMP2L	2.050170418585564	2.27308235638454	1.8952336231760145	1.4735771584592774	2.3558407546584426	2.06782498745796	1.7715247790507669	1.883707182773224	2.3604411295122834	2.340953575848357	1.6956889583453894	1.6900965360912956	3.243510146965503	2.641031375742401
LRRN3	-0.010822966314361282	-0.2671864595177563	0.3153513116758104	1.578716839008585	1.6939312516029026	-1.029373027580368	-3.412217852884501	-2.9470715276712434	-0.8563185788845865	-1.7430035100177597	-2.9702235111341713	-3.166196806264962	-3.1594303636665324	-2.2755338554849285
DOCK4	2.7441890563190108	2.1512054077373444	2.3684521553303384	2.062372286420997	3.6940907342028586	2.343904826070601	6.7098507287937785	6.72798675723538	7.805328439563079	7.638685249224869	5.819093665487446	5.756447199637042	7.862982691260418	7.77250430406667
ZNF277	5.482996006033307	5.213948251797022	5.627437387437372	5.222956631027016	5.103768123375909	5.31604253044907	6.3855432804385375	6.268868780794021	6.796662062956569	6.658513398712541	5.779825760927806	6.194941017757054	6.850112688055897	6.7194965175549
IFRD1	9.695482595170688	10.969422711290116	11.090290103808158	11.246624255215577	10.187849417129101	11.580598241086173	6.267878589337659	6.233209810276735	6.545812933937233	6.539804572390571	6.238152639775395	6.216070640218003	5.8402561425085775	5.78179865793917
LSMEM1	0.8632602452659046	1.3378232790247853	0.8654699303205055	1.320294256665225	1.151306932204553	1.9281620529449943	0.023205237591171025	0.0989124766053128	0.8251078391806077	0.7257471124206665	-0.5434702019905443	-0.36034000817515444	-1.7167597913508714	-1.2578780891637655
TMEM168	5.021602024015835	5.056881541732984	4.893005402742612	5.016997797250415	4.68331035812749	4.779167621672951	5.49804302148611	5.522515138744359	5.941943777946748	5.744047972904644	5.5199721425701815	5.593135533558222	5.50362294319952	5.4804990596922964
BMT2	5.756317709047365	5.877296484603776	5.678305960294931	5.61161141176433	5.602455129595326	5.984678377630495	5.084985085460535	5.007851189271903	5.208025411161766	5.202959310564682	5.38600125136143	5.361769380310004	4.855903052937531	4.811871039904437
GPR85	-3.519823797005702	-2.890758977493187	-1.9764656802796072	-3.085578752213565	0.08683863760880307	-2.2269609313647845	2.0213883883611006	2.035440749767652	1.2389693416664007	1.489555468994204	2.592606413812761	2.848094575687293	2.42448309202654	2.565680227358562
LOC102899533	4.595575625704956	4.84173032471208	4.776218604281337	4.0128863809872275	4.4159250294090615	4.444015154555658	5.514145725425231	5.373814878778177	5.5792714542402395	5.307211008212538	5.480555221103551	5.518059677224988	5.4872225871109395	5.660285933606303
FOXP2	-1.3144297340970394	-1.504854736863767	-0.8811862409364652	-0.17202356385082174	1.8757947572239728	-1.8950129784673133	2.9104060636118936	2.782919710376346	2.7868402920571995	2.759727377351293	2.3432445486226716	2.446800769121734	2.8013533295022697	2.4020327544120494
MDFIC	5.093221703262815	5.476108892288299	5.145934905572987	5.142351114568502	5.0353014842268555	4.799350935518777	6.794393235423021	6.699296938802094	6.8721313247833065	6.810089784767291	6.410430937620328	6.478744688524743	6.603298879385996	6.726721192130081
LOC109497562	1.119960145139042	-0.8112224545611725	0.5771173463104496	1.826555503125453	1.9316551110194058	-1.625337120903037	0.3706096746627176	0.565815953884434	-0.9705395390646536	0.13975213447888019	0.22013548529919236	-0.4831745501748693	-1.010017678718875	0.755223368864044
TFEC	4.788744742391926	4.0997934202751285	5.283719762538581	4.456281515613739	5.197891564429806	4.451322446967037	-3.412217852884501	-1.005771328343104	-1.5473629239856006	-1.3251121455251773	-2.0157367498240926	-2.0675931158822842	-2.5061453660920763	-1.0860046074773573
TES	6.68679271363689	7.125780806321486	6.942975181963026	6.480171047276278	6.522107060979324	7.121014886957618	5.359072113187069	5.516078366792913	6.036462409848128	6.071382255360333	5.828239478705268	5.7428086562437475	6.48954432388226	6.581261565867824
CAV2	3.7726608596355296	4.016921872533054	3.802391730686941	3.8820487858693395	4.314520650278799	4.273112421378035	6.809893177030742	6.890579992742779	6.52356824087313	6.429050440245623	7.133745921567911	7.281352544312305	6.79537956347761	6.90734397970424
CAV1	2.050170418585564	1.8366736670660206	1.6705966066735594	2.2005715589094033	2.5105770178865225	2.4053935057282416	7.311654398290832	7.375058401609845	6.332065918254643	6.30175796418933	7.764133159423643	7.9218848024870105	7.82065706028137	7.920350774099639
MET	0.3867319775363923	0.526099978266319	0.9905678118549003	2.1784382361486956	1.8176840984305338	-0.10155682831767016	5.558582326284428	5.525081827813854	7.261420399038581	7.220125727842221	5.773526683369265	5.790818581764698	7.412522615390325	7.4337140410099
CAPZA2	7.042152460098274	7.047755801181722	7.252254444045954	6.786708464380763	6.968455697591831	7.230714869349055	8.00119113072677	7.941145550504049	8.361427817359974	8.219165656044051	8.040598520120671	8.161612019987784	8.48768077785714	8.514014137852753
ST7	4.89180779505413	5.38592010152331	5.1659689714225525	5.452405355849542	5.115874893433863	4.898912319824316	4.233906740907813	4.338015614233327	4.311143427679141	4.2756965376838885	4.235554949302492	4.198388045462447	4.410470270097875	4.366538848058516
WNT2	-2.591547296320218	-2.4873042809955748	-3.488790258564139	-3.085578752213565	0.08683863760880307	-1.8950129784673133	4.190841981086437	4.033620127981052	4.419991719016405	4.352133578313254	3.911485559551872	3.8109838020529514	1.8373308983138075	1.7573954244632848
CTTNBP2	0.5114850271233221	1.0040462297383734	-0.41655191948201054	-0.5613825190017	1.8176840984305338	-1.8950129784673133	1.3436800361836228	1.4801885802132149	3.3115630172658954	3.348416528983234	1.7818984719830975	1.7995432723942157	4.3618224698209405	4.274885046216194
LSM8	3.959469371396761	4.070206158938554	4.139463141987235	3.7456974842518833	3.9180280331711312	3.8046819199448927	4.01271417750128	3.95965150707878	4.226187365893427	3.9593206968883545	4.41353735568417	4.5155596938785845	3.6640396438979	3.929007544535682
TSPAN12	-0.8376983367192546	0.2898321288019085	-2.2320694929012177	-0.5613825190017	0.08683863760880307	-1.625337120903037	7.451248872769704	7.473356529047936	6.502314024781638	6.455691415017847	6.547183911426255	6.556327515237068	7.042683016202719	7.09042724943043
ING3	4.078532210252708	4.443448952436851	4.101824801921465	3.9024469836998628	3.772662604132261	4.031253344524159	3.3560068071734674	3.417993303610137	3.3596297951340595	3.5096645341323076	3.2663829203393324	3.3712328487956382	3.426669466582949	3.4242167272928654
CPED1	0.3867319775363923	0.56904161506601	-0.9952113447578437	0.6016299303586384	1.9316551110194058	-0.2836661673925157	5.0269925073488295	5.0333164675183735	4.90206505705172	4.67763578806926	3.026134436778227	3.335332371152571	4.401746357866431	4.278822493627001
FAM3C	5.166205899183656	5.235767018703392	5.057542826042787	5.628036570519124	5.741784009465959	5.248438905933958	4.646257279839736	4.642220299814686	4.7114870146867265	4.464620843697843	4.736438083245198	4.89738171900271	4.106634457963924	4.021207203435337
AASS	5.047590525548385	3.9974045504588687	4.866724568807249	5.013876318048197	4.777776739347221	4.243954740519326	1.234821690262742	0.9489064835164758	0.955943438813044	1.0036422804821337	1.4856765558229952	1.6320934068517865	1.8629813203146428	1.927561563679417
CADPS2	-1.3144297340970394	-2.890758977493187	-4.386261900306119	-2.4128673291592904	1.3282204351300197	-2.6588544078693572	1.3172257756802424	1.037864677019932	-0.4728484513148433	0.3812368537484777	0.0075804110324662255	-0.04436165989496694	1.3492720450112288	2.1329316137175733
NDUFA5	4.455065936215704	4.570397716094748	4.573658763557444	4.216680350689309	4.0996897855142915	4.553318352990476	5.693255153550815	5.606106603056257	5.772528976313363	5.55370777833767	5.552220832246984	5.70110193675674	5.7085112671043365	5.846899570388079
WASL	4.637247156430613	4.522043622174093	4.361296241570824	4.96622508946329	4.303976902408851	4.157245234979796	4.923375495332118	4.788260207923178	5.147704501344733	5.016465619752323	4.848556735734344	4.853636867406412	4.661315862749469	4.7954736159434646
POT1	4.868669104456908	4.891216281193754	4.812681538014247	4.841481860750314	4.501468438049912	4.563469514267824	5.153876786627749	5.009685119762732	5.168092992002325	4.975628874455307	5.168006157139531	5.355061780637818	5.1126718848041035	4.995348374619119
ZNF800	6.055966992802779	6.018571266158535	5.867582168234132	5.861271300657821	5.585142410394644	5.730647022586215	4.450206442231485	4.4717538739308305	4.6691994537593215	4.428091003268538	4.375223682250931	4.433039058747284	4.406114908110372	4.626545925452603
GCC1	3.952150021629994	4.114362574302101	4.012445128121537	4.211239975402321	3.9180280331711312	4.239740832032087	4.512743133679762	4.39244518534553	4.50258967576532	4.522470994693838	4.416235502406934	4.582172134829435	4.73261928685777	4.641913381919853
ARF5	4.237504838948462	4.288268783845532	4.504538576438409	4.3364604486604454	4.111830684672471	4.476610381873797	5.1761285357724525	5.258238983213754	5.184866026173103	5.25318183663588	5.485702200353507	5.365111521527796	5.561558577214119	5.487321100799077
SND1	6.242280290180874	6.3377666552611975	6.368174555841487	6.544316956169673	6.345722664234659	6.337037848180569	6.981856720981072	7.069150494307481	7.037322826176401	7.019895989146452	7.128408225113959	7.201965429044407	7.400530730291032	7.168904158042902
LRRC4	1.56592143626868	1.3866508268898867	2.197314907326132	2.665881752105901	2.3961083241387886	0.9869736397152794	1.8474366785339127	1.3238720909922634	2.406932215718437	2.1255771576641473	1.058245899502655	0.5005712969975916	4.352798432938018	4.138526010338214
LOC109497595	-0.7396170104891001	-0.6062279966257224	-1.2544770812977522	-1.096319708058054	0.8371229933180685	-0.4921295643340208	0.7722451880520937	-0.0767545514746182	-0.03976852815214905	-0.41423559913933694	0.40535828120793577	-0.30263430709774086	-0.834845341149318	0.5093055753923375
RBM28	4.065024200158796	4.005243192173823	3.9444804539087035	3.6524291698999454	3.644807984243755	3.9613187240418233	5.129377008360416	5.0476687536366445	5.052213253607014	4.9193171153034525	5.180756546470439	5.167451000734937	5.535874723463854	5.212636977489906
IMPDH1	4.78668878574082	4.51107457155974	4.816911332047142	4.827326691152228	4.435377823740838	4.882788610103041	4.964441469806028	5.10712155217738	5.166404913157446	5.309038470400019	4.96000251147152	5.021179790518778	5.790998385678739	5.58437002740231
FAM71F2	0.4710875494601693	0.8028776325870856	1.0492709394883288	1.1935989264358327	-0.6726018283193828	0.3375449149083876	1.5164071858869288	1.3000915595221352	1.5601913780743788	1.659615541716118	2.17501796912197	2.1694018132752557	1.1131787260763537	1.98653240830903
CALU	4.679965832973452	4.557127779316431	4.864682996786563	4.608890053163585	4.324987899291386	4.170588573191537	10.391966710816737	10.343542297662198	10.32612163198588	10.221055961750954	10.319900257478148	10.327000231196864	10.570396870411189	10.654282707115813
OPN1SW	0.34262943727938583	-0.8112224545611725	0.05383748079916407	0.666676090500143	1.3282204351300197	-0.6088660335556809	0.318212729051181	0.3967305462971482	-0.1701977362763165	0.3245484825428461	0.6450375471582209	0.6247393638101199	0.3400219542425503	0.07454067305852839
CCDC136	0.2501612995520577	-0.8112224545611725	-0.33921449386137564	-0.5613825190017	1.6278320928972376	-0.6088660335556809	2.711473420911617	2.446264938807299	2.804313175152584	2.6017166975833796	3.347781778949786	3.4148875112803765	1.6138423829174844	2.005665595318248
FLNC	3.0623577862349873	2.6281325644830917	2.811573520068332	2.3466688397740407	2.80786554046774	2.159905580726968	9.724845994489156	9.96198515541396	10.041072223951112	10.149042898694228	10.556616047175483	10.360422275326847	10.116332030912925	9.98980264961525
LOC109497602	-4.386261900306119	-3.452831174823122	-2.9396896135733837	-2.4128673291592904	-2.3755111524460397	-4.386261900306113	0.7722451880520937	0.6807762551973595	0.13612081846131824	0.7688765452620747	1.001881991257128	0.46778452395481585	0.10227775069550289	0.755223368864044
ATP6V1F	5.089890668925362	5.338619346734548	5.792248111024826	5.337251549807506	5.209236684849269	5.513965151762796	4.8305637882036025	4.75584691015601	4.856728376342826	4.935969650445055	4.930108719274014	4.892757713439229	4.81048521960675	4.623452692929986
LOC102900188	0.7994347200820162	0.43618089738918026	0.6547858909972186	0.13427511599583608	-0.12476775970533616	0.4585188764901747	0.26384083656025265	0.15301628666019315	-0.75048103823960155	-0.6213865056763014	0.26871784338326815	-0.30263430709774086	-0.08121538660400444	-0.5507048133971476
KCP	1.7460088034239625	1.6291386342528946	2.3684521553303384	1.5445146282892743	2.7468932820080503	1.4910666700878303	-1.844822439380572	-2.5513364676858235	-2.210899141729751	-3.3510024729851686	-1.612305500709532	-1.5823993786067665	-3.1594303636665324	-1.9465175044106093
IRF5	7.005054331046972	6.587926663314475	7.19531416086468	7.084721947249281	6.822805477543958	7.033654612106007	2.2200902506360167	2.273857499479001	2.6773110963268327	2.5283141692478988	2.8133640004593765	2.809362916608538	1.9129532614762665	1.6398545280865946
TNPO3	6.38772610400191	6.296040035314402	6.417056317586299	6.307371116437395	5.995458667797835	6.103071178637019	7.201612294360262	7.135321679163932	7.077847596773355	7.055166708948698	7.13005269763681	7.226978511116077	7.123829523294057	7.120358561047922
TSPAN33	4.706308545479328	4.181625159047958	4.9441730238883395	5.268195620592035	4.345697285359215	4.093290638720732	-2.1060904793675554	-1.9859381681023365	-2.5232175084795525	-3.3510024729851686	-3.511064793610689	-3.650925040949988	-3.1594303636665324	-4.386261900306113
SMO	-0.9429372673242113	-1.9140183297577305	-2.2320694929012177	-1.330150922286964	1.3282204351300197	-2.6588544078693572	5.951559354423844	6.0714212140031885	6.003749745610636	6.172212743148252	5.884854227428741	5.848468966272333	5.46436328652613	5.212636977489906
AHCYL2	4.959077197965354	5.1069158519828965	4.806313503414718	4.8237660909949645	4.7624556722940135	4.987024970215236	3.8283103898204214	3.90945479350805	3.9831963708527622	3.8379951497907614	4.097806576412326	3.9480404032381493	4.890611747351312	4.716387158360788
LOC111559541	1.890858434390057	1.5456007860660992	1.5333903812699632	2.062372286420997	1.8757947572239728	1.4910666700878303	-2.4253730738507513	-1.7691845970420912	-3.4761061915393303	-2.754475761833047	-2.9702235111341713	-1.8871168438716341	-3.1594303636665324	-0.9324446223635137
LOC109497604	0.0992975324092819	-0.19356031939812537	0.05383748079916407	0.9540613137473433	0.9496266066173358	-0.4921295643340208	-3.412217852884501	-4.386261900306119	-2.9223796843870127	-3.3510024729851686	-3.511064793610689	-4.386261900306113	-4.386261900306113	-3.3115071325481598
STRIP2	2.368763118484931	1.7646132086393267	2.3215917016174137	2.1331260959735108	2.5821361210233436	1.5191545125880825	-0.5282064551383452	-0.35018255035176116	-1.9543069676656004	-2.008325079669871	-0.46193418185419144	-0.9305346146158927	-1.4409126804489425	-1.9465175044106093
NRF1	5.30339094869624	5.2054677634708755	5.144252774128979	5.554753915491369	4.983384047642228	5.265120894222442	3.2054735607498217	3.165052798746545	2.998978702087503	2.882625270767947	3.217720528526484	3.1306310373445827	2.9282699364776428	2.6532159750982647
UBE2H	6.250508405694442	6.276740545786433	6.150836355886532	6.223384612265469	5.802968059785919	6.536586469758537	8.151478470909456	8.126439485439262	7.892916697020324	7.931032621991724	8.315236688590014	8.361974350728008	8.057426865770571	7.974461227403099
ZC3HC1	4.372484189811318	4.28505278196722	4.108741578201699	4.103772605316191	3.890103142061051	4.421868547763975	4.077196241069296	4.164498312446953	3.9870268352114824	4.222391678677834	4.437640918851251	4.340991443252654	4.339155651973249	4.185425720433176
KLHDC10	4.695390810274083	4.7813856875773855	4.6773280919253635	4.8967532664758995	4.314520650278799	4.511984003955455	6.350914430530803	6.399802446525363	6.451930181434621	6.404474624313975	6.649334905365457	6.684475162948646	6.268651368425387	6.135585237423155
TMEM209	5.180369910876772	5.632322225410798	5.4108848263619205	5.398372848398423	5.163310877995996	5.1508293077016924	4.509825868455717	4.627963562899637	4.613296403638064	4.424723781664518	4.638166255257375	4.889666788886245	4.074059974281331	4.058331853931459
CPA2	1.4870820029168021	1.608703266237241	1.2873599356504788	0.666676090500143	1.6278320928972376	1.5467059394946308	-1.6236930333214998	-1.129487886901092	-1.5473629239856006	-1.7430035100177597	-1.612305500709532	-1.5823993786067665	-2.5061453660920763	-3.3115071325481598
CEP41	1.9942530448743174	2.0935470806755347	2.103477665763865	2.0131986934491253	2.4734208697989706	2.2796783352441823	2.7515405696201567	2.6944744892112293	2.7239628557628386	2.4772186606597546	2.702790265396138	2.8920052651395247	2.7053630512309477	2.430629128268861
MEST	0.5114850271233221	-1.1864624996306563	-0.19596544642285627	0.22345056616024497	0.7150984869745398	-0.38413587586093906	0.5630168764820535	0.25549279327123875	-1.3801458623818026	-1.1542371088276613	0.40535828120793577	0.8951696671925364	0.10227775069550289	-0.6670780247400393
COPG2	5.950640817148342	5.8095261648583145	6.012005183440019	6.108096929035544	5.632261295670234	6.140847255346151	5.13884930098895	5.215972642576166	5.412694702256225	5.366327563175839	5.2337226567652815	5.339288360223011	5.39792181906935	5.4122368815116495
LOC109497610	0.5890370232941319	0.18330837446800732	0.7284858357439553	1.4735771584592774	3.5587336526498006	0.5154029515974514	-3.412217852884501	-2.2411150280012055	-2.210899141729751	-1.1542371088276613	-1.7999650339750148	-1.3309538581143194	-2.5061453660920763	-2.7024630598846713
