genes	DC1MINUS	DC2MINUES	DC4MINUS	X2654MINUS
TMEM5	4.674519856518612	4.621256546238302	4.348258670708396	4.67998535924369
SRGAP1	4.234631087526685	3.886690262001512	3.8029473061072787	3.903610721067279
CB4H12orf66	1.5630686361828765	1.358513240209669	1.6162389742938945	1.799818559100373
LOC111561382	2.593623996414461	2.717268935889739	1.3537612044414749	2.7910194155842953
CB4H12orf56	0.18877594182489058	0.1534480389063789	-0.3088230621445889	-0.4307314788726614
XPOT	9.108686017781784	8.963418456336568	8.844692311957369	8.712247323727487
TBK1	5.446349967984495	5.311227522767837	4.949331852275768	4.808595260215317
RASSF3	5.902348286357267	5.603103037356575	5.578865709435502	6.840369998435601
GNS	8.060571532873906	8.386171495364367	7.892933237069127	8.265770663525283
LEMD3	5.4971203591131514	5.145134288274002	5.359614813851715	4.95406334186991
LOC102901334	0.8600909135325941	0.6159204885067002	0.5489084899688276	-2.2027187245550484
MSRB3	9.092379195453034	8.850323755456131	9.075142717832556	9.424643462718233
LOC111561384	0.2918578915621053	-0.17957351429542048	-0.3754339527889071	-1.8597543552574969
HMGA2	-0.1066419021754371	0.05075150055482831	-3.6662357836076214	-2.2027187245550484
LLPH	4.878742384160807	4.3456730940590775	4.303716380958285	4.560326148573889
TMBIM4	5.814185509523542	5.356332152556126	5.576665073834928	5.567923101238372
IRAK3	2.7283705902037902	2.5857115316857717	2.1299767902557543	2.002314383711668
HELB	3.0703683861538855	3.7376276122108467	3.4166913834905586	0.6397134280259134
CAND1	7.563970846063465	7.5371669513275705	7.534064146522609	7.339731268503412
DYRK2	6.66854036033303	6.441182581610984	5.869638691672435	5.835758239037253
MDM1	2.4224413281928143	2.210249428419388	2.489442211142976	1.6998106396286994
LOC109501655	-1.2438989541025465	-2.357105347799351	1.1791052944184703	-3.3127628774108793
RAP1B	7.773571928567335	7.450002868129809	7.696656410135158	7.140747502787963
NUP107	4.507870901864721	4.422232463107311	4.421205878007986	4.220217003850168
SLC35E3	3.901339371314212	3.533786210717814	3.6812321910196526	3.5770761238759268
MDM2	7.9609544459366335	8.09223170120495	7.728722282699875	7.605037401479494
LOC109501657	0.18877594182489058	0.5421246136784348	0.18286928696167526	-0.32160202683356687
CPM	4.346619766959328	4.835270703590886	2.597585238051634	6.6432858575763625
LOC102899090	0.2412373839880612	0.5794943449739428	0.78070017719689	1.619975087236809
CPSF6	6.314837410940999	6.319459309288642	6.379847316669662	6.098859807070327
YEATS4	3.905408999658909	4.151519808488847	3.7991771528691136	3.7432956785393876
FRS2	6.410287420261957	6.389516354565183	6.182702329771232	5.920123122272296
CCT2	7.8171562015604446	7.814175844465112	7.80402096172606	7.543256031886976
RAB3IP	-1.7582785000354961	0.10301336830275122	-0.3088230621445889	-0.12536602817895495
CNOT2	6.144530184234236	5.814745062306041	5.978660494755889	5.789371413181354
KCNMB4	5.7409254301969606	5.57099361253905	5.412394760413259	6.100086352576697
PTPRB	6.362241748060853	6.821044142626732	5.783532511354056	5.950360005549448
PTPRR	1.9095052668207393	2.480990154949794	1.8382336669695611	1.8237736635576005
LGR5	0.433862286905582	-0.7926486967119798	-3.117847966008132	-0.6773912293309642
ZFC3H1	5.698167328589385	5.220994612620961	5.46569211222629	5.432320049649004
THAP2	2.9094798760326035	2.576499367039468	2.7922233023497713	2.690377830198178
TMEM19	4.880810755211999	5.528631318755516	4.3939686356601975	6.21209576093194
RAB21	6.021501506920295	6.007866500776748	5.457343589926248	6.1753291991811246
TBC1D15	6.149685731170404	6.188024658194372	5.849728678256118	5.91734262911838
ATXN7L3B	5.380631907489654	5.369726401046426	5.500934197201962	4.841235043698731
CAPS2	0.9573812604470434	0.9935342089436344	-0.24515241766547013	0.2015743871559807
GLIPR1L2	0.2412373839880612	-0.7001848202567733	-1.5831403326728064	-3.3127628774108793
GLIPR1	3.1819349250331053	2.3356729584466582	3.205054447970668	2.6640808621587024
KRR1	5.623549482294727	5.283188866780187	5.250646550565058	5.362488266491165
PHLDA1	4.999781054627967	3.6612560941171197	4.598697940096618	6.346323607744956
NAP1L1	7.713912754708777	7.56857829954027	7.781028988162643	7.600711121070463
BBS10	1.60370882723572	1.5589086451152598	2.0305803764435826	1.8705226317479926
OSBPL8	8.218560988937599	8.382376927952103	8.033345026359795	7.874556614193886
ZDHHC17	4.616123186353488	4.326568180303618	4.368753211099011	3.903610721067279
CSRP2	4.826045202307978	4.457786878723778	6.840971053775318	2.9299292385168054
E2F7	0.433862286905582	-0.6132918024447097	0.22843801452494342	-1.8597543552574969
NAV3	5.8941801578587745	5.583693392140085	5.386246138158038	6.02199708562961
PAWR	8.479992994734467	8.951887574375943	8.541112366687125	8.788975157625812
PPP1R12A	8.333456187614862	8.073936320713232	8.598232099012774	7.822377537445065
OTOGL	1.1617267828478248	2.1116563490316773	3.5437951930769276	-0.6773912293309642
LOC101091541	2.364495437472573	3.3459662540869632	3.8067076325873996	3.254665825973966
LIN7A	3.2602894514675596	3.4147778133593727	1.99146726779546	2.0639542712977144
ACSS3	5.352588960188736	5.9984124168302735	5.6285754210239105	5.418621487000281
CCDC59	3.6673557460596196	3.279396202438	3.3818254256258586	3.163743767965252
METTL25	1.925624367949135	1.8463450035983222	1.2907168853566193	1.564186299309565
TMTC2	5.4712723081481505	5.720663035956147	5.883057855982791	6.012909019276529
CB4H12orf29	3.6673557460596196	3.3350823793047293	3.3918734047860757	3.5980635569995023
CEP290	4.141090998502193	3.864154039960245	4.155304829900611	4.282044960501296
TMTC3	6.226513895863722	6.370320806200903	6.146810035021265	6.379026984430743
KITLG	3.6383075189468603	3.598928526131054	2.5445267745628843	4.197477326493991
DUSP6	4.231392736232588	3.6656066994651457	2.6319035666556583	4.929435265123501
POC1B	2.0919772851920064	1.8463450035983222	2.4800534459425965	2.418787345279596
GALNT4	2.782476935891548	2.733937257948697	2.3520906517810434	2.495360082659374
ATP2B1	6.388646622776398	6.214990191702641	6.173994593871482	6.233490659985272
LUM	6.440750516874904	3.6914383655713863	6.747224695738922	5.582037422698982
DCN	6.947450195500867	5.981935277094478	6.356307260196165	5.015155638003284
BTG1	6.28391033983871	6.000996953585238	5.6528023881006995	5.571464648136599
EEA1	6.955813659500714	6.812241552994916	6.583167930307253	6.5953833953601695
NUDT4	6.331568878639588	5.812785022514728	5.8785986554868455	6.685569273445993
UBE2N	6.465768939155618	6.0991485726090575	6.1637686928513835	6.263358295886679
MRPL42	4.134171636545814	4.250412607462457	3.959775975968776	3.8107734050016604
SOCS2	1.6432354949187473	1.501657491181446	1.8234612699959687	1.4762369267463957
CRADD	2.1202654607316154	2.8378259287600005	2.461090602647627	2.7289458081604474
PLXNC1	5.178560159012971	1.8916177222750625	3.5527794311603293	2.803119959291184
CEP83	4.211808478727553	3.778371971920144	4.295711207527485	3.5195695273964875
TMCC3	3.39952341709843	2.7088619969839973	3.525657109210444	2.0839292299238865
LOC109501727	-0.6590870700473115	-1.2363575930407622	0.13581415619860573	-0.6773912293309642
NDUFA12	6.0649009592672956	5.881720889354299	5.784486256948344	5.8764114174516076
NR2C1	5.463012605845214	5.131045481940566	5.392515124261708	4.799563829917414
FGD6	3.041074545238751	2.822321943294496	2.970417278108183	3.209920943891169
VEZT	5.948438197289416	5.587137653760699	5.930358906062375	5.831333814594422
LOC102901233	-1.2438989541025465	-0.38019504402255494	1.0067482968959653	-1.8597543552574969
METAP2	6.750570009161162	6.484920848440787	6.4956078795634244	6.584031964945987
USP44	1.1886922513373555	0.20217897417203168	0.4752148981850666	0.7438253489532896
NTN4	8.569430842122133	8.429186386084348	7.577631791700574	9.127398797916644
SNRPF	3.7601646208835606	3.142521684614163	3.4980151086580262	3.3318674930323113
AMDHD1	5.483573867124143	5.842870400023595	4.830613832361513	4.418083294121993
LTA4H	5.305631115046465	5.177482784911468	5.126766430472287	4.174373479959847
ELK3	4.899293851384006	4.9377503768354165	4.645642419201514	4.102755401488861
CDK17	5.245903386789171	4.905006260011486	5.181372283606301	4.299234104751651
CFAP54	-0.31811357446031446	-0.38019504402255494	-0.5186589868968674	0.2729164715073611
NEDD1	6.660135132962491	6.4258760605791165	6.342773813565754	5.8209570826436465
TMPO	5.166741686529245	3.9699579972731325	4.536652454130529	3.5980635569995023
SLC25A3	8.974212764235647	8.792569784346297	8.842060838242638	9.127849864416383
LOC111561578	4.49442544931341	4.575749650068983	4.478905754892017	3.8047678306594173
IKBIP	7.000727913754325	6.771446910117384	6.636434528742397	6.893683114606333
APAF1	4.141090998502193	3.923485551563587	4.006301150164795	3.381131658607245
ANKS1B	0.9573812604470434	1.8766841155659217	0.08717237326755671	0.793193007571889
UHRF1BP1L	8.547951923741216	8.56594667872805	8.466414853783682	8.616069710614717
ACTR6	5.075778403418427	5.0468341070613185	4.605190120349647	5.0712663219872995
SCYL2	6.210978944336835	6.268170152381155	6.340830058737884	6.312861674238479
GAS2L3	2.1202654607316154	0.6861245806189369	1.1557081056312664	0.793193007571889
ANO4	2.291741011187857	5.0765437360567365	4.502282529328228	0.7438253489532896
UTP20	6.746038577822453	6.767404482536845	6.41906587797832	6.401088100962394
ARL1	6.608648691209273	6.616025792954543	6.395538064319186	6.694528995942894
CHPT1	4.221633838705857	4.654468810021597	3.74924692866466	5.151541279721739
GNPTAB	6.85157522064583	6.808311984547205	6.47212181440201	7.478710134409838
DRAM1	4.211808478727553	3.167278099568027	2.7381146580626434	4.95406334186991
WASHC3	5.873555191717921	5.783060319241739	5.704106813641189	5.882126617204755
NUP37	3.428092214814923	3.4199375222085044	2.9296148197403196	3.4899331505567677
PARPBP	1.018777711471488	0.29496449145431924	0.08717237326755671	0.12652002654660688
IGF1	1.4110727164935424	0.05075150055482831	0.0368331924127272	0.12652002654660688
STAB2	-0.17374631660372974	-0.8914469775569527	0.39755340920893917	-3.3127628774108793
NT5DC3	4.891108362021135	5.304268780179847	5.418551385556868	1.174766359087235
HSP90B1	9.344083005977161	9.090806085902539	9.202270909464723	9.430627616102214
CB4H12orf73	4.573280419824054	4.356477661030306	4.290349641134853	3.7865996365755885
TDG	4.5396377650643425	3.9664358608036587	4.624493190058264	3.762013900254601
GLT8D2	6.020563780463374	5.416941447695341	4.295711207527485	6.2567742752983415
HCFC2	5.957286080319456	5.922282152583294	5.823056688148721	5.696741074265915
NFYB	4.6911162816023415	4.480189111259238	4.594353532327561	4.073082127901839
TXNRD1	8.283713109184243	7.725795860021323	7.584766847594165	8.160362315085461
EID3	1.7005662904697827	1.520994747119112	0.35709651774441736	1.0584393131637564
CHST11	3.7912868378944644	2.927505809812636	3.6522666222858238	3.0767068978468353
SLC41A2	4.933573183552284	5.189617712502986	5.023913843216957	5.149173201919078
CB4H12orf45	4.048442427695242	4.200314828647038	4.0858239585668565	4.068076698819779
ALDH1L2	7.963152372469637	8.2190058844492615	8.340426858463456	8.24928168120775
WASHC4	7.434426425740901	7.317695288061794	7.233117938154369	7.165563832472588
APPL2	5.844175726183395	5.585990479951562	5.814677900666443	5.550083773425303
CB4H12orf75	3.800056964010804	3.937944862047548	2.5445267745628843	1.0584393131637564
NUAK1	7.454007642706154	6.957256953375137	8.03354560508354	6.735357584570759
CKAP4	8.141943459254868	7.721362097832941	8.024491840404098	8.318094362014463
TCP11L2	5.767997840047854	6.127810620247946	5.51364359580755	6.374979374591325
POLR3B	4.945479898927216	4.955625472264155	4.916646020061589	4.520572635084689
RIC8B	3.2151013112077877	2.733937257948697	3.0986487021613915	2.418787345279596
LOC111561417	2.8515999993498657	4.445189221489891	2.2673030548944997	3.6725063611545266
TMEM263	8.029212390714887	7.572058792607685	7.934556544546558	7.4979137134867315
MTERF2	1.6817080355175984	1.3148633913385006	1.8816644117572567	0.6397134280259134
CRY1	3.988321925883238	3.5097893835278997	3.764794937080011	3.4672993754762875
BTBD11	5.3615036562342135	5.290249783135933	3.9765648705055185	4.629912987223283
PWP1	6.066719097117194	5.757813160449186	6.247079176050905	6.183452331444382
PRDM4	5.382092859983121	5.3414534116588275	5.43807786784148	4.445361651041393
RTCB	7.349601602355834	7.251586252344924	7.183728411003287	7.470672094476759
FBXO7	4.276081244007926	4.101016489952931	4.232816368822284	4.255871031450549
TIMP3	7.316747318903017	7.365946954173583	7.2976709907504596	11.846674458987765
LARGE1	6.883902916320137	6.772455749665109	7.261822954870485	7.329309860688142
LOC111561582	1.826092281316211	0.7199857482616369	0.5125321811689992	0.047345745355754094
HMGXB4	4.387926476446562	4.261951733705974	4.452746097676931	3.7432956785393876
TOM1	5.598631917504655	5.573310994151518	5.615771889287018	5.331493649384339
HMOX1	5.611144494819994	5.393527066466762	5.253404622331482	5.463151072963798
MCM5	3.370377440387679	0.3392113653586739	2.2996851387154305	0.2015743871559807
RBFOX2	8.15032686663864	8.1059026207334	8.077786786337674	7.905402588242329
MYH9	11.295704593710656	10.948925577088547	11.729891876620595	11.088912561773622
TXN2	4.742067212785176	4.554793689535063	4.8194899163212455	4.673408605497505
FOXRED2	1.5835318293907281	2.07287471659389	2.2453040206146158	1.0584393131637564
EIF3D	8.11517979207291	8.141281965652574	8.325924279284667	8.106454038887724
LOC102901772	0.18877594182489058	0.3392113653586739	-0.5959824224494011	-0.2201500833551739
IFT27	2.76466600421682	2.75858412490345	2.880505985480754	3.4209378642624255
LOC109501790	-0.1066419021754371	-0.7926486967119798	0.7497812690098935	-0.2201500833551739
TST	2.5105701296017573	0.7199857482616369	1.8528563346422513	1.9597076234187154
MPST	6.882355238619735	6.662477241609192	6.638018363455267	6.7865353723414605
KCTD17	4.168441283594563	3.806223467515429	4.101215728262659	4.131830636555735
C1QTNF6	6.1977658701461404	6.073184185835174	6.319932071028781	4.425929882484842
ELFN2	4.0883682974014395	2.378706947080489	2.7922233023497713	3.903610721067279
CARD10	4.325514272133086	3.35137755453949	3.656440336506087	3.272182305639718
CDC42EP1	6.23543194477883	6.364980224991898	6.393038984296566	6.840369998435601
GGA1	4.7051913951144515	4.38314028177058	4.411360820354783	4.502134271623281
SH3BP1	2.531786126776609	1.0209584548074093	1.5638746513416488	1.5923503444180385
PDXP	1.018777711471488	-1.3724573458500307	1.0831498803641513	0.047345745355754094
LGALS1	10.400767285810824	9.263625142031936	10.200746221178413	10.662461966521645
NOL12	4.4917212562645235	4.091347091729552	4.155304829900611	4.345474740465865
TRIOBP	6.330812552188994	5.751687526448917	5.528520855436382	6.411993429304152
LOC101098644	6.261860024095552	5.588283916107492	6.533543018373938	5.40280504274664
GCAT	1.876716499084883	1.992036461274374	1.5638746513416488	0.4058164753543726
ANKRD54	4.052118056500975	3.945120533875097	4.116445018761357	4.0630538429264
LOC102899103	1.6236075248019803	0.4643495194108438	1.5815414500696297	0.2729164715073611
EIF3L	8.678085354705921	8.46082185904257	8.380716778205583	8.348343238492829
MICALL1	6.0649009592672956	5.960849395741244	6.5946324122494175	6.156588473618669
CB4H22orf23	1.4998777006164565	1.1002355440818898	0.718185187528507	-0.4307314788726614
POLR2F	5.288594317946681	5.1024482698277325	5.179923303337886	5.227584006414458
PICK1	2.3164024050541276	3.039015727914643	2.983765625242909	3.025983393113905
PLA2G6	3.4781322930865746	3.2332459865920575	3.048715353153033	3.4287689844423643
MAFF	5.609898109311622	4.650084435873435	4.605190120349647	5.701597404281175
TMEM184B	5.43090495714913	5.609891627254251	5.771076098731061	5.227584006414458
LOC101101321	6.3398624052511305	6.091893195040422	6.356307260196165	6.029741549320961
KCNJ4	0.8600909135325941	1.5958516302846384	1.699498585415081	0.8871322718323313
KDELR3	7.389008837526862	7.476245156358996	7.539723820655263	7.5378352916503175
DDX17	8.296940008000492	8.205623593722784	8.293294953843922	7.965520340014687
DMC1	2.4337563633960086	3.142521684614163	2.508038405538787	2.7289458081604474
CBY1	1.5423110117253696	2.3573504038180326	2.1537915690619167	2.5821855198590296
TOMM22	5.904383113004231	5.62449156248259	5.741913302829145	5.789371413181354
JOSD1	7.128950708317742	7.125795812790426	6.8206586275943115	7.015039243885211
GTPBP1	4.01493343643793	3.6259707118366524	3.8976648869794968	3.397186177440624
SUN2	6.905905760896173	7.05584273023498	6.720563703353217	6.971472440939783
DNAL4	2.7466324344934088	2.750415198374343	2.623400213685901	2.6372956483317176
NPTXR	3.091954911060999	2.6833431861229236	2.706259180153541	3.7051145144112096
CBX6	5.188613787095836	5.446317238543328	4.594353532327561	5.63207453376193
CBX7	4.201915744808506	4.623494642916668	3.9765648705055185	4.790475505518018
RPL3	9.7649181502584	10.024336462817294	9.982590928904617	10.10857491613144
LOC111561580	2.800070659814579	1.8916177222750625	2.508038405538787	2.418787345279596
SYNGR1	3.988321925883238	4.116989516787963	4.3116773805731325	4.357832781918748
TAB1	5.159944549256957	5.112043795908158	5.21288711498189	5.040931330917323
MGAT3	0.5631331987001993	-0.24339700959068353	1.2471028370210746	-1.8597543552574969
LOC102900764	1.340686975466625	1.223390031730253	1.8085360456548756	1.445687257877617
MIEF1	5.706354492545546	5.627839899029159	5.517090451589733	5.502642010789176
ATF4	7.619836263260841	7.296110725579933	7.580105614091123	7.470672094476759
RPS19BP1	4.048442427695242	4.052008093635251	4.340497531332314	4.294955980711684
TNRC6B	5.779129774549119	5.346881633653199	5.563390298605148	5.583792043238697
ADSL	5.602397098699704	5.6256085383451975	5.441709842327035	5.889238924934009
SGSM3	4.340621065408165	3.7823838276659085	4.499961823802053	4.282044960501296
MKL1	4.613637936376127	4.509527695206408	5.119226161643792	4.689794614576553
SLC25A17	5.922568545504038	5.761882514428022	5.669419146478181	5.7080471862292645
ST13	7.780512643249062	7.565089389494363	7.698175526377794	7.612362434472072
XPNPEP3	3.5885550213210675	3.3781337275614876	3.3666210105675995	3.645878568369503
RBX1	5.420989518783173	5.392215058041398	5.184265885559108	5.466959033195721
EP300	4.550073158612536	3.9664358608036587	4.373831676506666	3.6323780743181766
L3MBTL2	4.8152707811312085	4.695468985042744	4.750882693644204	5.063742162093039
CHADL	-0.7586012259689289	0.1534480389063789	-0.3088230621445889	-0.5487962883423807
RANGAP1	4.413869581303197	4.735336096272445	4.705278098374735	4.4984181511490435
ZC3H7B	6.2232572522906	6.117526001213083	6.185593267960121	6.353541086492873
TEF	5.616119296799851	5.817680138077651	5.493954315232125	5.660619533790384
TOB2	4.6649497547883465	4.427365626881227	4.670618922621567	4.793511312799156
PHF5A	5.3209464419206265	5.124739353606076	5.088664703137208	5.0281010483849435
ACO2	6.974819185850932	6.794473589745787	6.809925845435657	6.915444413313621
POLR3H	2.593623996414461	2.717268935889739	2.8148055805567807	3.1160395611855396
CSDC2	1.291779972364738	2.1862256043197252	1.4721420580360616	2.043698860085405
PMM1	2.8515999993498657	2.912940963398592	2.822255133464218	2.896435450567398
XRCC6	6.303317312719132	6.295797865856669	6.615148880710114	6.597990320816407
DESI1	6.063080527241068	6.023204419699032	5.7546229557365836	6.250160069437122
SNU13	6.446347780342035	6.2363517493163245	6.356307260196165	6.566391935775229
MEI1	-2.5651494685138743	0.7530703596735626	-1.7498725939693738	-4.56176633144625
CCDC134	2.9651269448412205	3.191616855310768	3.1528323451780924	2.495360082659374
SREBF2	6.886478695306459	6.5351201111301664	7.212005787244622	6.864388464489352
TNFRSF13C	-1.1064365060657229	-0.17957351429542048	0.18286928696167526	-3.3127628774108793
CENPM	1.0776676343662763	0.5037611059958492	-0.015326147524291168	-0.03642716646997806
NAGA	5.135899164972382	5.004528669286186	4.883202454164323	4.636690569767579
FAM109B	3.18862948028554	3.621498734751537	2.8733519595256496	2.5538203675997684
SMDT1	4.547471378123754	4.457786878723778	4.804523336086371	4.709215277539586
NDUFA6	4.67690249550204	4.348381831242261	4.543429263169281	4.790475505518018
TCF20	5.900310585666768	5.561686681950206	5.803429946416528	5.346040707477741
SERHL2	4.949427066527716	5.1199916019645855	4.6726809103743925	4.934944618741854
RRP7A	3.6480553923281507	3.267996311745203	3.5881671375071584	3.4672993754762875
POLDIP3	6.264238742782618	5.947512485100116	6.0262037698753135	5.8387003350875855
LOC102899157	1.5835318293907281	1.0209584548074093	1.4337510460676777	0.9319034424789234
LOC101091382	6.252305733901029	6.088656833507494	6.212772057884678	6.976823872581358
A4GALT	5.166741686529245	6.018109876831496	4.613801163511637	5.82541339565766
ARFGAP3	7.5613940308540935	7.535385152507625	7.347569375993138	7.513186708079876
PACSIN2	4.8152707811312085	4.747700219426097	5.120737371452253	4.7252018200538135
TTLL1	5.061260652173337	4.0081443813812	4.715315501705417	4.619686536576387
MCAT	3.901339371314212	3.4755087945934986	3.614149674499518	3.8694929634382835
TSPO	6.6522861866545515	5.778046109826128	6.01161592548053	6.5404245811239665
TTLL12	7.416002775462603	7.332819788337884	7.652675161240058	7.208275400155386
SCUBE1	-1.565714096808647	5.245904446366961	0.3154722970283061	2.690377830198178
EFCAB6	1.215162941008379	1.8615943100429282	0.718185187528507	1.8473374955707744
SULT4A1	2.2151218547671774	2.210249428419388	3.205054447970668	3.755801438349894
PNPLA5	-1.2438989541025465	-0.17957351429542048	-3.117847966008132	0.7438253489532896
PNPLA3	2.0919772851920064	2.7828169899612885	1.9238258401392185	2.4344304817944784
SAMM50	6.232195392650744	6.1047665256210975	6.146810035021265	6.08405934324964
PARVB	8.360944036820149	7.65289280282459	8.30464146389052	8.056783729024685
PARVG	0.47825212667703393	-1.1119975643709594	-1.7498725939693738	-2.2027187245550484
SHISAL1	5.458864953607603	5.349588104814896	5.179923303337886	4.873152686755049
RTL6	4.2854798780703725	4.259075593124622	4.301052922191338	4.6093870785785995
PRR5	2.364495437472573	1.8153541457841382	2.21166341195924	3.218981629532551
LOC102899874	0.38806315296789634	-0.24339700959068353	0.22843801452494342	0.2015743871559807
NUP50	5.828187106297639	5.527436647173614	5.57556349596405	5.633769377006976
KIAA0930	7.759308479555741	7.792707536393553	7.671099434656481	8.016103177823453
FAM118A	4.72834899964692	4.5941250151955355	4.97462334574106	4.683262527238595
FBLN1	7.102164270417967	7.341003170255177	6.518144467166357	7.289545076439471
ATXN10	7.103936077399291	6.933551483192822	6.905078223426563	6.888013602465995
LOC102900326	0.5631331987001993	0.10301336830275122	0.5489084899688276	0.12652002654660688
LOC102900351	1.4337916720966477	1.0742908892124166	0.18286928696167526	1.535461474943517
LOC109501849	0.5213168207107336	-0.24339700959068353	-0.3754339527889071	0.12652002654660688
LOC111561467	3.291721530204844	2.576499367039468	2.4026590850708724	3.925915737194052
PPARA	0.8600909135325941	0.9655785363046999	1.8085360456548756	1.5923503444180385
CDPF1	3.8557989968523017	3.6699442245200946	3.3968712725938373	3.7804923700645063
TTC38	3.5052002180729005	3.104571835536776	3.048715353153033	3.2008029937895324
GTSE1	1.1062350142496307	-2.099170144657303	-0.3754339527889071	-3.3127628774108793
TRMU	4.007380103951877	3.652515325306166	3.304148445592259	3.7370019107746524
GRAMD4	4.583476130496337	4.445189221489891	4.483611510937438	4.169707977294545
LOC111561468	1.048523133357186	2.6219829898419014	1.4141655136167826	3.8462911400275126
CERK	5.723743510727035	6.049243397621939	5.614699781517442	7.174324362545331
LOC102901664	-0.17374631660372974	-0.7001848202567733	-0.7642958972335141	0.793193007571889
LOC102901694	1.018777711471488	0.7199857482616369	2.141933318357116	-0.03642716646997806
TBC1D22A	5.107918854009855	4.798106360877528	4.916646020061589	5.149173201919078
FAM19A5	3.510553390339005	2.8066495319351357	3.282708279686369	3.389181250034317
BRD1	4.851580176420684	4.18524291437296	4.707291173552231	4.41414393806651
ZBED4	4.565586070887377	4.452761008484372	4.746973808726218	4.50953791911179
ALG12	4.50519181725482	4.151519808488847	4.345676260574979	4.092931967669497
CRELD2	3.3585521568216317	3.519436064696209	3.282708279686369	4.097852045638069
PIM3	2.800070659814579	2.576499367039468	2.470603180120419	2.2522523903779956
PANX2	1.9415653599838285	2.378706947080489	0.7497812690098935	0.9753269461753771
TRABD	4.834607176014462	4.393668871634953	4.670618922621567	4.006616492873997
LOC101080391	1.4110727164935424	-0.31017521512862184	-0.24515241766547013	-0.2201500833551739
SELENOO	4.83247144157549	4.472760284898613	4.703262210312495	4.844166003359851
TUBGCP6	4.655315745728743	4.467786396832125	4.1902694962442215	4.136620046344823
HDAC10	5.599888070048629	5.7070090869013175	5.250646550565058	5.8209570826436465
MAPK12	1.826092281316211	1.7513007952078943	1.7155890547813981	1.9158041762329168
MAPK11	3.988321925883238	3.179498802216089	3.6227075641047826	4.042785696523231
PLXNB2	8.827111931319696	9.161531850953196	8.492475958436497	9.101758238838713
DENND6B	4.399514377824175	3.6034709041898223	3.8583482999802166	3.9908334417610054
PPP6R2	6.083878079998636	5.936753468767429	6.170350801342619	5.961199987832077
SBF1	6.893666506635341	6.683545891019422	6.8290028525557105	6.976823872581358
ADM2	3.6911236666430285	3.0852158760294355	2.9087725269893796	3.6323780743181766
MIOX	2.0484770163889046	1.1995858390428085	0.8981469985683418	1.564186299309565
LMF2	6.726619610626094	6.347485524016443	6.3159797724755835	6.83301202021548
NCAPH2	6.179398010142871	5.86384699071307	6.056524292879017	5.943543421635475
LOC101085223	3.593608193598574	3.571369757534278	3.579401254721453	3.4209378642624255
CPT1B	2.1480096154228523	1.5400762392688394	1.6162389742938945	1.799818559100373
CHKB	4.643182054033874	4.4067224695356275	4.62874791164235	4.581556875365
MAPK8IP2	1.6236075248019803	1.379852703306439	1.3943104311883725	0.584697362135409
ARSA	4.893159092453648	5.346881633653199	4.680899515961085	5.291253010642152
SHANK3	0.5213168207107336	0.6861245806189369	0.685881604940449	-0.2201500833551739
RABL2B	2.2411163296066117	2.0058279890584427	2.2341774159519794	2.7289458081604474
LOC101088940	5.334592589502529	5.611019959753242	5.286096646528422	8.195500555094847
LOC111559035	-1.1064365060657229	-0.11845429892040908	-0.3754339527889071	1.2824095892134135
LOC111559039	2.6136613137135796	2.3136648199493157	2.508038405538787	2.7910194155842953
LOC101097072	6.40310982937601	6.2326912148148175	6.2006763759606605	6.752619353717278
SAMD11	4.1306994708186044	4.616769909790475	2.508038405538787	2.9188508179272907
NOC2L	5.029916649343122	5.063414930291807	5.001121011073776	5.218577354782741
KLHL17	2.7005369427964467	2.471082049940357	2.640357093758105	2.6372956483317176
PLEKHN1	-0.1066419021754371	1.6842709135596365	2.3208763199651226	3.1160395611855396
PERM1	-1.565714096808647	-0.38019504402255494	0.5489084899688276	0.6397134280259134
HES4	3.751147835801117	3.80227745047046	4.459927720600205	2.885095797902069
ISG15	-1.2438989541025465	0.05075150055482831	-0.8564392489784824	0.3408962639400503
AGRN	5.655311960417339	4.564145049568225	5.28474916747756	4.4721337878405985
LOC101082733	1.876716499084883	1.6842709135596365	1.4337510460676777	1.673686609920737
SDF4	7.185684777723352	7.430003070476991	6.657410687177353	7.712793908441903
B3GALT6	4.361508296539961	4.460293263382124	3.87992642334198	4.269017352349527
UBE2J2	4.760157580935707	4.7579233234558895	4.506912771121837	4.759760822944242
SCNN1D	0.6817675013092186	0.7854132361286572	1.0831498803641513	1.445687257877617
ACAP3	5.817428729294997	5.651063156033199	5.618983440585681	5.736719605744552
PUSL1	2.531786126776609	2.1617949502868314	2.4224003812750636	2.198297669963365
INTS11	4.3345973171776215	4.212260007561528	4.583434930472166	4.402260916013053
CPTP	4.307174803157895	4.630188175891224	5.143217592575852	4.693049600874345
TAS1R3	-0.3961028732633172	-0.0034749523653863908	0.8696694280293357	-0.5487962883423807
DVL1	5.635848714396457	5.678231143987473	5.747793212726204	5.932569449059557
MXRA8	8.23320569343615	8.570013840235106	8.09076029312309	8.282883632830748
LOC111561658	1.5630686361828765	1.2698515679728013	1.058129566193998	2.043698860085405
AURKAIP1	5.205215694580657	5.058460661675551	4.927048085587925	5.32101234905104
CCNL2	5.602397098699704	5.1881064168027615	5.44653829541565	5.078751444259466
MRPL20	6.607400146704548	6.430357262630194	6.763278251835104	6.711480930801339
ANKRD65	1.1342476862696567	-0.24339700959068353	0.8109703306978129	1.3499538097556507
