gene_id	logFC	logCPM	LR	PValue	FDR
DDX54	-0.811783988904274	6.4361984479454	23.9422083571569	9.927124355233e-07	2.13278585143101e-06
GLRX5	-0.811419836136321	3.74400245610952	12.9266656442428	0.000323934282506025	0.000541419424347966
TANC2	-0.81120357466489	3.95056974566915	4.72506067990367	0.0297261344271618	0.039329620732051
MCFD2	-0.80993941091431	6.09389439825377	15.3641008089892	8.86567872004743e-05	0.000157163856273174
NDUFV2	-0.808915407598714	5.89083053699065	18.7801144438266	1.4668864149824e-05	2.81015088034918e-05
PSMA5	-0.808914934224025	5.25902487170933	18.8991700753353	1.37812610392376e-05	2.64838874409371e-05
NOL7	-0.808759340978054	5.05075707847737	17.2702883572638	3.24217030127801e-05	6.01653473283628e-05
SELENOW	-0.807672121432498	6.17677220380153	9.71801692598464	0.00182470297184156	0.00281096692346241
PES1	-0.807223357434586	5.32355652405838	18.1980777495555	1.99079662896334e-05	3.76359524054228e-05
SNF8	-0.807186986150236	5.51502409853551	21.2010699951701	4.13533582742696e-06	8.36144859916871e-06
MRPS21	-0.806898658190506	4.77706056853125	16.076024030173	6.08495809001073e-05	0.000109737219515981
TBC1D10A	-0.806871870235005	5.85698594813915	18.3398974329589	1.84796287543077e-05	3.50104487218991e-05
OAT	-0.806754281660528	6.64682830472167	13.4252075126506	0.000248265553733276	0.000420281695393578
OSER1	-0.80662600274664	5.23552054111028	16.1297313332206	5.91481628964172e-05	0.000106850240987916
VPS41	-0.80602781560137	6.26576095092237	23.0221253888468	1.60147669075806e-06	3.37470656800182e-06
TMEM129	-0.803941269264149	5.42270507300905	12.9774261800955	0.000315269060249796	0.000527711394441229
ELOB	-0.803829448857139	5.57171629041619	20.3650405719946	6.39881551859256e-06	1.27106862738435e-05
VAMP4	-0.803754629211881	5.52176044850585	20.0893375274267	7.39075664354661e-06	1.45739026252834e-05
DMAP1	-0.802655606001547	4.12936212901996	15.9485195950259	6.5088662979523e-05	0.000116932113255772
UBE3C	-0.802010853054624	7.23233233735662	19.1780698806573	1.19073522543989e-05	2.30187623648971e-05
PXMP4	-0.800484458119585	3.4081374317239	10.3725501372389	0.00127902755340856	0.00200248615283606
CD4H9orf72	-0.800251124509135	4.76507550938578	13.2098133191248	0.000278487109772206	0.000469051061644658
MMAB	-0.800167575488468	3.85191572383602	10.6942458187818	0.0010746927560777	0.00169640703993048
ZWILCH	-0.79995861912606	2.20285684029558	6.20353976623659	0.0127495084027257	0.0176771440352765
APPBP2	-0.7999535136839	6.28812619942936	21.7629233258404	3.08504725773347e-06	6.32042016610733e-06
IL13RA1	-0.799299350926671	6.2400738022077	12.5035612431673	0.00040617702288028	0.000672460349049066
BABAM2	-0.799134335263117	5.23286290631824	16.2083690092761	5.67428830924668e-05	0.000102714738393554
TCTN3	-0.798893681865158	3.60736967129989	10.3817643027131	0.00127266023915807	0.00199271306976356
PPP2R1A	-0.798778020099158	6.79134626563758	17.9186869383704	2.3054629642299e-05	4.33379171110104e-05
CD164	-0.798455527843823	8.4248921807755	17.6641271446135	2.63550451077555e-05	4.93093394143576e-05
THEM4	-0.798381829526291	2.93342102257501	8.13511211452474	0.00434161627526243	0.00639996811714216
LOC102899157	-0.797991629466775	1.11176212709211	4.36112698155285	0.0367679736389918	0.0479929275833335
DHX33	-0.797642203954302	4.86098637091428	16.2909630317578	5.43224040290462e-05	9.86020626726109e-05
MRPL23	-0.796859462647698	4.5633818219188	16.295412690705	5.41949912262134e-05	9.8393207837497e-05
LSG1	-0.79650522145482	5.07064178458442	17.5946623951686	2.73354510172803e-05	5.1083665059266e-05
CA1H5orf42	-0.796263149531218	4.34199465137998	11.0193947210615	0.00090163507335829	0.00143632459201883
AP2S1	-0.796110774811114	5.92181366504724	15.0124105971085	0.0001068064641527	0.000187730091139783
GALNT12	-0.794493633531583	3.92069623698654	9.66856817035901	0.00187447344132688	0.00288262249445511
MRPS18C	-0.793955742530716	4.05294081626575	12.9875892631164	0.000313562423632638	0.000525075369964911
LOC102899635	-0.793712487442787	3.18208766990401	9.41725320449913	0.00214953267780412	0.00328532545758764
NIT1	-0.793363849656971	3.6733382589312	11.819104438958	0.000586260517741327	0.000953271566347759
CFDP1	-0.792992674204327	5.36489445161662	13.5509101894025	0.000232178802039311	0.000394137553051712
SLC10A3	-0.792952704879169	6.18393147991981	16.0401066408758	6.20148071657943e-05	0.000111699553768162
PGD	-0.791890876492198	6.86578921505385	10.1838518100993	0.00141675914497081	0.00220912280302002
NRBP1	-0.791479480219417	6.96684454864185	15.9434346687895	6.52637461285514e-05	0.000117233434174103
RRAGA	-0.790679121441869	4.47869632726545	13.9358759017593	0.000189153528408912	0.000324138238003657
UFL1	-0.790118542653436	5.50391632688029	15.6755304683145	7.51906735317954e-05	0.000134247998064892
MTREX	-0.789862266216961	6.37150421218371	23.223874099093	1.44196070042615e-06	3.05188521201895e-06
LIMS1	-0.789839144289964	7.79372028366499	15.3203158965606	9.07354417163013e-05	0.000160652140416585
TUFM	-0.789481060439088	6.19529665448373	19.0750057110543	1.25680124673034e-05	2.42547267368875e-05
IRAK1BP1	-0.788603979938282	1.89057100040247	5.12815651450304	0.0235407176123455	0.0315281001136936
NR2C2AP	-0.788429903978458	3.10224435744751	9.56481680233379	0.00198341991943197	0.00304106575735095
HINT2	-0.788095925636498	4.44991443452099	14.5190364652295	0.00013875035144911	0.000241058313382204
ATP5MPL	-0.787521457191811	5.52544772561159	20.9287213352495	4.76693463189854e-06	9.57171161281543e-06
DET1	-0.786841177457907	4.65625833279053	17.5583185965261	2.78629171723628e-05	5.20205723657411e-05
TMBIM4	-0.785629180712658	5.38167694302608	16.5353938351718	4.77503755812574e-05	8.71994309978612e-05
GFOD1	-0.785390416737647	5.71310766482657	10.2585183273958	0.00136054908122026	0.00212385869996522
TM2D1	-0.785359128202931	6.13472957795026	16.7903669189228	4.17446788447998e-05	7.66537747628354e-05
ALG11	-0.785093501338947	3.32183064608831	11.2183875245815	0.000809908355047992	0.00129603229942657
LMBRD1	-0.784886712763874	5.38704837058537	17.869268760582	2.36611254626682e-05	4.44413053097144e-05
LPGAT1	-0.784216122490763	6.46140199815112	14.2794541060458	0.000157575486862707	0.000272338978650459
NDUFS4	-0.784127962040319	5.67758861940363	17.8848979819926	2.34675987206499e-05	4.40986067940513e-05
L2HGDH	-0.783923420319393	4.85973141977019	8.47740515008834	0.00359584646080655	0.00534862441453863
KREMEN1	-0.783770976312295	4.31714754754119	8.90709948039028	0.00284064098275145	0.00428165097050174
SDHAF3	-0.783625577346151	1.80520542497353	5.07214310977125	0.0243133065892183	0.0325109121842068
IREB2	-0.78273729164711	6.19490235690892	19.1278956060218	1.22245048515077e-05	2.36089546489851e-05
NDUFAB1	-0.78270869438523	4.88504756479838	14.3455859309348	0.000152135960005121	0.000263309060788704
POLR2B	-0.782424601316052	6.71900145063471	17.4457407398787	2.95625919384691e-05	5.50363195556238e-05
SNRPF	-0.781938856149896	3.25517051112354	7.52495243917874	0.00608501611952169	0.00880616945459796
AK6	-0.781775627863492	3.38689546950561	10.2667244628215	0.00135451070672963	0.00211561705699357
LOC101098926	-0.781772532520107	4.45686543945376	8.60511837517323	0.00335219580042029	0.0050044257147927
UNC45A	-0.780893580811259	5.83910071919591	15.1646465965705	9.85310117274323e-05	0.000173825404069725
EIF2D	-0.780162995043482	6.23253195635	21.4851645093793	3.56576644775777e-06	7.254914242214e-06
KBTBD4	-0.780101720232977	5.00949786642329	15.1471987878751	9.94457451469426e-05	0.000175314520291684
PAK1IP1	-0.779748929711383	4.51338254206097	13.468671414641	0.000242580020415653	0.000411268499342849
MINOS1	-0.779732761475181	4.99861836290103	16.1837659186731	5.74846486895308e-05	0.000103974787385661
ERP29	-0.778859140039851	5.93041772222183	12.0888252678892	0.000507249237787989	0.000830219454000782
PLRG1	-0.777467581328675	5.59469625298419	18.446230877369	1.74766148903374e-05	3.3204943159357e-05
DDX59	-0.777208769132598	4.71104595173958	15.5825215890239	7.89813198196244e-05	0.000140716383198313
SNX22	-0.776396667027577	5.73246698199577	16.2553933554445	5.53518049075523e-05	0.000100367661720738
PELI1	-0.77583694099327	5.30874916503983	15.9318407421807	6.56647192617863e-05	0.000117913827071959
ACOT13	-0.774558892505928	3.30996737770462	10.9086783835375	0.000957147882495629	0.00151959265792247
CA1H5orf15	-0.774369563590483	6.595703732805	18.1320231102407	2.06105961395225e-05	3.89134892752715e-05
MED21	-0.774134993345198	5.02877607738538	13.805811494321	0.000202708243985053	0.000346546064574812
LOC101101577	-0.773462469290618	1.7724840176499	4.57389656687031	0.0324626464806873	0.0426879247128034
WARS	-0.773320332906791	9.08621560640784	5.8965409774259	0.0151706499304422	0.020836433946009
TM6SF1	-0.77305285005347	4.99692123288429	15.4405867266658	8.5139952757917e-05	0.000151164918907789
ACCS	-0.772630865546182	4.15179051136512	11.9876287203521	0.000535548929397963	0.000874740896879513
COQ4	-0.77246514866976	4.41734025746327	13.9859522421872	0.000184181599685168	0.000316060067949942
POLR2K	-0.771683873516097	2.80619406805763	7.56648263987206	0.00594637171056874	0.00861726384211648
CB4H12orf73	-0.771669896988334	4.0852553179629	12.5626325240947	0.000393536982740888	0.000652279157476186
CC1H1orf174	-0.771357267215701	3.68114394192335	12.5723499693687	0.000391495985926012	0.00064909879676735
ACAA1	-0.771060375466996	5.11941195888824	14.6988976561483	0.000126120178022581	0.00022009911694117
NUCB1	-0.770844275819631	7.28629665175071	16.3601532073072	5.23748248148168e-05	9.52405378779077e-05
MRPL52	-0.770110735571655	5.76463072758723	18.8704569255099	1.39902645404142e-05	2.68725729811356e-05
RAB5B	-0.768925216219322	6.19456588897972	17.5532465907812	2.79373372439431e-05	5.21534054571502e-05
VAPB	-0.768209546424188	6.02503082689506	19.4849545829583	1.01395189995696e-05	1.9744987811089e-05
ATMIN	-0.768099654710901	6.1843443512858	20.1449685990208	7.17888372743258e-06	1.41824339445373e-05
EIF3B	-0.768016934182188	7.05731011633239	16.0016338686596	6.32878421309551e-05	0.000113863809908182
NBEAL1	-0.767739402751201	6.91745673148128	16.4353656048214	5.03372759705438e-05	9.16818485073284e-05
PIGU	-0.767709878272127	2.95697577847324	8.51080587200327	0.00353043679009659	0.00525672867222848
FZD5	-0.767367519247032	3.20048099656918	5.19735897510959	0.0226212326626288	0.0303604263858326
UBL7	-0.767028334684247	5.19169673762519	17.7037674127916	2.58114886445803e-05	4.8360502240022e-05
UBR7	-0.765082946606386	5.39670943879506	16.3985068850408	5.13256442742463e-05	9.33966131677647e-05
LOC101082948	-0.764485152819495	1.90624279480004	5.13224500941815	0.0234853319287828	0.0314565658809073
INPP5A	-0.764406516019947	6.1274866545846	15.8957178466333	6.69299781703061e-05	0.00012003705145119
TM2D2	-0.763523610941458	5.57832648672484	19.2525999109809	1.14514325351467e-05	2.21669797676825e-05
RAB14	-0.763000934456406	7.53774423895439	16.9681184938949	3.80128009394944e-05	7.00999864565262e-05
THAP6	-0.762980943229238	3.92209589200166	10.0722894504225	0.00150515886138612	0.00234088487762911
ADAM17	-0.760866789651556	5.80316693543122	14.7238842992005	0.000124459611050029	0.000217439305129065
HBS1L	-0.758496673755039	6.39991655918649	17.7201333804098	2.55903733624673e-05	4.79687800883327e-05
ZDHHC5	-0.758305258522633	6.70361801071869	19.3700236707295	1.07684156785269e-05	2.09108827488821e-05
HMGN4	-0.758132946226167	5.26257744704404	15.9244955374284	6.59200326383262e-05	0.000118318959235383
BFAR	-0.758127012956773	5.90604296316348	20.1587969144524	7.12717108309039e-06	1.40872576543098e-05
PRPF6	-0.757799499044409	6.73260778353064	18.3348296514651	1.85288499013166e-05	3.50995272441132e-05
TRPM6	-0.757719385825386	4.54817585296254	4.55836199256528	0.0327583896161491	0.0430519536934709
FBXO8	-0.757431503338284	4.29263035996381	12.3729325190198	0.00043560289025856	0.000718564395059023
LOC101085408	-0.757150094207038	4.12930798417634	12.3590562021272	0.000438852485162904	0.000723251044686201
TP53BP2	-0.756444868751034	5.58901927262788	16.0424385531933	6.19384790019846e-05	0.000111574684930661
NR2C1	-0.755904728291181	5.02956792774369	14.7493106693611	0.000122792411065196	0.000214714920478865
DGAT1	-0.755485650934134	4.35278649336603	12.2395639289083	0.000467867623394365	0.000769239638752498
TMEM18	-0.755064527208249	3.43445117620322	11.1040295655762	0.000861403513090492	0.00137525949114287
NPTN	-0.754817576856306	8.78500351780677	13.7393552430156	0.000210007572632843	0.000358448015199695
CD4H9orf78	-0.75326735531231	5.97208297532678	15.5482074971084	8.04278684552992e-05	0.000143117597301529
ZDHHC12	-0.752722901942901	3.66978631128006	9.3269372867641	0.00225809457626551	0.00344332412179817
ZDHHC2	-0.752276209697015	4.80214066559196	5.10545346476262	0.0238507437130204	0.031913813172137
RNF4	-0.751971822847084	5.65403213457595	17.3877907910888	3.04777451777881e-05	5.66949019819082e-05
TMEM168	-0.751722497192124	5.30636270082017	15.6243776771627	7.72522147152385e-05	0.000137805221256837
DDX18	-0.751509396348624	6.20691524327773	17.8491742413182	2.39123012652615e-05	4.48971981456276e-05
IGBP1	-0.751282924069001	5.22448039705767	15.0452689301749	0.000104963031074652	0.000184632509126236
GOLGA5	-0.749682454284232	6.01971818794875	19.0673742099304	1.26183712419407e-05	2.43430344589759e-05
TCEA2	-0.749531483872196	3.57865390928752	10.949032509222	0.000936525028814354	0.0014892252603689
XRCC6	-0.749370023062234	6.27154765243065	16.4333185991773	5.03916611945324e-05	9.17704138439856e-05
ZNF583	-0.749132286961844	2.99407039119041	8.29136961889633	0.00398339338288914	0.0058931736659863
SSR4	-0.749126339685221	7.51812679507529	13.4279372670956	0.000247904553104617	0.000419715156579055
CCDC51	-0.748939770385612	2.66171476456982	6.60533554218225	0.0101673642624871	0.0143048692850726
NAA50	-0.747536086503539	6.46655492311845	18.4325559507999	1.76024782424593e-05	3.34161890390266e-05
YARS2	-0.747490875363369	3.55411853450014	9.19231641817998	0.00243033133594961	0.00369394599755409
GLOD4	-0.746768938982729	5.73452785213535	14.716202200256	0.000124967792663654	0.000218231427517297
RPP30	-0.746516043864396	3.39568290111124	10.6186543312921	0.00111952488182574	0.00176228677189501
NDUFB2	-0.746120900376229	4.35770465784916	13.2394563187665	0.000274117405448489	0.000461984225893355
HDAC3	-0.746051662739092	5.75325908929158	17.9646832035717	2.25041714540287e-05	4.23331332924032e-05
LOC101089856	-0.745627897344283	2.23412974816401	5.40328552193235	0.0200988811621502	0.027171941233466
IMP4	-0.744956084198672	4.16300440594171	11.1768252823006	0.000828253726014011	0.00132459083942526
SZRD1	-0.744816367476567	4.84131333542132	14.1818853561134	0.000165960567110465	0.000286148197025023
GNB1L	-0.744575121816499	2.23548215301617	5.34189550958238	0.0208188237698706	0.028071505784837
CD1H11orf68	-0.743287913430433	4.67239066831468	14.3176078400174	0.000154413773784974	0.000267048348737091
AP3B1	-0.742222593487699	7.15611598294061	16.5593220015649	4.7151626348226e-05	8.61455131688812e-05
RFK	-0.74138518062803	5.25289971157252	11.3183888051476	0.000767432741072196	0.0012312767548314
ABCE1	-0.740490511949659	7.05997142680232	16.3103710634546	5.376886795711e-05	9.76863425945215e-05
RABGGTB	-0.740314726263563	6.0928020802007	11.4697872065055	0.000707367796235317	0.00113984283881179
TP53BP1	-0.739994090140573	5.48549644350974	18.1488319745059	2.04294695052759e-05	3.85852313104862e-05
TANGO6	-0.739352240407782	4.78169909939334	13.2823205913497	0.0002679206610961	0.000452018606094903
TMEM69	-0.739160357120639	3.81535299040133	11.7902327750504	0.000595422896739466	0.000967380083558665
PRMT3	-0.73905815124988	5.27657395295875	16.2292418487031	5.61211334386868e-05	0.000101670107019722
SLC43A1	-0.738992092018533	3.6757270433538	6.23965930228148	0.0124920504652613	0.0173443255348905
CRK	-0.73816270200185	7.97411803359863	14.1670682140668	0.000167272687287949	0.000288316957483338
LOC101080332	-0.738084278218453	4.26565274518757	13.4305563339817	0.000247558687819812	0.000419218670606663
ANXA11	-0.737961933257709	7.52512786397537	12.7737410644554	0.000351519113945036	0.000585375387262425
PAIP1	-0.736460698027713	6.21716979039969	16.86412455228	4.0153392512458e-05	7.38509129369828e-05
CB2H6orf120	-0.736069563031876	5.70717970239024	18.3286404840497	1.85891412518305e-05	3.52095525790941e-05
MIA3	-0.735909589333991	7.0605121453073	16.098049018538	6.01459666508088e-05	0.00010855430723532
GPN3	-0.735551147390048	4.30295495683842	11.8661047159646	0.000571648511323976	0.000930937049355907
CBX6	-0.735307798310536	5.08386902709187	9.32138038524595	0.00226495297520284	0.00345279112789222
TMX2	-0.735100350311012	5.51522743234116	14.9658840524741	0.000109472596146358	0.000192289001277802
CA1H5orf63	-0.734981550350224	2.26487074313075	5.32871813950446	0.0209768077733191	0.028274863125346
EXOSC4	-0.734780709967456	3.13653009896084	8.68736990086333	0.00320422666551121	0.004800164700096
FAM98C	-0.734120346419003	3.93602046854384	12.4525833877136	0.00041741408469162	0.000690060529054982
INPP5B	-0.734005732706744	6.26780108250423	17.1818283797886	3.39670028306551e-05	6.28938171167196e-05
ARL10	-0.733993716251098	3.72966356140901	9.27282747033295	0.00232578389639605	0.00354112042700851
WDR73	-0.733642996054088	3.7309395982563	10.6754609972734	0.00108566128422564	0.00171236390815951
LOC111559796	-0.733331901869413	2.83820424158482	6.85333323560675	0.00884760545591034	0.0125432911868266
CTPS1	-0.732980312027154	4.10297773514946	13.7343119995632	0.000210572199179821	0.000359334760540849
KLHL2	-0.732645873556976	5.13416713671467	10.7806403726795	0.00102567191194587	0.00162175847557625
PREPL	-0.732634886201536	4.17920794071494	10.0536725463556	0.00152044534400357	0.00236327512258065
MYBBP1A	-0.732284321262544	5.8416857351417	18.1359078436059	2.05685927444884e-05	3.88387872240102e-05
PDSS2	-0.732223254267547	3.1049241260624	7.36886342837669	0.00663628650957757	0.00956746815616743
GPATCH11	-0.732019572141268	4.14075026791567	9.0764711873564	0.00258919191174926	0.00391858420683108
S100A10	-0.731404948907766	6.46065416725864	6.89454016439984	0.00864593997601872	0.012269396519535
RNF26	-0.731076786010521	3.62719431439862	10.2525933799591	0.00136492580866012	0.0021304821981584
MED6	-0.730764199451981	3.90998143317002	10.2309678677979	0.00138102176989367	0.00215497276765136
NEMF	-0.730612554867878	6.27072046612999	17.1490143564381	3.45588695396476e-05	6.39525706786999e-05
SLMAP	-0.730574536662819	7.17868271998486	10.3592149029644	0.00128829981695778	0.00201640875977038
SLC25A19	-0.730019130030573	4.0707677462667	11.8857837502821	0.000565640187456769	0.000921623352466627
NLRX1	-0.729545684841096	6.04836264808748	13.3765229303874	0.000254793652052505	0.000430829461529782
NOTCH2	-0.729118232112841	8.76613241202916	11.4273147681419	0.000723722041724676	0.0011652531812552
CHFR	-0.728943676368839	6.94100487641401	9.59398727279311	0.00195215564490167	0.00299630131010481
MORC2	-0.728409151367863	5.14378837618282	15.1713287194401	9.818293571089e-05	0.000173260806262794
EEF1G	-0.728142727776828	10.3071339872555	15.587295518168	7.87821543107897e-05	0.00014037723682684
PRMT7	-0.727699786159006	5.2480561393812	13.3603672123475	0.000256997980457452	0.000434234208311896
FBXO28	-0.727673255344318	6.02146357523074	15.0454879196793	0.000104950853259011	0.000184632509126236
GABARAP	-0.727595669217714	7.36405976544084	13.6757617300639	0.000217240358030424	0.000370000545662122
PFDN4	-0.727579372633397	4.36904680345956	13.0294236972269	0.00030663489659307	0.000514015051252954
LOC102899183	-0.727325146420579	6.58588153480216	17.1911799652756	3.38002013032309e-05	6.25922379740831e-05
AKIP1	-0.727031031454548	3.12894626139252	8.75238913412349	0.00309196715237123	0.00464071739408831
HSCB	-0.727011345622087	1.89107265253525	4.60517637306374	0.0318755742872084	0.0419713498815621
DPY19L4	-0.726919342666785	6.75974498460209	13.6097516847624	0.000225013649828672	0.000382626455022931
SLC38A6	-0.726722057353803	4.86974804440992	10.107493525584	0.00147667659509168	0.00229883172555549
GPR137	-0.726080863810991	3.16250087117281	7.28955290790741	0.00693567342452711	0.00996954340988383
RPS6KC1	-0.726030771506544	5.74213917705093	16.9673137501669	3.80289171612217e-05	7.01215916412947e-05
MRPS31	-0.725694738772137	5.10804079465418	12.9212679766971	0.00032486971984275	0.000542763390242956
LOC102899789	-0.725120830199564	3.77813500193719	10.4016274186923	0.0012590430232495	0.00197216657578696
KLHL11	-0.723479684283564	6.00229598218235	13.7541850756163	0.000208356090337646	0.000355743522932646
STIP1	-0.723448130098619	6.33777281647813	14.5238893575136	0.000138393399260194	0.000240490601658799
TMEM14C	-0.722790519711902	5.41122499622418	13.1254605662284	0.000291309736720342	0.000489664626016736
TMEM9B	-0.722260564697575	6.66713603379578	12.366124060893	0.000437194269084384	0.000720816417781651
POLDIP3	-0.721922189457376	5.8508860300319	13.2998043955165	0.000265433807527074	0.000447917793385992
SIPA1L1	-0.721405583232608	4.28129582225169	11.3727026446204	0.00074531351473155	0.00119759714200335
ASB1	-0.720531588173663	5.2252779087588	12.4809891847539	0.000411114442993774	0.000680210637431812
SELENOK	-0.719951162961851	4.35614755351257	9.28881267533557	0.00230557548975637	0.00351135863798793
ZNF112	-0.719877336900032	3.65396281523104	9.56000560379358	0.00198862501320037	0.00304845979657026
CHCHD5	-0.719866021201579	2.87083810166697	7.93126286240796	0.00485878737375565	0.00712344988506728
PSMD4	-0.719708343606259	6.62217649368518	16.0660156346525	6.11720407935048e-05	0.000110306265706065
ZFYVE16	-0.718934407611317	6.44001146654145	15.0375656172324	0.000105392311686163	0.000185305802352312
ARL2BP	-0.718375475258172	5.38417458304766	12.3408082562715	0.000443163106087681	0.000730053147473089
DDA1	-0.718074429684084	2.54459794414412	6.30828599525515	0.0120174964008158	0.0167291696642789
PSMA6	-0.717968069840658	5.9856524758933	17.3017897646342	3.1888636203724e-05	5.92037070845091e-05
TMX4	-0.717940812205205	5.56684037390334	17.587364169412	2.74405605733293e-05	5.12680657446363e-05
ANAPC10	-0.717713206998008	2.31077831621746	5.65561064845261	0.0173996150556519	0.0237098397393376
LOC102901878	-0.717395411027561	5.00219929728261	12.7150396678695	0.000362726596823417	0.000603345336156697
DOCK1	-0.717304797413718	6.34999763513917	15.8227858296978	6.9559771056313e-05	0.000124571246547803
ZNF598	-0.71694852238302	5.20687065632409	13.4519125673097	0.000244756543021204	0.000414782039034657
RFC3	-0.716386771518947	3.0873880424963	7.64730217091026	0.005685728805929	0.00825832545095968
TMEM203	-0.715404115786376	4.3428855506988	12.5116746755097	0.000404416940475303	0.000669685539486019
MRPS36	-0.715209236691019	3.82394386123517	11.7169825828829	0.000619322940207798	0.00100487842910205
PHC2	-0.715027988074159	7.46208893390173	9.41267504193367	0.00215490619417324	0.00329290661719895
AIG1	-0.714773295129641	4.38729942543642	11.0527994304509	0.000885533880049861	0.00141166290302066
ARG2	-0.714219868392569	4.20440126427245	6.24458517142433	0.0124573554299542	0.0172976610993656
EXOSC3	-0.712854901229529	2.79374691162485	6.61848524977329	0.0100925635638276	0.0142033913617939
NEXN	-0.712743227630221	6.35014138271014	8.97796159301014	0.00273255316181026	0.00412653853614922
CCDC107	-0.712739568258833	4.15818961595212	12.4905246105094	0.000409021316180791	0.000676958316715922
TRMU	-0.712369869354825	3.53128669028278	8.57452461722444	0.00340898950222049	0.00508587657690137
GNA13	-0.711990759679986	7.45990364277878	11.8631859366442	0.000572545132506309	0.000932016210694456
ARFGAP1	-0.711958821690236	5.40707154839066	14.3100319333924	0.000155036447751848	0.00026806703503968
SLC38A2	-0.711910998634611	9.7905727671923	10.6413775797039	0.00110585270315331	0.00174300324676044
ATP5PO	-0.711788131104891	6.99092152942593	13.7147130208542	0.000212781002451265	0.000362832025046645
BMPR2	-0.711616103246461	7.22449872297842	11.9141217242577	0.00055709997527786	0.000908079798082313
MAP4K4	-0.709406960626268	7.98692029250678	11.9468549296382	0.000547397051278134	0.000893269023258276
NAP1L4	-0.709207456841549	6.4187428484464	14.5959003431884	0.00013320401631852	0.000231877430635309
TVP23B	-0.708972069368658	4.10319310522463	10.75165292217	0.00104186223468551	0.00164627141324723
PDCL	-0.708853532275728	5.31397249058736	14.6014231207	0.000132814207075311	0.000231224122117894
SLC48A1	-0.708185261431645	3.24583492243722	6.66096828434312	0.00985473537731386	0.0138834062627085
NOP10	-0.707778183896892	5.11765133088758	11.1515714838291	0.000839605182764235	0.00134220591767136
PSMB7	-0.707753517115915	6.42832271225241	17.3764034692158	3.06608951269047e-05	5.70106608923251e-05
HYAL2	-0.707433961247793	5.18746467518054	11.9913455777675	0.000534481837842417	0.000873087451155194
ACO2	-0.707283066942735	6.70544575471019	13.9587266629827	0.000186868190666927	0.000320394299362758
PINX1	-0.707144845582933	2.94087555227694	7.65237126429584	0.00566977466254503	0.00823590330425296
RRP7A	-0.706572210070499	3.33880862694643	8.42767788573088	0.0036955198466521	0.00549175685502203
SWI5	-0.706231459274928	2.01648328427142	4.66978752943114	0.0306977250168309	0.0405343261636726
GLS	-0.705805965097304	7.43124351571516	14.0486940349071	0.000178137494371912	0.000306149802935335
PCGF2	-0.705607775186981	2.28935104839179	5.39501302682827	0.0201943747047231	0.0272917785531136
DRG2	-0.705392095160193	4.72006879955048	12.1738705255246	0.000484636367366224	0.000794759752390735
TEX261	-0.705186700157352	5.50776719733126	13.7557801761139	0.000208179237684252	0.00035547965629003
DDX19A	-0.704834521209941	4.16793929629026	11.4079532203947	0.000731303563570633	0.00117627155400202
WDFY1	-0.704599316336826	8.23764987656807	9.58280332640896	0.00196408286668561	0.00301315687692646
FMN1	-0.70452481053554	5.12448907754356	4.5067962893072	0.0337604187566992	0.0442994295856391
CCDC58	-0.704298161279701	2.80622256642164	5.71006937721725	0.0168678727606485	0.0230246318691909
NUBPL	-0.703982575361951	3.23967397195131	7.24455183044166	0.00711164627314224	0.010205699150083
SMYD4	-0.703660681700348	4.33293422116176	7.39558610690199	0.00653841169234103	0.00942806898176222
LOC101094311	-0.703612879159003	6.05350992961471	16.6683510430205	4.45175438987494e-05	8.14919083315993e-05
SFXN3	-0.703418853996401	5.20129455316055	5.4204563998689	0.0199021568813952	0.0269219394836302
RMC1	-0.703406135498287	5.39951864153861	14.1697301473921	0.000167036194395339	0.000287971628009275
S100A11	-0.702986017614529	7.00096023572711	6.3093063738132	0.0120105819058855	0.0167210049510996
CC2D1A	-0.702145036620197	4.64496537042293	11.3448016491616	0.000756594498828261	0.0012151112012526
SCARB2	-0.701922231066361	6.42709123656628	8.054394049495	0.00453934229041919	0.00667414831129635
XYLT1	-0.700747026512001	5.48642597173445	8.40406894762589	0.0037438208838862	0.00555990547853929
GMPPA	-0.699730684226928	4.93749371686257	10.864939199597	0.000980019686248584	0.0015549749776333
PIAS3	-0.69897772814865	3.97787850571228	10.83096375424	0.000998166690538754	0.00158109206895975
MRPS24	-0.698703492319825	3.89025093584197	10.2174863163065	0.00139115325242186	0.00217014459885878
TPRG1L	-0.698656869179897	5.1953472133901	9.82334097541136	0.00172311055355583	0.00266347528091106
CBLB	-0.697967981482825	5.28748194201324	6.84791810295063	0.00887446259598055	0.0125780095585653
ZNF322	-0.697450270967802	6.09614981068439	13.2040890684212	0.000279338982246758	0.000470436132118166
PSMA7	-0.697367275610784	6.22958410697674	14.2164042273417	0.00016294383551241	0.000281159720507878
MDN1	-0.697282758342332	6.70108058613769	14.8561103495601	0.000116031566888661	0.000203316804307324
RPS23	-0.697212220387934	9.24846296956699	13.399027028332	0.000251754854657059	0.000425962370881316
AAR2	-0.696618716493088	4.26409194454511	12.6168148861208	0.000382292181715016	0.000634300907499873
FKBP2	-0.696455958171656	4.2856445262286	8.04315205923108	0.00456759891672541	0.00671383532312697
BUD23	-0.695631871889937	5.6610276989281	13.9257189498906	0.000190178358308212	0.000325824334979181
SSR1	-0.695345187569159	8.0930607665902	14.0665682337471	0.000176452469030249	0.000303352043801599
